Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Victor De Velasco4-0-0,1,0,grantnoff3-1-0,Victor De Velasco,grantnoff,4-0-0,3-1-0,victor91dv,victor91dv,grantnoff
2,Alex Hamilton3-1-0,0,1,afranco234-0-0,Alex Hamilton,afranco23,3-1-0,4-0-0,afranco23,omegascizor456,afranco23
3,Gustavohos4-0-0,1,0,Frankthetanktcg3-1-0,Gustavohos,Frankthetanktcg,4-0-0,3-1-0,gustavohos,gustavohos,frankthetanktcg
4,Josh Cohen3-1-0,0,1,Vaughn4-0-0,Josh Cohen,Vaughn,3-1-0,4-0-0,vaughn,jcohenwc,vaughn
5,Kirlins3-1-0,0,1,Atomicsmash4-0-0,Kirlins,Atomicsmash,3-1-0,4-0-0,atomicsmash,kirlins,atomicsmash
6,Lucas O3-1-0,0,1,Norman Chan4-0-0,Lucas O,Norman Chan,3-1-0,4-0-0,norm,aoldale,norm
7,Ajolt4-0-0,1,0,Richard  Ruiz3-1-0,Ajolt,Richard  Ruiz,4-0-0,3-1-0,ajolt,ajolt,vartancaftel
8,heyimtazz4-0-0,1,0,Zach Cohen3-1-0,heyimtazz,Zach Cohen,4-0-0,3-1-0,heyimtazz,heyimtazz,zbear1109
9,MasterLeBui4-0-0,1,0,Bruno Souza3-1-0,MasterLeBui,Bruno Souza,4-0-0,3-1-0,masterlebui,masterlebui,bhhenriques
10,DorianStotts4-0-0,1,0,Dan Perez3-1-0,DorianStotts,Dan Perez,4-0-0,3-1-0,dorianstotts,dorianstotts,notoriousd13
11,Benjamin Merritt3-0-1,1,0,Pablo Seven2-1-1,Benjamin Merritt,Pablo Seven,3-0-1,2-1-1,burningblaziken,burningblaziken,drtastebad
12,UndauntedHound2-1-1,0,1,Joshua Sutherland3-0-1,UndauntedHound,Joshua Sutherland,2-1-1,3-0-1,joshuasutherland21,undauntedhound,joshuasutherland21
13,robunzatsu3-0-1,1,0,MatiEngel2-1-1,robunzatsu,MatiEngel,3-0-1,2-1-1,robunzatsu,robunzatsu,matiengel
14,igortotozistico3-0-1,1,0,Sinvaas2-2-0,igortotozistico,Sinvaas,3-0-1,2-2-0,igortotozistico,igortotozistico,sinvaas
15,GabsBaptista2-2-0,0,1,AlexandreORAND3-1-0,GabsBaptista,AlexandreORAND,2-2-0,3-1-0,alexandreorand,gabsbaptista,alexandreorand
16,Psykolele3-1-0,1,0,GabrielSmartTCG2-2-0,Psykolele,GabrielSmartTCG,3-1-0,2-2-0,psykolele,psykolele,gabrielsmarttcg
17,EddRent2-1-1,0,0,TheRicardoToddy2-1-1,EddRent,TheRicardoToddy,2-1-1,2-1-1,0,eddrent,thericardotoddy
18,Gabriel  Fernandez { raio120 }3-1-0,1,0,faris2382-2-0,Gabriel  Fernandez { raio120 },faris238,3-1-0,2-2-0,raio120,raio120,faris238
19,bencryer2-2-0,0,1,Vini Fernandez3-1-0,bencryer,Vini Fernandez,2-2-0,3-1-0,warexpert,bencryer,warexpert
20,Doubllez2-2-0,0,1,GABRIEL233-1-0,Doubllez,GABRIEL23,2-2-0,3-1-0,gabriel23,doubllez,gabriel23
21,Vapidbruiser3-1-0,1,0,AirwolfKITT2-2-0,Vapidbruiser,AirwolfKITT,3-1-0,2-2-0,vapidbruiser,vapidbruiser,airwolfkitt
22,Zak Turchansky2-2-0,0,1,GeisslerAlec3-1-0,Zak Turchansky,GeisslerAlec,2-2-0,3-1-0,geissleralec,zturchan,geissleralec
23,Dobber27233-1-0,1,0,LionFishLover2-2-0,Dobber2723,LionFishLover,3-1-0,2-2-0,dobber2723,dobber2723,lionfishlover
