Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Fabian Robledo 2-0-1,0,0,PogiBaymax2-0-1,Fabian Robledo ,PogiBaymax,2-0-1,2-0-1,0,fabian2206,pogibaymax
2,Perts223-0-0,1,0,Naruto Uzumaki2-1-0,Perts22,Naruto Uzumaki,3-0-0,2-1-0,perts22,perts22,chrollo
3,Manupango2-1-0,0,1,Lucas O3-0-0,Manupango,Lucas O,2-1-0,3-0-0,aoldale,manupango,aoldale
4,Elliskelly8182-1-0,0,1,Elnorteamigo5133-0-0,Elliskelly818,Elnorteamigo513,2-1-0,3-0-0,elnorteamigo513,elliskelly818,elnorteamigo513
5,ChibiTsu2-1-0,0,1,ZhiYi200704153-0-0,ChibiTsu,ZhiYi20070415,2-1-0,3-0-0,zhiyi20070415,chibitsu,zhiyi20070415
6,pjwitusik2-1-0,0,1,wakingeyes3-0-0,pjwitusik,wakingeyes,2-1-0,3-0-0,wakingeyes,pjwitusik,wakingeyes
7,Urtzuub2-1-0,0,1,Brian Peavy3-0-0,Urtzuub,Brian Peavy,2-1-0,3-0-0,thepeaves,urtzuub,thepeaves
8,PokeDRUMMER972-1-0,0,1,mooimmo3-0-0,PokeDRUMMER97,mooimmo,2-1-0,3-0-0,mooimmo,pokedrummer97,mooimmo
9,Lustereclips2-1-0,0,1,Joshua Sutherland3-0-0,Lustereclips,Joshua Sutherland,2-1-0,3-0-0,joshuasutherland21,lustereclips,joshuasutherland21
10,jbscudd2-1-0,0,1,TJ Guistwite3-0-0,jbscudd,TJ Guistwite,2-1-0,3-0-0,grandtroll21,jbscudd,grandtroll21
11,Jonathan Patricio Ch.3-0-0,1,0,Daniel L2-1-0,Jonathan Patricio Ch.,Daniel L,3-0-0,2-1-0,jonah2705,jonah2705,danielryne
12,Sethowar2-1-0,0,1,CaioCapetinha3-0-0,Sethowar,CaioCapetinha,2-1-0,3-0-0,caiocapetinha,sethowar,caiocapetinha
13,magicdedenne2-1-0,0,1,chrischop943-0-0,magicdedenne,chrischop94,2-1-0,3-0-0,chrischop94,magicdedenne,chrischop94
14,shaggy3-0-0,1,0,Stephen Roche2-1-0,shaggy,Stephen Roche,3-0-0,2-1-0,shaggy,shaggy,stephenroche
15,coronelzeta3-0-0,0,0,DrewBread2-1-0,coronelzeta,DrewBread,3-0-0,2-1-0,coronelzeta,coronelzeta,drewbread
