Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,aus17268-1-0,0,1,sooo8-1-0,aus1726,sooo,8-1-0,8-1-0,sooo,aus1726,sooo
2,Rory Sharpe7-2-0,0,1,HenryBrand8-1-0,Rory Sharpe,HenryBrand,7-2-0,8-1-0,henrybrand,stazzy69,henrybrand
3,Hayden Frew7-1-1,0,0,GabrielSmartTCG7-1-1,Hayden Frew,GabrielSmartTCG,7-1-1,7-1-1,0,hayden,gabrielsmarttcg
4,Ryota Saito7-1-1,1,0,Paulo Anderson6-2-1,Ryota Saito,Paulo Anderson,7-1-1,6-2-1,mawssa2000,mawssa2000,fumikage
5,ietomo206-2-1,0,1,Kyle Vincent Imperial7-2-0,ietomo20,Kyle Vincent Imperial,6-2-1,7-2-0,kvi,ietomo20,kvi
6,Aqua bibi6-2-1,0,0,pjwitusik6-2-1,Aqua bibi,pjwitusik,6-2-1,6-2-1,0,guaguaimc,pjwitusik
7,MIRAI O7-2-0,1,0,jrubin336-3-0,MIRAI O,jrubin33,7-2-0,6-3-0,seacome,seacome,jrubin33
8,Maivalentine106-3-0,0,1,Haru  Nishikawa7-2-0,Maivalentine10,Haru  Nishikawa,6-3-0,7-2-0,harun,maivalentine10,harun
9,TALLYSOMSOARES7-2-0,1,0,Fon6-3-0,TALLYSOMSOARES,Fon,7-2-0,6-3-0,tallysomsoares,tallysomsoares,fon
10,Andrew Hedrick7-2-0,1,0,HarveyBirdman6-3-0,Andrew Hedrick,HarveyBirdman,7-2-0,6-3-0,pokehawkeye,pokehawkeye,harveybirdman
11,ChengChe Lee6-3-0,0,1,Savid4007-2-0,ChengChe Lee,Savid400,6-3-0,7-2-0,savid400,chengchelee,savid400
12,Isaac Troan7-2-0,1,0,GGzaga6-3-0,Isaac Troan,GGzaga,7-2-0,6-3-0,dispencer,dispencer,ggzaga
13,Ira P6-3-0,0,1,goomy477-2-0,Ira P,goomy47,6-3-0,7-2-0,goomy47,ira9999,goomy47
14,nearby7-2-0,1,0,daiyuguantou6-3-0,nearby,daiyuguantou,7-2-0,6-3-0,nearby,nearby,daiyuguantou
15,Goldenmojo18995-3-1,0,1,hsubrian66-2-1,Goldenmojo1899,hsubrian6,5-3-1,6-2-1,hsubrian6,goldenmojo1899,hsubrian6
16,Xexeu5-4-0,0,1,Michele  Babin6-3-0,Xexeu,Michele  Babin,5-4-0,6-3-0,michelebabin,xexeu,michelebabin
17,Henrique Jorge6-3-0,1,0,Legendaray5-4-0,Henrique Jorge,Legendaray,6-3-0,5-4-0,hbjtrevo,hbjtrevo,legendaray
18,WwhAndrew5-4-0,0,1,jordangom6-3-0,WwhAndrew,jordangom,5-4-0,6-3-0,jordangom,wwhandrew,jordangom
19,mkirby5-4-0,0,1,Fue6-3-0,mkirby,Fue,5-4-0,6-3-0,fue,mkirby,fue
20,Grant Noffsinger6-3-0,1,0,Gabe Shumway5-4-0,Grant Noffsinger,Gabe Shumway,6-3-0,5-4-0,grantnoff,grantnoff,gabeshumway
21,Erin McCann6-3-0,1,0,gaoller5-4-0,Erin McCann,gaoller,6-3-0,5-4-0,drestrein,drestrein,gaoller
22,Yukiya Tsukada5-4-0,0,1,Iori1276-3-0,Yukiya Tsukada,Iori127,5-4-0,6-3-0,iori127,mille1216,iori127
23,Pegasus20006-3-0,1,0,Matt Bridges5-4-0,Pegasus2000,Matt Bridges,6-3-0,5-4-0,pegasus2000,pegasus2000,bluebr0nc0
24,Well Played　坂井 S6-3-0,1,0,Tony5-4-0,Well Played　坂井 S,Tony,6-3-0,5-4-0,brunokoko,brunokoko,tony
25,Poketowell35-4-0,0,1,Joshua Sutherland6-3-0,Poketowell3,Joshua Sutherland,5-4-0,6-3-0,joshuasutherland21,poketowell3,joshuasutherland21
26,inosoycarly5-4-0,0,1,Bodhi Robinson5-3-1,inosoycarly,Bodhi Robinson,5-4-0,5-3-1,bodhi,inosoycarly,bodhi
27,Shintaro I5-4-0,1,0,pokeoh094-5-0,Shintaro I,pokeoh09,5-4-0,4-5-0,toshin,toshin,pokeoh09
28,nsparadox4-5-0,0,1,19yufei5-4-0,nsparadox,19yufei,4-5-0,5-4-0,19yufei,nsparadox,19yufei
29,arturoR2D26331275-4-0,,,bye,arturoR2D2633127,*Bye*,5-4-0,N/A,arturor2d2633127,arturor2d2633127,*Bye*
