Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Daniel7774-0-2,0,0,Bonsanto4-1-1,Daniel777,Bonsanto,4-0-2,4-1-1,0,daniel777,bonsanto
2,Dillon M4-0-2,0,0,fasttz4-1-1,Dillon M,fasttz,4-0-2,4-1-1,0,chippers41,fasttz
3,peke4-1-1,0,0,kaichichichi4-1-1,peke,kaichichichi,4-1-1,4-1-1,0,peke,kaichichichi
4,TheRicardoToddy4-2-0,0,1,liraluigy4-1-1,TheRicardoToddy,liraluigy,4-2-0,4-1-1,liraluigy,thericardotoddy,liraluigy
5,Gabriel Fernandez {raio120}4-2-0,1,0,mkirby3-3-0,Gabriel Fernandez {raio120},mkirby,4-2-0,3-3-0,raio120,raio120,mkirby
6,Peter Mancuso3-3-0,0,1,jamesfromhk4-2-0,Peter Mancuso,jamesfromhk,3-3-0,4-2-0,jamesfromhk,petermancuso,jamesfromhk
7,DaniusTarquinius3-3-0,0,1,Joe Sturino4-2-0,DaniusTarquinius,Joe Sturino,3-3-0,4-2-0,biscuithat,daniustarquinius,biscuithat
8,Ven4-2-0,1,0,Emanuel E3-3-0,Ven,Emanuel E,4-2-0,3-3-0,ven,ven,xpredate
9,Magikarp4204-2-0,0,0,Asher82828793-3-0,Magikarp420,Asher8282879,4-2-0,3-3-0,magikarp420,magikarp420,asher8282879
10,kenneth kinsman4-2-0,1,0,tsubatsuba20222-3-1,kenneth kinsman,tsubatsuba2022,4-2-0,2-3-1,excalibur1478,excalibur1478,tsubatsuba2022
11,PokeEmmi3-3-0,0,0,eevee082-4-0,PokeEmmi,eevee08,3-3-0,2-4-0,pokeemmi,pokeemmi,eevee08
12,Halokid415983-3-0,0,0,ttuoscar1-5-0,Halokid41598,ttuoscar,3-3-0,1-5-0,halokid41598,halokid41598,ttuoscar
13,NickyFranchise3-3-0,1,0,Ngshockley2-4-0,NickyFranchise,Ngshockley,3-3-0,2-4-0,nickyfranchise,nickyfranchise,ngshockley
14,centsrus2-4-0,,,bye,centsrus,*Bye*,2-4-0,N/A,centsrus,centsrus,*Bye*
