Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,MajorasOtherMask5-0-0,1,0,Jamie Chesnut4-1-0,MajorasOtherMask,Jamie Chesnut,5-0-0,4-1-0,majorasothermask,majorasothermask,pianist3494
2,Angel Loya5-0-0,1,0,Mayflower6024-1-0,Angel Loya,Mayflower602,5-0-0,4-1-0,angelloya,angelloya,mayflower602
3,[GUH]Flavio Arechiga4-1-0,0,1,Chimera5-0-0,[GUH]Flavio Arechiga,Chimera,4-1-0,5-0-0,chimera,flantastic,chimera
4,Tcc rankefan4-1-0,0,1,DoomLoud5-0-0,Tcc rankefan,DoomLoud,4-1-0,5-0-0,doomloud,rankefan,doomloud
5,GMARCHI4-1-0,0,1,Caleb Rogerson5-0-0,GMARCHI,Caleb Rogerson,4-1-0,5-0-0,memaanhc,gmarchi,memaanhc
6,Darcy8495-0-0,1,0,Katnoaga4-1-0,Darcy849,Katnoaga,5-0-0,4-1-0,darcy849,darcy849,katnoaga
7,rotozap5-0-0,1,0,PokeDRUMMER974-1-0,rotozap,PokeDRUMMER97,5-0-0,4-1-0,rotozap,rotozap,pokedrummer97
8,denerrigoli4-1-0,0,1,luispvs5-0-0,denerrigoli,luispvs,4-1-0,5-0-0,luispvs,denerrigoli,luispvs
9,Leadlomas5-0-0,1,0,Anti4-1-0,Leadlomas,Anti,5-0-0,4-1-0,leadlomas,leadlomas,anti
10,Lynxlace4-0-1,1,0,Terryharris78993-1-1,Lynxlace,Terryharris7899,4-0-1,3-1-1,lynxlace,lynxlace,terryharris7899
11,Corey Blankenship3-1-1,0,1,Curly714-1-0,Corey Blankenship,Curly71,3-1-1,4-1-0,curly71,coreyology,curly71
12,Capcrew3-2-0,0,1,John Orgel4-1-0,Capcrew,John Orgel,3-2-0,4-1-0,champbuster,capcrew,champbuster
13,melih3-2-0,0,1,Fossan4-1-0,melih,Fossan,3-2-0,4-1-0,fossan,melih,fossan
14,Pilonzitos3-2-0,0,1,VolcanTurtleTCG4-1-0,Pilonzitos,VolcanTurtleTCG,3-2-0,4-1-0,volcanturtletcg,pilonzitos,volcanturtletcg
15,BliTzTCG4-1-0,1,0,Oxygen3-2-0,BliTzTCG,Oxygen,4-1-0,3-2-0,blitztcg,blitztcg,oxygen
16,Pedro Eugenio Torres3-2-0,0,1,spadille4-1-0,Pedro Eugenio Torres,spadille,3-2-0,4-1-0,spadille,sininchi18,spadille
17,likeollywithab4-1-0,1,0,Mwaubin3-2-0,likeollywithab,Mwaubin,4-1-0,3-2-0,likeollywithab,likeollywithab,mwaubin
18,Riad A3-2-0,0,1,Drandonbean024-1-0,Riad A,Drandonbean02,3-2-0,4-1-0,drandonbean02,riadzard,drandonbean02
19,Lucas Soares3-2-0,0,1,Caelah M4-1-0,Lucas Soares,Caelah M,3-2-0,4-1-0,magicdedenne,incognitium,magicdedenne
20,PeterM074-1-0,1,0,pbnjams133-2-0,PeterM07,pbnjams13,4-1-0,3-2-0,peterm07,peterm07,pbnjams13
21,banoonw4-1-0,1,0,Xavier E3-2-0,banoonw,Xavier E,4-1-0,3-2-0,banoonw,banoonw,xabro
22,JorgeR3-2-0,0,1,ShirtlessWonder4-1-0,JorgeR,ShirtlessWonder,3-2-0,4-1-0,shirtlesswonder,jorger,shirtlesswonder
23,Harrison Burch3-2-0,0,1,pokeboi1234-1-0,Harrison Burch,pokeboi123,3-2-0,4-1-0,pokeboi123,burchh,pokeboi123
24,Huffer3-2-0,0,1,CJ Rodriguez4-1-0,Huffer,CJ Rodriguez,3-2-0,4-1-0,mintmermaid,huffer,mintmermaid
25,mkirby3-2-0,0,1,Juan Contla4-1-0,mkirby,Juan Contla,3-2-0,4-1-0,jcontla,mkirby,jcontla
26,Jayson Tatum Is Him3-2-0,0,1,GoofGG4-1-0,Jayson Tatum Is Him,GoofGG,3-2-0,4-1-0,goofgg,pandaboss58,goofgg
27,Shintaro I3-2-0,0,1,grantm124-1-0,Shintaro I,grantm12,3-2-0,4-1-0,grantm12,toshin,grantm12
28,corcho54-1-0,1,0,Nathan Ginsburg3-2-0,corcho5,Nathan Ginsburg,4-1-0,3-2-0,corcho5,corcho5,ngtcg
29,TheRicardoToddy3-2-0,0,1,Yoshimain4-1-0,TheRicardoToddy,Yoshimain,3-2-0,4-1-0,yoshimain,thericardotoddy,yoshimain
30,Lucas Gusso4-1-0,1,0,guicazzonato3-2-0,Lucas Gusso,guicazzonato,4-1-0,3-2-0,lzambrottitcg,lzambrottitcg,guicazzonato
31,TheThiccGuy3-2-0,0,1,. Medi4-1-0,TheThiccGuy,. Medi,3-2-0,4-1-0,owohunt,thethiccguy,owohunt
32,Tennison Barry3-2-0,0,1,Jeremy Gibson4-1-0,Tennison Barry,Jeremy Gibson,3-2-0,4-1-0,jgibsongt21,ailen913,jgibsongt21
33,Jared Grimes4-1-0,1,0,16RedGunner3-2-0,Jared Grimes,16RedGunner,4-1-0,3-2-0,jaredlgrimes,jaredlgrimes,16redgunner
34,JacksonDavillan3-2-0,0,1,john wanggaard4-1-0,JacksonDavillan,john wanggaard,3-2-0,4-1-0,ttoabyssal,jacksondavillan,ttoabyssal
35,Ryan Simpson3-2-0,0,1,RoDrii4-1-0,Ryan Simpson,RoDrii,3-2-0,4-1-0,rodrii,agsallday12,rodrii
36,KaioToxico4-1-0,1,0,ietomo203-2-0,KaioToxico,ietomo20,4-1-0,3-2-0,kaiotoxico,kaiotoxico,ietomo20
37,Blastobro3-2-0,0,1,afranco234-1-0,Blastobro,afranco23,3-2-0,4-1-0,afranco23,blastobro,afranco23
38,Nanami3-2-0,0,1,Myungjoon Kim4-1-0,Nanami,Myungjoon Kim,3-2-0,4-1-0,jclover,nanami,jclover
39,Timm1013-2-0,0,1,Smart TCG4-1-0,Timm101,Smart TCG,3-2-0,4-1-0,gabrielsmarttcg,timm101,gabrielsmarttcg
40,I-Wei Chen3-2-0,0,1,Gabriel Pino Semedo4-1-0,I-Wei Chen,Gabriel Pino Semedo,3-2-0,4-1-0,gabrielsemedo,davidmeisterex,gabrielsemedo
41,Victor García4-1-0,1,0,Tiger7003-2-0,Victor García,Tiger700,4-1-0,3-2-0,vicgar08,vicgar08,tiger700
42,Alongwaytobepro3-2-0,0,1,Profsergio4-1-0,Alongwaytobepro,Profsergio,3-2-0,4-1-0,profsergio,alongwaytobepro,profsergio
43,ItsTimClark4-1-0,1,0,James Simms3-2-0,ItsTimClark,James Simms,4-1-0,3-2-0,itstimclark,itstimclark,4600737
44,papapokeca4-1-0,1,0,Jungwoongjin3-2-0,papapokeca,Jungwoongjin,4-1-0,3-2-0,papapokeca,papapokeca,jungwoongjin
45,ESPINOLA3-2-0,0,1,Lime4-1-0,ESPINOLA,Lime,3-2-0,4-1-0,lime,espinola,lime
46,Cptnsime2-1-2,0,0,rods15842-1-2,Cptnsime,rods1584,2-1-2,2-1-2,0,cptnsime,rods1584
47,Jonsern3-1-1,1,0,Zach Burkhardt2-2-1,Jonsern,Zach Burkhardt,3-1-1,2-2-1,jonsern,jonsern,specsgg
48,SOLYSOMBRA3-1-1,1,0,Tiago M2-3-0,SOLYSOMBRA,Tiago M,3-1-1,2-3-0,solysombra,solysombra,advochato
49,Bassitos26123-2-0,1,0,SuperWhat2-3-0,Bassitos2612,SuperWhat,3-2-0,2-3-0,bassitos2612,bassitos2612,superwhat
50,Bielcosta3-2-0,1,0,tostycr2-3-0,Bielcosta,tostycr,3-2-0,2-3-0,bielcosta,bielcosta,tostycr
51,17tribe2-3-0,0,1,1saltysteak3-2-0,17tribe,1saltysteak,2-3-0,3-2-0,1saltysteak,17tribe,1saltysteak
52,tanaka3-2-0,1,0,zattack102-3-0,tanaka,zattack10,3-2-0,2-3-0,tanaka,tanaka,zattack10
53,SenseiHumor3-2-0,1,0,Omar T2-3-0,SenseiHumor,Omar T,3-2-0,2-3-0,senseihumor,senseihumor,ccot
54,Cocojobro3-2-0,1,0,UltraNko2-3-0,Cocojobro,UltraNko,3-2-0,2-3-0,cocojobro,cocojobro,ultranko
55,NoaWithoutaH2-3-0,0,1,JoiseJo3-2-0,NoaWithoutaH,JoiseJo,2-3-0,3-2-0,joisejo,noawithoutah,joisejo
56,Mike M3-2-0,1,0,Blu3Frost2-3-0,Mike M,Blu3Frost,3-2-0,2-3-0,starxplatinum,starxplatinum,blu3frost
57,Orion Sutherland3-2-0,1,0,kimikohime2-3-0,Orion Sutherland,kimikohime,3-2-0,2-3-0,joshuasutherland21,joshuasutherland21,kimikohime
58,Xpredate3-2-0,1,0,AliceA82-3-0,Xpredate,AliceA8,3-2-0,2-3-0,xpredate,xpredate,alicea8
59,newton04283-2-0,1,0,aleexdouglas2-3-0,newton0428,aleexdouglas,3-2-0,2-3-0,newton0428,newton0428,aleexdouglas
60,DragoniteHoarder2-3-0,0,1,hino3-2-0,DragoniteHoarder,hino,2-3-0,3-2-0,hino,dragonitehoarder,hino
61,willschoeff3-2-0,1,0,Jorgecani2-3-0,willschoeff,Jorgecani,3-2-0,2-3-0,willschoeff,willschoeff,jorgecani
62,Juancho S3-2-0,1,0,Pedro Faceira2-3-0,Juancho S,Pedro Faceira,3-2-0,2-3-0,auriz27,auriz27,pedonxp
63,Jonathan Combs2-3-0,0,1,LeFyroar3-2-0,Jonathan Combs,LeFyroar,2-3-0,3-2-0,lefyroar,cmoneyarkham,lefyroar
64,TCGNoisy3-2-0,1,0,Jack Potter2-3-0,TCGNoisy,Jack Potter,3-2-0,2-3-0,tcgnoisy,tcgnoisy,houseofmana
65,grainst2-3-0,0,0,chadwicks11643-2-0,grainst,chadwicks1164,2-3-0,3-2-0,chadwicks1164,grainst,chadwicks1164
66,Nick R2-3-0,0,1,Roberto Antonio Plaza Orellana3-2-0,Nick R,Roberto Antonio Plaza Orellana,2-3-0,3-2-0,ch1nogamer,lpbuckottv,ch1nogamer
67,ayyHowie2-3-0,0,1,bdbush3-2-0,ayyHowie,bdbush,2-3-0,3-2-0,bdbush,ayyhowie,bdbush
68,bthill13-2-0,1,0,barutixyan2-3-0,bthill1,barutixyan,3-2-0,2-3-0,bthill1,bthill1,barutixyan
69,Gabemont2-3-0,0,1,Jacob Stillwell3-2-0,Gabemont,Jacob Stillwell,2-3-0,3-2-0,jakesterisit,gabemont,jakesterisit
70,Ruan Andrade2-3-0,0,1,inosoycarly3-2-0,Ruan Andrade,inosoycarly,2-3-0,3-2-0,inosoycarly,naur11,inosoycarly
71,christianchasejr2-3-0,0,1,Ngshockley3-2-0,christianchasejr,Ngshockley,2-3-0,3-2-0,ngshockley,christianchasejr,ngshockley
72,eskamo412-3-0,0,1,ElizaBird3-2-0,eskamo41,ElizaBird,2-3-0,3-2-0,elizabird,eskamo41,elizabird
73,Victor De Velasco2-3-0,0,1,GAP Bruno Souza3-2-0,Victor De Velasco,GAP Bruno Souza,2-3-0,3-2-0,bhhenriques,victor91dv,bhhenriques
74,RiotTown2-3-0,0,1,Kenneth Kinsman3-2-0,RiotTown,Kenneth Kinsman,2-3-0,3-2-0,excalibur1991,riottown,excalibur1991
75,dflorentino12072-3-0,0,0,Anthony Barragan3-2-0,dflorentino1207,Anthony Barragan,2-3-0,3-2-0,anternbar,dflorentino1207,anternbar
76,Kamfoon2-2-1,0,0,mebukiriyu2-2-1,Kamfoon,mebukiriyu,2-2-1,2-2-1,0,kamfoon,mebukiriyu
77,Stéphane Ivanoff3-2-0,1,0,KingTurk2-3-0,Stéphane Ivanoff,KingTurk,3-2-0,2-3-0,luby,luby,kingturk
78,Solomon Shurge2-3-0,0,1,Cal Connor3-2-0,Solomon Shurge,Cal Connor,2-3-0,3-2-0,calcal206,freedomfightre,calcal206
79,Tinleigh C2-3-0,0,1,kingdrec1out3-2-0,Tinleigh C,kingdrec1out,2-3-0,3-2-0,kingdrec1out,tinnichole,kingdrec1out
80,Bryan P3-2-0,1,0,EletruX2-3-0,Bryan P,EletruX,3-2-0,2-3-0,fearedwaffla,fearedwaffla,eletrux
81,I4RU3-2-0,1,0,Fr0y0772-3-0,I4RU,Fr0y077,3-2-0,2-3-0,i4ru,i4ru,fr0y077
82,sapocururu2-3-0,0,1,chriis13-2-0,sapocururu,chriis1,2-3-0,3-2-0,chriis1,sapocururu,chriis1
83,Selen Tatsuki3-2-0,1,0,RileyFromTwitter2-3-0,Selen Tatsuki,RileyFromTwitter,3-2-0,2-3-0,edgevnv,edgevnv,rileyfromtwitter
84,PunchX2-3-0,0,1,TreyJ9k3-2-0,PunchX,TreyJ9k,2-3-0,3-2-0,treyj9k,punchx,treyj9k
85,Mikhail Privalov2-3-0,0,1,Jroc2863-2-0,Mikhail Privalov,Jroc286,2-3-0,3-2-0,jroc286,mikeeru,jroc286
86,srslynothing2-3-0,0,1,Danuwat Wantha3-2-0,srslynothing,Danuwat Wantha,2-3-0,3-2-0,guywantha,srslynothing,guywantha
87,putput963-2-0,1,0,Chace G2-3-0,putput96,Chace G,3-2-0,2-3-0,putput96,putput96,gratishere
88,poopquarter2-2-1,1,0,Psykolele1-3-1,poopquarter,Psykolele,2-2-1,1-3-1,poopquarter,poopquarter,psykolele
89,BertSanz1-3-1,0,1,TraviiLeee2-2-1,BertSanz,TraviiLeee,1-3-1,2-2-1,traviileee,bertsanz,traviileee
90,Ragezera1-4-0,0,1,komakoma2-3-0,Ragezera,komakoma,1-4-0,2-3-0,komakoma,ragezera,komakoma
91,thembert1-4-0,0,1,UnGodlyBr2-3-0,thembert,UnGodlyBr,1-4-0,2-3-0,ungodlybr,thembert,ungodlybr
92,guilherme1-4-0,0,0,laborlink2-3-0,guilherme,laborlink,1-4-0,2-3-0,laborlink,guilherme,laborlink
93,Kenyon F2-3-0,1,0,BannedInSouls1-4-0,Kenyon F,BannedInSouls,2-3-0,1-4-0,keegurz,keegurz,bannedinsouls
94,SupremeBlaze72-3-0,1,0,MiloticMelanie1-4-0,SupremeBlaze7,MiloticMelanie,2-3-0,1-4-0,supremeblaze7,supremeblaze7,miloticmelanie
95,evltrtl1-4-0,0,1,Delphoxius2-3-0,evltrtl,Delphoxius,1-4-0,2-3-0,delphoxius,evltrtl,delphoxius
96,YRedfield2-3-0,1,0,Mauricio Javier S1-4-0,YRedfield,Mauricio Javier S,2-3-0,1-4-0,yredfield,yredfield,meowth568
97,MagicDedenneYT1-4-0,0,1,Axlgh2-3-0,MagicDedenneYT,Axlgh,1-4-0,2-3-0,axlgh,magicdedenneyt,axlgh
98,wefs2-3-0,0,0,Hooligan1-4-0,wefs,Hooligan,2-3-0,1-4-0,wefs,wefs,hooligan
99,fortenat2-3-0,0,0,cauabunchaft1-4-0,fortenat,cauabunchaft,2-3-0,1-4-0,fortenat,fortenat,cauabunchaft
100,chrisreanimated2-3-0,0,0,TCC- moyumingling0-5-0,chrisreanimated,TCC- moyumingling,2-3-0,0-5-0,chrisreanimated,chrisreanimated,moyumingling
101,MoonaNotMoona00000-5-0,0,0,Vaenaris0-5-0,MoonaNotMoona0000,Vaenaris,0-5-0,0-5-0,-1,moonanotmoona0000,vaenaris
102,Nikita Pudov0-5-0,0,0,LLBEAN0890-5-0,Nikita Pudov,LLBEAN089,0-5-0,0-5-0,-1,lucariotcg,llbean089
103,Zarbon0-5-0,0,0,Leerdamm3r0-5-0,Zarbon,Leerdamm3r,0-5-0,0-5-0,-1,zarbon,leerdamm3r
104,Sebabells0-5-0,0,0,Jakob Kovacs0-5-0,Sebabells,Jakob Kovacs,0-5-0,0-5-0,-1,sebabells,sofermann
105,Yoshitr4cker0-5-0,0,0,MisterButter0-5-0,Yoshitr4cker,MisterButter,0-5-0,0-5-0,-1,yoshitr4cker,misterbutter
106,jacky4u0-5-0,0,0,GGzaga0-5-0,jacky4u,GGzaga,0-5-0,0-5-0,-1,jacky4u,ggzaga
107,LamisWarrior1-4-0,,,bye,LamisWarrior,*Bye*,1-4-0,N/A,lamiswarrior,lamiswarrior,*Bye*
