Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,bthill12-1-0,0,1,[GUH]Flavio Arechiga3-0-0,bthill1,[GUH]Flavio Arechiga,2-1-0,3-0-0,flantastic,bthill1,flantastic
2,Drandonbean023-0-0,1,0,Fr0y0772-1-0,Drandonbean02,Fr0y077,3-0-0,2-1-0,drandonbean02,drandonbean02,fr0y077
3,Capcrew2-1-0,0,1,denerrigoli3-0-0,Capcrew,denerrigoli,2-1-0,3-0-0,denerrigoli,capcrew,denerrigoli
4,Tcc rankefan3-0-0,1,0,srslynothing2-1-0,Tcc rankefan,srslynothing,3-0-0,2-1-0,rankefan,rankefan,srslynothing
5,pbnjams133-0-0,1,0,Curly712-1-0,pbnjams13,Curly71,3-0-0,2-1-0,pbnjams13,pbnjams13,curly71
6,CJ Rodriguez2-1-0,0,1,Jamie Chesnut3-0-0,CJ Rodriguez,Jamie Chesnut,2-1-0,3-0-0,pianist3494,mintmermaid,pianist3494
7,newton04282-1-0,0,1,JacksonDavillan3-0-0,newton0428,JacksonDavillan,2-1-0,3-0-0,jacksondavillan,newton0428,jacksondavillan
8,ItsTimClark3-0-0,1,0,BliTzTCG2-1-0,ItsTimClark,BliTzTCG,3-0-0,2-1-0,itstimclark,itstimclark,blitztcg
9,TheRicardoToddy3-0-0,1,0,GoofGG2-1-0,TheRicardoToddy,GoofGG,3-0-0,2-1-0,thericardotoddy,thericardotoddy,goofgg
10,TCGNoisy2-1-0,0,1,Lucas Soares3-0-0,TCGNoisy,Lucas Soares,2-1-0,3-0-0,incognitium,tcgnoisy,incognitium
11,Pilonzitos3-0-0,1,0,mkirby2-1-0,Pilonzitos,mkirby,3-0-0,2-1-0,pilonzitos,pilonzitos,mkirby
12,zattack102-1-0,0,1,Chimera3-0-0,zattack10,Chimera,2-1-0,3-0-0,chimera,zattack10,chimera
13,kimikohime2-1-0,0,1,TheThiccGuy3-0-0,kimikohime,TheThiccGuy,2-1-0,3-0-0,thethiccguy,kimikohime,thethiccguy
14,luispvs3-0-0,1,0,chadwicks11642-1-0,luispvs,chadwicks1164,3-0-0,2-1-0,luispvs,luispvs,chadwicks1164
15,AliceA82-1-0,0,1,Leadlomas3-0-0,AliceA8,Leadlomas,2-1-0,3-0-0,leadlomas,alicea8,leadlomas
