Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,tyanpon2-0-0,1,0,Cal Connor1-1-0,tyanpon,Cal Connor,2-0-0,1-1-0,tyanpon,tyanpon,calcal206
2,SlappaBishop1-1-0,0,1,TypicalLegend2-0-0,SlappaBishop,TypicalLegend,1-1-0,2-0-0,typicallegend,slappabishop,typicallegend
3,NRG mooimmo1-1-0,0,1,Brandon J2-0-0,NRG mooimmo,Brandon J,1-1-0,2-0-0,lordbj101,mooimmo,lordbj101
4,Iyla Sutherland2-0-0,1,0,PokeFellas1-1-0,Iyla Sutherland,PokeFellas,2-0-0,1-1-0,joshuasutherland21,joshuasutherland21,pokefellas
5,Vaughn1-1-0,0,1,Grant Hays2-0-0,Vaughn,Grant Hays,1-1-0,2-0-0,granthays,vaughn,granthays
6,LiamHalliburton2-0-0,1,0,BlakeM1-1-0,LiamHalliburton,BlakeM,2-0-0,1-1-0,liamhalliburton,liamhalliburton,blakem
7,Victor De Velasco2-0-0,1,0,Julian Alvarez1-1-0,Victor De Velasco,Julian Alvarez,2-0-0,1-1-0,victor91dv,victor91dv,shoromarmota
8,Jrwinter2-0-0,1,0,mkirby1-1-0,Jrwinter,mkirby,2-0-0,1-1-0,jrwinter,jrwinter,mkirby
9,Richard  Ruiz1-0-1,1,0,Bruno Paredes0-2-0,Richard  Ruiz,Bruno Paredes,1-0-1,0-2-0,vartancaftel,vartancaftel,setheboo
10,hmkt11101-0-1,1,0,wurmundmaus0-2-0,hmkt1110,wurmundmaus,1-0-1,0-2-0,hmkt1110,hmkt1110,wurmundmaus
11,Afrojarritos0-2-0,0,1,AdrianK1-1-0,Afrojarritos,AdrianK,0-2-0,1-1-0,adriank,afrojarritos,adriank
12,Goomy351-1-0,1,0,LuvvAis0-2-0,Goomy35,LuvvAis,1-1-0,0-2-0,goomy35,goomy35,luvvais
13,VmaxSkittlez1-1-0,1,0,oatmyik0-2-0,VmaxSkittlez,oatmyik,1-1-0,0-2-0,vmaxskittlez,vmaxskittlez,oatmyik
14,Patrick Wall1-1-0,1,0,Capcrew0-2-0,Patrick Wall,Capcrew,1-1-0,0-2-0,teamabra87,teamabra87,capcrew
15,frank zapata1-1-0,0,0,zattack100-2-0,frank zapata,zattack10,1-1-0,0-2-0,frankzapata,frankzapata,zattack10
16,snaketyripl25021-1-0,1,0,Magikarp4200-2-0,snaketyripl2502,Magikarp420,1-1-0,0-2-0,snaketyripl2502,snaketyripl2502,magikarp420
17,AVARIN JR VILLARREAL 1-1-0,,,bye,AVARIN JR VILLARREAL ,*Bye*,1-1-0,N/A,avarinjr88,avarinjr88,*Bye*
