Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Rezolution6-0-0,1,0,Matthew  Chou5-1-0,Rezolution,Matthew  Chou,6-0-0,5-1-0,rezolution,rezolution,luigi30495
2,Vini Fernandez6-0-0,1,0,AtiumShadow5-1-0,Vini Fernandez,AtiumShadow,6-0-0,5-1-0,warexpert,warexpert,atiumshadow
3,Smokeyslim7186-0-0,1,0,TCC Andrew W5-1-0,Smokeyslim718,TCC Andrew W,6-0-0,5-1-0,smokeyslim718,smokeyslim718,pizzandrew
4,afranco235-1-0,0,1,infernohippo6-0-0,afranco23,infernohippo,5-1-0,6-0-0,infernohippo,afranco23,infernohippo
5,Luke Morsa5-1-0,0,1,TJ Guistwite5-0-1,Luke Morsa,TJ Guistwite,5-1-0,5-0-1,grandtroll21,celiosnetwork,grandtroll21
6,WellingtonZoobi4-2-0,0,1,Hussemon5-1-0,WellingtonZoobi,Hussemon,4-2-0,5-1-0,hussemon,wellingtonzoobi,hussemon
7,FlowTKast5-1-0,1,0,Tommyb894-2-0,FlowTKast,Tommyb89,5-1-0,4-2-0,flowtkast,flowtkast,tommyb89
8,RingToss5-1-0,1,0,meirelles74-2-0,RingToss,meirelles7,5-1-0,4-2-0,ringtoss,ringtoss,meirelles7
9,Marshmallow DAISUKI5-1-0,1,0,GabrielSmartTCG4-2-0,Marshmallow DAISUKI,GabrielSmartTCG,5-1-0,4-2-0,mawssa2000,mawssa2000,gabrielsmarttcg
10,Augusto Beringuer4-2-0,0,1,Leonardo Walbrinch5-1-0,Augusto Beringuer,Leonardo Walbrinch,4-2-0,5-1-0,leorafaw,augustoberinguer,leorafaw
11,Kevin Abernathy4-2-0,0,1,grantm125-1-0,Kevin Abernathy,grantm12,4-2-0,5-1-0,grantm12,kevbot719,grantm12
12,Doubllez4-2-0,0,1,TheThiccGuy5-1-0,Doubllez,TheThiccGuy,4-2-0,5-1-0,thethiccguy,doubllez,thethiccguy
13,cesarsanchex4-2-0,0,1,GUSTAVOWADA5-1-0,cesarsanchex,GUSTAVOWADA,4-2-0,5-1-0,gustavowada,cesarsanchex,gustavowada
14,Noah Y4-2-0,0,1,awildjordan5-1-0,Noah Y,awildjordan,4-2-0,5-1-0,awildjordan,nyoshida,awildjordan
15,CaRif74-2-0,0,1,Iori1275-1-0,CaRif7,Iori127,4-2-0,5-1-0,iori127,carif7,iori127
16,Lucas O4-2-0,0,1,TheRicardoToddy5-1-0,Lucas O,TheRicardoToddy,4-2-0,5-1-0,thericardotoddy,aoldale,thericardotoddy
17,Christian Stridiron4-2-0,0,1,iStark115-1-0,Christian Stridiron,iStark11,4-2-0,5-1-0,istark11,ippokg,istark11
18,MQTpokemon065-1-0,1,0,yoppe064-2-0,MQTpokemon06,yoppe06,5-1-0,4-2-0,mqtpokemon06,mqtpokemon06,yoppe06
19,Richard  Ruiz4-2-0,0,1,Fabio Battistella 5-1-0,Richard  Ruiz,Fabio Battistella ,4-2-0,5-1-0,fabietto06,vartancaftel,fabietto06
20,Brybox4-2-0,0,1,Liam Kidd5-1-0,Brybox,Liam Kidd,4-2-0,5-1-0,liamkidd,brybox,liamkidd
21,ThalesArgelo4-2-0,0,1,Douglas B5-1-0,ThalesArgelo,Douglas B,4-2-0,5-1-0,crobatcommander,thalesargelo,crobatcommander
22,AVARIN JR VILLARREAL 5-1-0,1,0,SensualFetus4-2-0,AVARIN JR VILLARREAL ,SensualFetus,5-1-0,4-2-0,avarinjr88,avarinjr88,sensualfetus
23,Cheech9274-2-0,0,1,bdov5-1-0,Cheech927,bdov,4-2-0,5-1-0,bdov,cheech927,bdov
24,CLS0844494-2-0,0,1,Montana Drew5-1-0,CLS084449,Montana Drew,4-2-0,5-1-0,tanaxjordan,cls084449,tanaxjordan
25,Cal Connor4-2-0,0,1,rain5-1-0,Cal Connor,rain,4-2-0,5-1-0,rain,calcal206,rain
26,kinoita5-1-0,1,0,sleepydreepy4-2-0,kinoita,sleepydreepy,5-1-0,4-2-0,kinoita,kinoita,sleepydreepy
27,José Carlos V5-1-0,1,0,TCC Jerrick Gumila4-2-0,José Carlos V,TCC Jerrick Gumila,5-1-0,4-2-0,malevon,malevon,jmila7
28,OGShih3-1-2,0,0,Dobber27233-2-1,OGShih,Dobber2723,3-1-2,3-2-1,0,ogshih,dobber2723
29,sencha 4-2-0,1,0,maxwmaier3-3-0,sencha ,maxwmaier,4-2-0,3-3-0,kirikisencha,kirikisencha,maxwmaier
30,Savid4004-2-0,1,0,Jpizzy413-3-0,Savid400,Jpizzy41,4-2-0,3-3-0,savid400,savid400,jpizzy41
31,Matthew Wright4-2-0,1,0,WarKillah3-3-0,Matthew Wright,WarKillah,4-2-0,3-3-0,redpyro1266,redpyro1266,warkillah
32,Legendaray4-2-0,1,0,Proto15513-3-0,Legendaray,Proto1551,4-2-0,3-3-0,legendaray,legendaray,proto1551
33,fataapple4-2-0,0,0,EvanCampbell943-3-0,fataapple,EvanCampbell94,4-2-0,3-3-0,fataapple,fataapple,evancampbell94
34,TCC Jem G3-3-0,0,1,[GUH]Flavio Arechiga4-2-0,TCC Jem G,[GUH]Flavio Arechiga,3-3-0,4-2-0,flantastic,gumilakilla,flantastic
35,NRG allezliverpool4-2-0,1,0,JorgeR3-3-0,NRG allezliverpool,JorgeR,4-2-0,3-3-0,allezliverpool69,allezliverpool69,jorger
