Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,BeastBoizTCG3-1-0,0,1,Josh Cohen4-0-0,BeastBoizTCG,Josh Cohen,3-1-0,4-0-0,jcohenwc,beastboiztcg,jcohenwc
2,Fauxnetix3-1-0,0,1,Jared W4-0-0,Fauxnetix,Jared W,3-1-0,4-0-0,jwils4,fauxnetix,jwils4
3,EvanCampbell944-0-0,1,0,isspkmn3-1-0,EvanCampbell94,isspkmn,4-0-0,3-1-0,evancampbell94,evancampbell94,isspkmn
4,Jonathan Soto4-0-0,1,0,Ryota S3-1-0,Jonathan Soto,Ryota S,4-0-0,3-1-0,vlgsoto,vlgsoto,mawssa2000
5,Henrique Gonçalves4-0-0,1,0,berganballer303-1-0,Henrique Gonçalves,berganballer30,4-0-0,3-1-0,gatanashg,gatanashg,berganballer30
6,PksBlaze4-0-0,1,0,Tacotocano3-1-0,PksBlaze,Tacotocano,4-0-0,3-1-0,pksblaze,pksblaze,tacotocano
7,EydoKiller3-1-0,0,1,AzulGG4-0-0,EydoKiller,AzulGG,3-1-0,4-0-0,azulgg,eydokiller,azulgg
8,TJ Guistwite3-1-0,0,1,evltrtl4-0-0,TJ Guistwite,evltrtl,3-1-0,4-0-0,evltrtl,grandtroll21,evltrtl
9,nosoness4-0-0,1,0,Christian Jaramillo3-1-0,nosoness,Christian Jaramillo,4-0-0,3-1-0,nosoness,nosoness,setokaiba1308
10,NRG Ely G4-0-0,1,0,GuatonMartini3-1-0,NRG Ely G,GuatonMartini,4-0-0,3-1-0,ely7172,ely7172,guatonmartini
11,NickH7774-0-0,1,0,Luiguer3-1-0,NickH777,Luiguer,4-0-0,3-1-0,nickh777,nickh777,luiguer
12,sencha 3-1-0,0,1,Travis Miller4-0-0,sencha ,Travis Miller,3-1-0,4-0-0,tdmiller3425,kirikisencha,tdmiller3425
13,rain4-0-0,1,0,arturoR2D26331273-1-0,rain,arturoR2D2633127,4-0-0,3-1-0,rain,rain,arturor2d2633127
14,aus17263-1-0,0,1,UltraNko4-0-0,aus1726,UltraNko,3-1-0,4-0-0,ultranko,aus1726,ultranko
15,OnGaard3-1-0,0,1,sapocururu4-0-0,OnGaard,sapocururu,3-1-0,4-0-0,sapocururu,ongaard,sapocururu
16,RealAB74-0-0,1,0,Axel Godoy3-1-0,RealAB7,Axel Godoy,4-0-0,3-1-0,realab7,realab7,raxelgt
17,Ryan P3-1-0,0,1,Urtzuub4-0-0,Ryan P,Urtzuub,3-1-0,4-0-0,urtzuub,eevee5307,urtzuub
18,Roger Ramjit4-0-0,1,0,LiloandScotch3-1-0,Roger Ramjit,LiloandScotch,4-0-0,3-1-0,smokeyslim718,smokeyslim718,liloandscotch
19,princesspikamia3-0-1,1,0,Darkanxopr75592-2-0,princesspikamia,Darkanxopr7559,3-0-1,2-2-0,princesspikamia,princesspikamia,darkanxopr7559
20,zattack102-1-1,0,1,Morgan Fite3-1-0,zattack10,Morgan Fite,2-1-1,3-1-0,trueeevil,zattack10,trueeevil
21,Rezolution2-2-0,0,1,Rubén Mendoza 3-1-0,Rezolution,Rubén Mendoza ,2-2-0,3-1-0,rubnmp,rezolution,rubnmp
22,Ztporlier2-2-0,0,1,Ekrym3-1-0,Ztporlier,Ekrym,2-2-0,3-1-0,ekrym,ztporlier,ekrym
23,ronrosson2-2-0,0,1,Richard  R3-1-0,ronrosson,Richard  R,2-2-0,3-1-0,vartancaftel,ronrosson,vartancaftel
24,Evolution2-2-0,0,1,ExDiego3-1-0,Evolution,ExDiego,2-2-0,3-1-0,exdiego,evolution,exdiego
25,Dobber27233-1-0,1,0,xtracrispy832-2-0,Dobber2723,xtracrispy83,3-1-0,2-2-0,dobber2723,dobber2723,xtracrispy83
26,llawtonss2-2-0,0,1,Augusto Beringuer3-1-0,llawtonss,Augusto Beringuer,2-2-0,3-1-0,augustoberinguer,llawtonss,augustoberinguer
27,kong013619553-1-0,1,0,Markdias2-2-0,kong01361955,Markdias,3-1-0,2-2-0,kong01361955,kong01361955,markdias
28,Kuj4k2-2-0,0,1,shakyshaky3-1-0,Kuj4k,shakyshaky,2-2-0,3-1-0,shakyshaky,kuj4k,shakyshaky
29,AndresJgames2-2-0,0,1,Czervos3-1-0,AndresJgames,Czervos,2-2-0,3-1-0,czervos,andresjgames,czervos
30,Michele  Babin3-1-0,1,0,jimmypirate2-2-0,Michele  Babin,jimmypirate,3-1-0,2-2-0,michelebabin,michelebabin,jimmypirate
31,Joshua Bell3-1-0,1,0,Brayden472672-2-0,Joshua Bell,Brayden47267,3-1-0,2-2-0,joshuaxbell23,joshuaxbell23,brayden47267
32,Jechtt13-1-0,1,0,Donald Allard2-2-0,Jechtt1,Donald Allard,3-1-0,2-2-0,jechtt1,jechtt1,theorietcg
33,llLunchBoxll3-1-0,1,0,redwater2-2-0,llLunchBoxll,redwater,3-1-0,2-2-0,lllunchboxll,lllunchboxll,redwater
34,Lygars3-1-0,1,0,iStark112-2-0,Lygars,iStark11,3-1-0,2-2-0,lygars,lygars,istark11
35,AtiumShadow3-1-0,1,0,mille12162-2-0,AtiumShadow,mille1216,3-1-0,2-2-0,atiumshadow,atiumshadow,mille1216
36,bholkup3-1-0,1,0,ReySanti2-2-0,bholkup,ReySanti,3-1-0,2-2-0,bholkup,bholkup,reysanti
37,Natalie Millar3-1-0,1,0,JacePatrick2-2-0,Natalie Millar,JacePatrick,3-1-0,2-2-0,jolteon4291,jolteon4291,jacepatrick
38,James Simms3-1-0,1,0,mikemrtn2-2-0,James Simms,mikemrtn,3-1-0,2-2-0,4600737,4600737,mikemrtn
39,grantm122-2-0,0,1,RingToss3-1-0,grantm12,RingToss,2-2-0,3-1-0,ringtoss,grantm12,ringtoss
40,Alex Cole3-1-0,1,0,pinkrosefire2-2-0,Alex Cole,pinkrosefire,3-1-0,2-2-0,pandaboss58,pandaboss58,pinkrosefire
41,Ayato3-1-0,1,0,Gabe Shumway2-2-0,Ayato,Gabe Shumway,3-1-0,2-2-0,ayato,ayato,gabeshumway
42,Doubllez3-1-0,1,0,Rodrigo Teixeira2-2-0,Doubllez,Rodrigo Teixeira,3-1-0,2-2-0,doubllez,doubllez,rodrigobartskt
43,ChromePvP3-1-0,1,0,José Carlos V2-2-0,ChromePvP,José Carlos V,3-1-0,2-2-0,chromepvp,chromepvp,malevon
44,KR542-2-0,0,1,Gumilakilla3-1-0,KR54,Gumilakilla,2-2-0,3-1-0,gumilakilla,kr54,gumilakilla
45,Psykolele2-2-0,0,1,7heMC3-1-0,Psykolele,7heMC,2-2-0,3-1-0,7hemc,psykolele,7hemc
46,peke3-1-0,1,0,GuiARCF2-2-0,peke,GuiARCF,3-1-0,2-2-0,peke,peke,guiarcf
47,Bruno Paredes3-1-0,1,0,Murbell112-2-0,Bruno Paredes,Murbell11,3-1-0,2-2-0,setheboo,setheboo,murbell11
48,Jonathan Patricio Ch.3-1-0,1,0,[GUH]Flavio Arechiga2-2-0,Jonathan Patricio Ch.,[GUH]Flavio Arechiga,3-1-0,2-2-0,jonah2705,jonah2705,flantastic
49,Manupango3-1-0,0,0,coronelzeta2-2-0,Manupango,coronelzeta,3-1-0,2-2-0,manupango,manupango,coronelzeta
50,Travis T2-2-0,0,1,Cameron Padilla3-1-0,Travis T,Cameron Padilla,2-2-0,3-1-0,camycameron,travo112,camycameron
51,Louisianimal5043-1-0,0,0,JakeFSmash2-2-0,Louisianimal504,JakeFSmash,3-1-0,2-2-0,louisianimal504,louisianimal504,jakefsmash
52,Xavier E3-1-0,1,0,awildjordan2-2-0,Xavier E,awildjordan,3-1-0,2-2-0,xabro,xabro,awildjordan
53,BordenMis2-2-0,0,1,talonslame3-1-0,BordenMis,talonslame,2-2-0,3-1-0,talonslame,bordenmis,talonslame
54,Akiyama7773-1-0,1,0,HayBay1615152-2-0,Akiyama777,HayBay161515,3-1-0,2-2-0,akiyama777,akiyama777,haybay161515
55,Gabriel Smart2-2-0,0,1,ThePrancingPonyta3-1-0,Gabriel Smart,ThePrancingPonyta,2-2-0,3-1-0,theprancingponyta,gabrielsmarttcg,theprancingponyta
56,LoboFinnberto2-2-0,0,1,Natagorn19903-1-0,LoboFinnberto,Natagorn1990,2-2-0,3-1-0,natagorn1990,lobofinnberto,natagorn1990
57,RamboFW2-2-0,0,1,Hector Valle3-1-0,RamboFW,Hector Valle,2-2-0,3-1-0,hxvalle,rambofw,hxvalle
58,carteranderson3-1-0,1,0,Juan Espinola2-2-0,carteranderson,Juan Espinola,3-1-0,2-2-0,carteranderson,carteranderson,espinola
59,MafiaKy2-2-0,0,1,Lío N3-1-0,MafiaKy,Lío N,2-2-0,3-1-0,leonardonav20,mafiaky,leonardonav20
60,ietomo203-1-0,1,0,Tyler Hauser2-2-0,ietomo20,Tyler Hauser,3-1-0,2-2-0,ietomo20,ietomo20,volt57
61,Angry3-1-0,1,0,JorgeR2-2-0,Angry,JorgeR,3-1-0,2-2-0,angry,angry,jorger
62,Jakeburnyeat2-2-0,0,1,TCC Andrew W3-1-0,Jakeburnyeat,TCC Andrew W,2-2-0,3-1-0,pizzandrew,jakeburnyeat,pizzandrew
63,Crismartinez2-2-0,0,1,Lobes10283-1-0,Crismartinez,Lobes1028,2-2-0,3-1-0,lobes1028,crismartinez,lobes1028
64,AyNunez3-1-0,1,0,Satake Yuya2-2-0,AyNunez,Satake Yuya,3-1-0,2-2-0,aynunez,aynunez,yuya
65,HyperK2-2-0,0,1,Kevin Abernathy3-1-0,HyperK,Kevin Abernathy,2-2-0,3-1-0,kevbot719,hyperk,kevbot719
66,xANDYx3-1-0,1,0,Isaiah Cheville2-2-0,xANDYx,Isaiah Cheville,3-1-0,2-2-0,xandyx,xandyx,zayalee
