Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,AzulGG10-1-0,1,0,Jared W9-2-0,AzulGG,Jared W,10-1-0,9-2-0,azulgg,azulgg,jwils4
2,UltraNko8-2-1,0,1,rain9-1-1,UltraNko,rain,8-2-1,9-1-1,rain,ultranko,rain
3,ExDiego8-3-0,0,0,Jonathan Patricio Ch.9-2-0,ExDiego,Jonathan Patricio Ch.,8-3-0,9-2-0,jonah2705,exdiego,jonah2705
4,Urtzuub8-3-0,0,1,Doubllez9-2-0,Urtzuub,Doubllez,8-3-0,9-2-0,doubllez,urtzuub,doubllez
5,aus17268-3-0,0,1,CaRif79-2-0,aus1726,CaRif7,8-3-0,9-2-0,carif7,aus1726,carif7
6,OnGaard8-3-0,0,1,Kevin Abernathy9-2-0,OnGaard,Kevin Abernathy,8-3-0,9-2-0,kevbot719,ongaard,kevbot719
7,Cameron Padilla7-3-1,0,1,Roger Ramjit8-2-1,Cameron Padilla,Roger Ramjit,7-3-1,8-2-1,smokeyslim718,camycameron,smokeyslim718
8,NickH7778-2-1,1,0,EvanCampbell947-3-1,NickH777,EvanCampbell94,8-2-1,7-3-1,nickh777,nickh777,evancampbell94
9,mille12167-4-0,0,1,sapocururu8-3-0,mille1216,sapocururu,7-4-0,8-3-0,sapocururu,mille1216,sapocururu
10,RealAB77-4-0,0,0,Manupango8-3-0,RealAB7,Manupango,7-4-0,8-3-0,manupango,realab7,manupango
11,TCC Andrew W8-3-0,1,0,isspkmn7-4-0,TCC Andrew W,isspkmn,8-3-0,7-4-0,pizzandrew,pizzandrew,isspkmn
12,peke7-4-0,0,1,NRG mooimmo8-3-0,peke,NRG mooimmo,7-4-0,8-3-0,mooimmo,peke,mooimmo
13,MasterLeBui8-3-0,1,0,RamboFW7-4-0,MasterLeBui,RamboFW,8-3-0,7-4-0,masterlebui,masterlebui,rambofw
14,Lygars8-3-0,1,0,AyNunez7-4-0,Lygars,AyNunez,8-3-0,7-4-0,lygars,lygars,aynunez
15,Augusto Beringuer7-4-0,0,1,Josh Cohen8-3-0,Augusto Beringuer,Josh Cohen,7-4-0,8-3-0,jcohenwc,augustoberinguer,jcohenwc
16,Will Forde8-3-0,1,0,Angry7-4-0,Will Forde,Angry,8-3-0,7-4-0,supervsk,supervsk,angry
17,Duhskull7-4-0,0,1,ietomo208-3-0,Duhskull,ietomo20,7-4-0,8-3-0,ietomo20,duhskull,ietomo20
18,Satake Yuya7-4-0,0,1,BeastBoizTCG7-2-2,Satake Yuya,BeastBoizTCG,7-4-0,7-2-2,beastboiztcg,yuya,beastboiztcg
19,MafiaKy6-4-1,0,1,Michele  Babin7-3-1,MafiaKy,Michele  Babin,6-4-1,7-3-1,michelebabin,mafiaky,michelebabin
20,Cobi Kawasaki6-4-1,0,1,berganballer307-3-1,Cobi Kawasaki,berganballer30,6-4-1,7-3-1,berganballer30,97kirby,berganballer30
21,zattack107-3-1,1,0,James Simms6-4-1,zattack10,James Simms,7-3-1,6-4-1,zattack10,zattack10,4600737
22,CranidosKing1477-3-1,1,0,AndresJgames6-4-1,CranidosKing147,AndresJgames,7-3-1,6-4-1,cranidosking147,cranidosking147,andresjgames
23,iStark117-3-1,1,0,Marcelo17036-4-1,iStark11,Marcelo1703,7-3-1,6-4-1,istark11,istark11,marcelo1703
24,NRG Ely G6-5-0,0,1,Dobber27237-4-0,NRG Ely G,Dobber2723,6-5-0,7-4-0,dobber2723,ely7172,dobber2723
25,evltrtl6-5-0,0,1,Bruno Paredes7-4-0,evltrtl,Bruno Paredes,6-5-0,7-4-0,setheboo,evltrtl,setheboo
26,[GUH] Pablo7-4-0,1,0,gunplapilot6-5-0,[GUH] Pablo,gunplapilot,7-4-0,6-5-0,drtastebad,drtastebad,gunplapilot
27,Ekrym7-4-0,1,0,HyperK6-5-0,Ekrym,HyperK,7-4-0,6-5-0,ekrym,ekrym,hyperk
28,RingToss7-4-0,1,0,princesspikamia5-5-1,RingToss,princesspikamia,7-4-0,5-5-1,ringtoss,ringtoss,princesspikamia
29,Hayden Matthews5-5-1,0,1,Fauxnetix6-4-1,Hayden Matthews,Fauxnetix,5-5-1,6-4-1,fauxnetix,hdos39,fauxnetix
