Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Urtzuub7-1-0,0,1,Alex Schemanske8-0-0,Urtzuub,Alex Schemanske,7-1-0,8-0-0,mewpip,urtzuub,mewpip
2,BeastBoizTCG6-1-1,0,1,grantm127-1-0,BeastBoizTCG,grantm12,6-1-1,7-1-0,grantm12,beastboiztcg,grantm12
3,Liam Aesir7-1-0,1,0,TheTricky3333336-2-0,Liam Aesir,TheTricky333333,7-1-0,6-2-0,pheonix,pheonix,thetricky333333
4,James G7-1-0,1,0,fryeguy676-2-0,James G,fryeguy67,7-1-0,6-2-0,jamesg,jamesg,fryeguy67
5,Vicariant236-2-0,0,1,PerryTheP7-1-0,Vicariant23,PerryTheP,6-2-0,7-1-0,perrythep,vicariant23,perrythep
6,Legendaray6-2-0,0,1,wakingeyes7-1-0,Legendaray,wakingeyes,6-2-0,7-1-0,wakingeyes,legendaray,wakingeyes
7,mikereynolds13376-2-0,0,1,Joshua Sutherland7-1-0,mikereynolds1337,Joshua Sutherland,6-2-0,7-1-0,joshuasutherland21,mikereynolds1337,joshuasutherland21
8,Timm1017-1-0,1,0,FujiSystem6-2-0,Timm101,FujiSystem,7-1-0,6-2-0,timm101,timm101,fujisystem
9,Simon Trottier-Lacasse6-2-0,0,1,Vina7-1-0,Simon Trottier-Lacasse,Vina,6-2-0,7-1-0,vina,stl,vina
10,UltraNko7-1-0,1,0,iStark115-2-1,UltraNko,iStark11,7-1-0,5-2-1,ultranko,ultranko,istark11
11,gantiri5-2-1,0,1,Nopdragonman236-2-0,gantiri,Nopdragonman23,5-2-1,6-2-0,nopdragonman23,gantiri,nopdragonman23
12,Crashschocker5-3-0,0,1,Christian Jaramillo6-2-0,Crashschocker,Christian Jaramillo,5-3-0,6-2-0,setokaiba1308,crashschocker,setokaiba1308
13,Jose Gonzalez5-3-0,0,1,kohawk21216-2-0,Jose Gonzalez,kohawk2121,5-3-0,6-2-0,kohawk2121,profesorjj,kohawk2121
14,CaioCapetinha5-3-0,0,1,Slimey26-2-0,CaioCapetinha,Slimey2,5-3-0,6-2-0,slimey2,caiocapetinha,slimey2
15,Rudy Q6-2-0,1,0,Darsh S5-3-0,Rudy Q,Darsh S,6-2-0,5-3-0,rudedogg83,rudedogg83,darshs1008
16,gabriel1110945-3-0,0,1,Lucas O6-2-0,gabriel111094,Lucas O,5-3-0,6-2-0,aoldale,gabriel111094,aoldale
17,Cal Connor6-2-0,1,0,Pascuero5-3-0,Cal Connor,Pascuero,6-2-0,5-3-0,calcal206,calcal206,pascuero
18,AlexandreORAND6-2-0,1,0,RoseRaider5-3-0,AlexandreORAND,RoseRaider,6-2-0,5-3-0,alexandreorand,alexandreorand,roseraider
19,Isaiah Cheville6-2-0,1,0,Nicholas Homa5-3-0,Isaiah Cheville,Nicholas Homa,6-2-0,5-3-0,zayalee,zayalee,aquiladisicilia
20,Ninoafta5-3-0,0,1,Huntaj826-2-0,Ninoafta,Huntaj82,5-3-0,6-2-0,huntaj82,ninoafta,huntaj82
21,Toninokm6-2-0,1,0,BrickBoy245-3-0,Toninokm,BrickBoy24,6-2-0,5-3-0,toninokm,toninokm,brickboy24
22,Nick Flores5-3-0,0,1,espel6-2-0,Nick Flores,espel,5-3-0,6-2-0,espel,foreverandabove,espel
23,UndauntedHound6-2-0,1,0,LadyDunsparce5-3-0,UndauntedHound,LadyDunsparce,6-2-0,5-3-0,undauntedhound,undauntedhound,ladydunsparce
24,Kevin C5-3-0,0,1,Adam  Kalamat 6-2-0,Kevin C,Adam  Kalamat ,5-3-0,6-2-0,adamkalamat,whitekevin,adamkalamat
25,Atomicsmash5-3-0,0,1,rad1446-2-0,Atomicsmash,rad144,5-3-0,6-2-0,rad144,atomicsmash,rad144
26,André Chiasson6-2-0,1,0,MasterLeBui5-3-0,André Chiasson,MasterLeBui,6-2-0,5-3-0,andrechiasson,andrechiasson,masterlebui
27,wutender6-2-0,1,0,AzulGG5-3-0,wutender,AzulGG,6-2-0,5-3-0,wutender,wutender,azulgg
28,ianlaneifa6-2-0,1,0,JulioPokeDad5-3-0,ianlaneifa,JulioPokeDad,6-2-0,5-3-0,ianlaneifa,ianlaneifa,juliopokedad
29,shaggy5-3-0,0,1,westsidetommie6-2-0,shaggy,westsidetommie,5-3-0,6-2-0,westsidetommie,shaggy,westsidetommie
30,Ztporlier5-3-0,0,1,EddRent6-2-0,Ztporlier,EddRent,5-3-0,6-2-0,eddrent,ztporlier,eddrent
31,Dan Perez6-2-0,1,0,SuperiorSpidr5-3-0,Dan Perez,SuperiorSpidr,6-2-0,5-3-0,notoriousd13,notoriousd13,superiorspidr
32,Peter L5-3-0,0,1,OnGaard6-2-0,Peter L,OnGaard,5-3-0,6-2-0,ongaard,aierala,ongaard
