Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Cheech9272-1-0,0,1,Michele  Babin3-0-0,Cheech927,Michele  Babin,2-1-0,3-0-0,michelebabin,cheech927,michelebabin
2,Ste0863-0-0,1,0,Lpc19942-1-0,Ste086,Lpc1994,3-0-0,2-1-0,ste086,ste086,lpc1994
3,Anti3-0-0,1,0,Bruno Souza2-1-0,Anti,Bruno Souza,3-0-0,2-1-0,anti,anti,bhhenriques
4,Stephen Roche3-0-0,1,0,mlj16062-1-0,Stephen Roche,mlj1606,3-0-0,2-1-0,stephenroche,stephenroche,mlj1606
5,Byron G3-0-0,1,0,YoongKaiJian2-1-0,Byron G,YoongKaiJian,3-0-0,2-1-0,uyio,uyio,yoongkaijian
6,EydoKiller3-0-0,1,0,Firefox12242-1-0,EydoKiller,Firefox1224,3-0-0,2-1-0,eydokiller,eydokiller,firefox1224
7,Angel22Aranibar3-0-0,1,0,ElCrxzado2-1-0,Angel22Aranibar,ElCrxzado,3-0-0,2-1-0,angel22aranibar,angel22aranibar,elcrxzado
8,Tathenz3-0-0,1,0,koichin2-1-0,Tathenz,koichin,3-0-0,2-1-0,tathenz,tathenz,koichin
9,Joshua Sutherland3-0-0,1,0,Goopa192-1-0,Joshua Sutherland,Goopa19,3-0-0,2-1-0,joshuasutherland21,joshuasutherland21,goopa19
10,gunplapilot3-0-0,1,0,Atomicsmash2-1-0,gunplapilot,Atomicsmash,3-0-0,2-1-0,gunplapilot,gunplapilot,atomicsmash
11,gardiet2-1-0,0,1,grantm123-0-0,gardiet,grantm12,2-1-0,3-0-0,grantm12,gardiet,grantm12
12,Naruto Uzumaki3-0-0,1,0,lindsayrosecup2-1-0,Naruto Uzumaki,lindsayrosecup,3-0-0,2-1-0,chrollo,chrollo,lindsayrosecup
13,Pikarom12-1-0,0,1,ianlaneifa3-0-0,Pikarom1,ianlaneifa,2-1-0,3-0-0,ianlaneifa,pikarom1,ianlaneifa
14,moda693-0-0,1,0,Plushee2-1-0,moda69,Plushee,3-0-0,2-1-0,moda69,moda69,plushee
15,Vini Fernandez3-0-0,1,0,iStark112-1-0,Vini Fernandez,iStark11,3-0-0,2-1-0,warexpert,warexpert,istark11
16,tostycr362-1-0,0,1,Kevin Campos3-0-0,tostycr36,Kevin Campos,2-1-0,3-0-0,omegababo,tostycr36,omegababo
17,James Castaneda3-0-0,1,0,CaRif72-1-0,James Castaneda,CaRif7,3-0-0,2-1-0,memejesus7099,memejesus7099,carif7
18,Rasekowo2-1-0,0,1,bananadiabetica3-0-0,Rasekowo,bananadiabetica,2-1-0,3-0-0,bananadiabetica,rasekowo,bananadiabetica
19,zndrr3-0-0,1,0,Savid4002-1-0,zndrr,Savid400,3-0-0,2-1-0,zndrr,zndrr,savid400
20,Lustereclips2-1-0,0,1,Connor Murphy3-0-0,Lustereclips,Connor Murphy,2-1-0,3-0-0,witlessconnor,lustereclips,witlessconnor
21,Leviathan3-0-0,1,0,Lex4172-1-0,Leviathan,Lex417,3-0-0,2-1-0,leviathan,leviathan,lex417
22,Nicholas Homa3-0-0,1,0,Lapadulatcg2-1-0,Nicholas Homa,Lapadulatcg,3-0-0,2-1-0,aquiladisicilia,aquiladisicilia,lapadulatcg
23,Kevin Kenny3-0-0,1,0,Mahh62-1-0,Kevin Kenny,Mahh6,3-0-0,2-1-0,sos2k,sos2k,mahh6
24,Garry Breech2-1-0,0,1,GODDO73-0-0,Garry Breech,GODDO7,2-1-0,3-0-0,goddo7,garebear2006,goddo7
25,EvanCampbell943-0-0,1,0,Jorge Fragoso2-1-0,EvanCampbell94,Jorge Fragoso,3-0-0,2-1-0,evancampbell94,evancampbell94,jorgefragoso7
26,OnGaard3-0-0,1,0,EricSmash2-1-0,OnGaard,EricSmash,3-0-0,2-1-0,ongaard,ongaard,ericsmash
27,Caiden T3-0-0,1,0,Jaflanman2-1-0,Caiden T,Jaflanman,3-0-0,2-1-0,thieleman8,thieleman8,jaflanman
28,xANDYx3-0-0,1,0,adrielichu2-1-0,xANDYx,adrielichu,3-0-0,2-1-0,xandyx,xandyx,adrielichu
29,jeanrcj2-1-0,0,1,ChaloZamorano3-0-0,jeanrcj,ChaloZamorano,2-1-0,3-0-0,chalozamorano,jeanrcj,chalozamorano
30,Henrique Jorge2-1-0,0,1,espel3-0-0,Henrique Jorge,espel,2-1-0,3-0-0,espel,hbjtrevo,espel
