Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Joshua Sutherland5-0-0,1,0,Eckoshooter074-1-0,Joshua Sutherland,Eckoshooter07,5-0-0,4-1-0,joshuasutherland21,joshuasutherland21,eckoshooter07
2,Nicholas Homa5-0-0,1,0,Vaughn4-1-0,Nicholas Homa,Vaughn,5-0-0,4-1-0,aquiladisicilia,aquiladisicilia,vaughn
3,westsidetommie4-1-0,0,1,TypicalLegend5-0-0,westsidetommie,TypicalLegend,4-1-0,5-0-0,typicallegend,westsidetommie,typicallegend
4,Cheech9274-1-0,0,1,boosakk695-0-0,Cheech927,boosakk69,4-1-0,5-0-0,boosakk69,cheech927,boosakk69
5,Ira P4-1-0,0,1,Tommyb895-0-0,Ira P,Tommyb89,4-1-0,5-0-0,tommyb89,ira9999,tommyb89
6,OnGaard4-0-1,0,0,Patricia Gonzalez Walsh4-0-1,OnGaard,Patricia Gonzalez Walsh,4-0-1,4-0-1,0,ongaard,patogw
7,pizzandrew5-0-0,1,0,VolcanTurtleTCG4-1-0,pizzandrew,VolcanTurtleTCG,5-0-0,4-1-0,pizzandrew,pizzandrew,volcanturtletcg
8,André Chiasson5-0-0,1,0,Aaron West4-1-0,André Chiasson,Aaron West,5-0-0,4-1-0,andrechiasson,andrechiasson,pkmntrdr
9,Lucas Nascimento4-1-0,0,1,xANDYx5-0-0,Lucas Nascimento,xANDYx,4-1-0,5-0-0,xandyx,lucas226474,xandyx
10,Victor García4-1-0,0,1,Kirbbyman5-0-0,Victor García,Kirbbyman,4-1-0,5-0-0,kirbbyman,vicgar08,kirbbyman
11,topherton4-0-1,1,0,andrewdias3-2-0,topherton,andrewdias,4-0-1,3-2-0,topherton,topherton,andrewdias
12,Jonathan Patricio Ch.3-1-1,0,1,espel4-1-0,Jonathan Patricio Ch.,espel,3-1-1,4-1-0,espel,jonah2705,espel
