Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,ninjadrake4-0-0,1,0,Savid4003-1-0,ninjadrake,Savid400,4-0-0,3-1-0,ninjadrake,ninjadrake,savid400
2,mrpnut033-1-0,0,1,EvanCampbell944-0-0,mrpnut03,EvanCampbell94,3-1-0,4-0-0,evancampbell94,mrpnut03,evancampbell94
3,Dan Irish4-0-0,1,0,Braiden12353-1-0,Dan Irish,Braiden1235,4-0-0,3-1-0,danirish1,danirish1,braiden1235
4,MaxEvil953-1-0,0,1,Iyla Sutherland4-0-0,MaxEvil95,Iyla Sutherland,3-1-0,4-0-0,joshuasutherland21,maxevil95,joshuasutherland21
5,YoongKaiJian3-1-0,0,1,I LOVE ZACH LESAGE4-0-0,YoongKaiJian,I LOVE ZACH LESAGE,3-1-0,4-0-0,bart,yoongkaijian,bart
6,VmaxSkittlez3-1-0,1,0,firespread32-2-0,VmaxSkittlez,firespread3,3-1-0,2-2-0,vmaxskittlez,vmaxskittlez,firespread3
7,Swagggmaster693-1-0,1,0,NRG allezliverpool2-2-0,Swagggmaster69,NRG allezliverpool,3-1-0,2-2-0,swagggmaster69,swagggmaster69,allezliverpool69
8,Benny Bingler3-1-0,1,0,UltraNko2-2-0,Benny Bingler,UltraNko,3-1-0,2-2-0,bbillinger,bbillinger,ultranko
9,Emanuel E2-2-0,0,1,Evan P3-1-0,Emanuel E,Evan P,2-2-0,3-1-0,evanp,xpredate,evanp
10,Josh Stapler3-1-0,1,0,Elijah F2-2-0,Josh Stapler,Elijah F,3-1-0,2-2-0,aestheticallyjosh,aestheticallyjosh,elijahfabian
11,Victor De Velasco3-1-0,1,0,Daltonfresh2-2-0,Victor De Velasco,Daltonfresh,3-1-0,2-2-0,victor91dv,victor91dv,daltonfresh
12,Manoloe6212-2-0,0,1,Bossman23-1-0,Manoloe621,Bossman2,2-2-0,3-1-0,bossman2,manoloe621,bossman2
13,pjwitusik2-2-0,0,1,Matthew443-1-0,pjwitusik,Matthew44,2-2-0,3-1-0,matthew44,pjwitusik,matthew44
14,SirRmor3-1-0,1,0,HighZen2-2-0,SirRmor,HighZen,3-1-0,2-2-0,sirrmor,sirrmor,highzen
15,KingTurk2-2-0,0,1,Weston673-1-0,KingTurk,Weston67,2-2-0,3-1-0,weston67,kingturk,weston67
16,Jack M3-1-0,1,0,Iori1272-2-0,Jack M,Iori127,3-1-0,2-2-0,mackjanzie,mackjanzie,iori127
17,mkirby2-2-0,0,1,Nate Kirksey3-1-0,mkirby,Nate Kirksey,2-2-0,3-1-0,pokenate,mkirby,pokenate
18,camcho18923-1-0,1,0,Elmenor212-2-0,camcho1892,Elmenor21,3-1-0,2-2-0,camcho1892,camcho1892,elmenor21
19,. Medi3-1-0,1,0,arturoR2D26331272-2-0,. Medi,arturoR2D2633127,3-1-0,2-2-0,owohunt,owohunt,arturor2d2633127
20,TheRicardoToddy2-2-0,0,0,EliteTrainerCraig1-3-0,TheRicardoToddy,EliteTrainerCraig,2-2-0,1-3-0,thericardotoddy,thericardotoddy,elitetrainercraig
21,mrpoofykins1-3-0,0,1,SlimeyWasTaken2-2-0,mrpoofykins,SlimeyWasTaken,1-3-0,2-2-0,slimeywastaken,mrpoofykins,slimeywastaken
22,Duhskull1-3-0,0,1,OnGaard2-2-0,Duhskull,OnGaard,1-3-0,2-2-0,ongaard,duhskull,ongaard
23,Capcrew2-2-0,1,0,Confeddie1-3-0,Capcrew,Confeddie,2-2-0,1-3-0,capcrew,capcrew,confeddie
24,Jacob Walker2-2-0,1,0,Zakwani Clay1-3-0,Jacob Walker,Zakwani Clay,2-2-0,1-3-0,jaybob952,jaybob952,dynamitehorse
25,frank zapata1-2-1,0,0,Tyler Crouthamel1-2-1,frank zapata,Tyler Crouthamel,1-2-1,1-2-1,0,frankzapata,tcrouty98
26,BannedInSouls0-4-0,0,0,dmtwiz4210-4-0,BannedInSouls,dmtwiz421,0-4-0,0-4-0,-1,bannedinsouls,dmtwiz421
