Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,tomo17138-0-0,1,0,Shun Ito7-1-0,tomo1713,Shun Ito,8-0-0,7-1-0,tomo1713,tomo1713,dedenneshun
2,Yu Ito7-1-0,1,0,arm6-2-0,Yu Ito,arm,7-1-0,6-2-0,yuyu,yuyu,arm
3,bigbrotherbecon6-1-1,0,0,chuang12066-1-1,bigbrotherbecon,chuang1206,6-1-1,6-1-1,0,bigbrotherbecon,chuang1206
4,Kuj4k6-2-0,0,1,zio7-1-0,Kuj4k,zio,6-2-0,7-1-0,zio,kuj4k,zio
5,Giovanni Peragallo6-2-0,0,1,Anti7-1-0,Giovanni Peragallo,Anti,6-2-0,7-1-0,anti,dracinioo,anti
6,ppolq11216-1-1,0,0,ChaloZamorano6-1-1,ppolq1121,ChaloZamorano,6-1-1,6-1-1,0,ppolq1121,chalozamorano
7,meumeu7-1-0,1,0,Filip Zieliński5-2-1,meumeu,Filip Zieliński,7-1-0,5-2-1,meumeu,meumeu,rudy
8,geekgamesSBO6-2-0,1,0,DoubleJ925-3-0,geekgamesSBO,DoubleJ92,6-2-0,5-3-0,geekgamessbo,geekgamessbo,doublej92
9,Oscar Madsen6-2-0,1,0,Alessandro  Vezzoni5-3-0,Oscar Madsen,Alessandro  Vezzoni,6-2-0,5-3-0,48oscar,48oscar,palpitoat
10,Lucas Gusso6-2-0,1,0,nearby5-3-0,Lucas Gusso,nearby,6-2-0,5-3-0,lzambrottitcg,lzambrottitcg,nearby
11,Álvaro M5-3-0,0,1,Lucas O6-2-0,Álvaro M,Lucas O,5-3-0,6-2-0,aoldale,ukaiyuuji,aoldale
12,kitneras y5-3-0,0,1,Erik B6-2-0,kitneras y,Erik B,5-3-0,6-2-0,mrsodaking,rafaelyuiti,mrsodaking
13,yinse11265-3-0,0,1,Erika Alves6-2-0,yinse1126,Erika Alves,5-3-0,6-2-0,ekinhaxd,yinse1126,ekinhaxd
14,biels5-3-0,0,1,Liliana I6-2-0,biels,Liliana I,5-3-0,6-2-0,liliberry2005,biels,liliberry2005
15,peke6-2-0,1,0,DT Leonardo5-3-0,peke,DT Leonardo,6-2-0,5-3-0,peke,peke,masterleon
16,Hyeokju Kwon5-3-0,0,1,Nobuhiko Shimizu6-2-0,Hyeokju Kwon,Nobuhiko Shimizu,5-3-0,6-2-0,nobu,amane,nobu
17,SirSyniister5-3-0,0,1,The Dominican Blown6-2-0,SirSyniister,The Dominican Blown,5-3-0,6-2-0,jeremyg3289,sirsyniister,jeremyg3289
18,hanik2855-3-0,0,1,Upsettingpuma6-2-0,hanik285,Upsettingpuma,5-3-0,6-2-0,upsettingpuma,hanik285,upsettingpuma
19,Koichi Kimura6-2-0,1,0,Dusto5-3-0,Koichi Kimura,Dusto,6-2-0,5-3-0,symphogear119,symphogear119,dusto
20,KashEtchum5-3-0,0,1,SSSong5-2-1,KashEtchum,SSSong,5-3-0,5-2-1,sssong,kashetchum,sssong
21,Cxndr5-2-1,1,0,SestoSento4-3-1,Cxndr,SestoSento,5-2-1,4-3-1,cxndr,cxndr,sestosento
22,Paulo Anderson4-4-0,0,0,RocketGruntSteve4-4-0,Paulo Anderson,RocketGruntSteve,4-4-0,4-4-0,-1,fumikage,rocketgruntsteve
23,ProfAusteN5-3-0,1,0,Ninjjadragon4-4-0,ProfAusteN,Ninjjadragon,5-3-0,4-4-0,profausten,profausten,ninjjadragon
24,Hazeykins5-3-0,1,0,sneakymisato4-4-0,Hazeykins,sneakymisato,5-3-0,4-4-0,hazeykins,hazeykins,sneakymisato
25,Jones1925-3-0,1,0,GhostCut4-4-0,Jones192,GhostCut,5-3-0,4-4-0,jones192,jones192,ghostcut
26,Feriawan Hasim5-3-0,0,0,Jona3334-4-0,Feriawan Hasim,Jona333,5-3-0,4-4-0,feriawan23,feriawan23,jona333
27,yakumaru725-3-0,1,0,Vaughn4-4-0,yakumaru72,Vaughn,5-3-0,4-4-0,yakumaru72,yakumaru72,vaughn
28,Dragon763-3-2,0,1,Wardi4-3-1,Dragon76,Wardi,3-3-2,4-3-1,wardi,dragon76,wardi
29,Lordeyebrow3-4-1,0,1,McMuffinLebron4-3-1,Lordeyebrow,McMuffinLebron,3-4-1,4-3-1,mcmuffinlebron,lordeyebrow,mcmuffinlebron
30,aleklfc832-2-4,0,1,Omar Pastrana4-4-0,aleklfc83,Omar Pastrana,2-2-4,4-4-0,pastranadigital,aleklfc83,pastranadigital
31,GoRush3-5-0,0,0,ntmgpkc4-4-0,GoRush,ntmgpkc,3-5-0,4-4-0,ntmgpkc,gorush,ntmgpkc
32,roshisan154-4-0,1,0,Kaz3-5-0,roshisan15,Kaz,4-4-0,3-5-0,roshisan15,roshisan15,kaz
33,Omar T3-5-0,0,1,Ryota Saito4-4-0,Omar T,Ryota Saito,3-5-0,4-4-0,mawssa2000,ccot,mawssa2000
34,Zisco033-5-0,0,0,Arkturus2-6-0,Zisco03,Arkturus,3-5-0,2-6-0,-1,zisco03,arkturus
35,Vicente Canales-Loyola (MoeHawk)3-5-0,0,0,Corvinus2-6-0,Vicente Canales-Loyola (MoeHawk),Corvinus,3-5-0,2-6-0,moehawk,moehawk,corvinus
36,Snarkymark2-6-0,0,0,ProfCassidy1-6-1,Snarkymark,ProfCassidy,2-6-0,1-6-1,-1,snarkymark,profcassidy
