Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Memorroide690-1-0,0,1,mayamatu1-0-0,Memorroide69,mayamatu,0-1-0,1-0-0,mayamatu,memorroide69,mayamatu
2,crvenazvezd40-1-0,0,1,Cyrus Davis1-0-0,crvenazvezd4,Cyrus Davis,0-1-0,1-0-0,draydon,crvenazvezd4,draydon
3,APackOfAlpacas1-0-0,1,0,Garry Breech0-1-0,APackOfAlpacas,Garry Breech,1-0-0,0-1-0,apackofalpacas,apackofalpacas,garebear2006
4,zlesage1-0-0,1,0,Lime0-1-0,zlesage,Lime,1-0-0,0-1-0,zlesage,zlesage,lime
5,Joshua Sutherland0-1-0,0,1,pjwitusik1-0-0,Joshua Sutherland,pjwitusik,0-1-0,1-0-0,pjwitusik,joshuasutherland21,pjwitusik
6,Danreyes271-0-0,1,0,Chomper22040-1-0,Danreyes27,Chomper2204,1-0-0,0-1-0,danreyes27,danreyes27,chomper2204
7,mkirby1-0-0,1,0,memejesus70990-1-0,mkirby,memejesus7099,1-0-0,0-1-0,mkirby,mkirby,memejesus7099
8,PokeDarkCT0-1-0,0,1,Orlando K1-0-0,PokeDarkCT,Orlando K,0-1-0,1-0-0,nanomerida,pokedarkct,nanomerida
9,Kenny Packala1-0-0,1,0,Jahoostis0-1-0,Kenny Packala,Jahoostis,1-0-0,0-1-0,nightwatchgaming,nightwatchgaming,jahoostis
10,Rvd169991-0-0,1,0,Christian Stridiron0-1-0,Rvd16999,Christian Stridiron,1-0-0,0-1-0,rvd16999,rvd16999,ippokg
11,Cal Connor1-0-0,1,0,Anti0-1-0,Cal Connor,Anti,1-0-0,0-1-0,calcal206,calcal206,anti
12,Lpc19940-1-0,0,1,TrebDoggo1-0-0,Lpc1994,TrebDoggo,0-1-0,1-0-0,trebdoggo,lpc1994,trebdoggo
13,lindsayrosecup1-0-0,0,0,Duhskull0-1-0,lindsayrosecup,Duhskull,1-0-0,0-1-0,lindsayrosecup,lindsayrosecup,duhskull
14,rexdog1-0-0,1,0,Natagorn19900-1-0,rexdog,Natagorn1990,1-0-0,0-1-0,rexdog,rexdog,natagorn1990
15,Selesn7771-0-0,1,0,Travis T0-1-0,Selesn777,Travis T,1-0-0,0-1-0,selesn777,selesn777,travo112
16,Atomicsmash0-1-0,0,1,7hRilla21-0-0,Atomicsmash,7hRilla2,0-1-0,1-0-0,7hrilla2,atomicsmash,7hrilla2
17,Jade Applegate1-0-0,1,0,channels050-1-0,Jade Applegate,channels05,1-0-0,0-1-0,sparklysilvally,sparklysilvally,channels05
18,CLS0844491-0-0,0,0,AndresJgames0-1-0,CLS084449,AndresJgames,1-0-0,0-1-0,cls084449,cls084449,andresjgames
