Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Ryan Keller3-0-0,1,0,Greas2-1-0,Ryan Keller,Greas,3-0-0,2-1-0,rkelle19,rkelle19,greas
2,Anti3-0-0,1,0,Savid4002-1-0,Anti,Savid400,3-0-0,2-1-0,anti,anti,savid400
3,Michele  Babin3-0-0,1,0,Mhall12072-1-0,Michele  Babin,Mhall1207,3-0-0,2-1-0,michelebabin,michelebabin,mhall1207
4,ColinFerguson1-2-0,0,1,AndresJgames2-1-0,ColinFerguson,AndresJgames,1-2-0,2-1-0,andresjgames,colinferguson,andresjgames
5,Matthewg211-2-0,0,1,Andrew Hedrick2-1-0,Matthewg21,Andrew Hedrick,1-2-0,2-1-0,pokehawkeye,matthewg21,pokehawkeye
6,Reginald (the squishmallow)2-1-0,1,0,Ahll12071-2-0,Reginald (the squishmallow),Ahll1207,2-1-0,1-2-0,memaanhc,memaanhc,ahll1207
7,APackOfAlpacas2-1-0,1,0,Zach Roy1-2-0,APackOfAlpacas,Zach Roy,2-1-0,1-2-0,apackofalpacas,apackofalpacas,senordoom
8,Kingofgames941-2-0,0,1,CollectorMike1-2-0,Kingofgames94,CollectorMike,1-2-0,1-2-0,collectormike,kingofgames94,collectormike
9,Carlos Bustamante0-3-0,0,1,Brainez1-2-0,Carlos Bustamante,Brainez,0-3-0,1-2-0,brainez,carlosybatz50,brainez
10,SihSquidward1111-2-0,,,bye,SihSquidward111,*Bye*,1-2-0,N/A,sihsquidward111,sihsquidward111,*Bye*
