Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Anti2-0-0,0,0,Kingofgames941-1-0,Anti,Kingofgames94,2-0-0,1-1-0,anti,anti,kingofgames94
2,Michele  Babin2-0-0,1,0,Reginald (the squishmallow)1-1-0,Michele  Babin,Reginald (the squishmallow),2-0-0,1-1-0,michelebabin,michelebabin,memaanhc
3,Mhall12072-0-0,1,0,Zach Roy1-1-0,Mhall1207,Zach Roy,2-0-0,1-1-0,mhall1207,mhall1207,senordoom
4,Ryan Keller2-0-0,1,0,ColinFerguson1-1-0,Ryan Keller,ColinFerguson,2-0-0,1-1-0,rkelle19,rkelle19,colinferguson
5,EvanCampbell941-1-0,0,1,Savid4002-0-0,EvanCampbell94,Savid400,1-1-0,2-0-0,savid400,evancampbell94,savid400
6,Greas2-0-0,1,0,Brainez0-2-0,Greas,Brainez,2-0-0,0-2-0,greas,greas,brainez
7,CollectorMike0-2-0,0,1,Andrew Hedrick1-1-0,CollectorMike,Andrew Hedrick,0-2-0,1-1-0,pokehawkeye,collectormike,pokehawkeye
8,Carlos Bustamante0-2-0,0,1,AndresJgames1-1-0,Carlos Bustamante,AndresJgames,0-2-0,1-1-0,andresjgames,carlosybatz50,andresjgames
9,APackOfAlpacas1-1-0,1,0,SihSquidward1110-2-0,APackOfAlpacas,SihSquidward111,1-1-0,0-2-0,apackofalpacas,apackofalpacas,sihsquidward111
10,Matthewg211-1-0,0,0,TypicalLegend0-2-0,Matthewg21,TypicalLegend,1-1-0,0-2-0,matthewg21,matthewg21,typicallegend
11,Ahll12071-1-0,,,bye,Ahll1207,*Bye*,1-1-0,N/A,ahll1207,ahll1207,*Bye*
