Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,. Medi2-0-0,1,0,BlueAmpharos1-1-0,. Medi,BlueAmpharos,2-0-0,1-1-0,owohunt,owohunt,blueampharos
2,Evan P2-0-0,1,0,denerrigoli1-1-0,Evan P,denerrigoli,2-0-0,1-1-0,evanp,evanp,denerrigoli
3,Sephsoul19861-1-0,0,1,Delphoxius2-0-0,Sephsoul1986,Delphoxius,1-1-0,2-0-0,delphoxius,sephsoul1986,delphoxius
4,Kashvinder Singh2-0-0,1,0,Sebastian Faundez1-1-0,Kashvinder Singh,Sebastian Faundez,2-0-0,1-1-0,kashmann27,kashmann27,scaril17
5,caionava2-0-0,1,0,Jared Grimes1-1-0,caionava,Jared Grimes,2-0-0,1-1-0,caionava,caionava,jaredlgrimes
6,GageFunk2-0-0,1,0,Angel Loya1-1-0,GageFunk,Angel Loya,2-0-0,1-1-0,gagefunk,gagefunk,angelloya
7,sempai271-1-0,0,1,Prodigal2-0-0,sempai27,Prodigal,1-1-0,2-0-0,prodigal,sempai27,prodigal
8,kgrules1232-0-0,1,0,warzertel1-1-0,kgrules123,warzertel,2-0-0,1-1-0,kgrules123,kgrules123,warzertel
9,doubleb0362-0-0,1,0,Aidan Khus1-1-0,doubleb036,Aidan Khus,2-0-0,1-1-0,doubleb036,doubleb036,khusaidan7
10,Luis Matos1-1-0,0,1,kasazizooka2-0-0,Luis Matos,kasazizooka,1-1-0,2-0-0,kasazizooka,machine473,kasazizooka
11,GuatonMartini2-0-0,1,0,Carson011-1-0,GuatonMartini,Carson01,2-0-0,1-1-0,guatonmartini,guatonmartini,carson01
12,oreodude123452-0-0,1,0,Almeida1-1-0,oreodude12345,Almeida,2-0-0,1-1-0,oreodude12345,oreodude12345,almeida
13,RealAB72-0-0,1,0,mediumsus1-1-0,RealAB7,mediumsus,2-0-0,1-1-0,realab7,realab7,mediumsus
14,EvanCampbell941-1-0,0,1,Ryoma2-0-0,EvanCampbell94,Ryoma,1-1-0,2-0-0,ryoma,evancampbell94,ryoma
15,Shrade1-1-0,0,1,jam2-0-0,Shrade,jam,1-1-0,2-0-0,jam,shrade,jam
16,Victor García2-0-0,1,0,Ethanth01-1-0,Victor García,Ethanth0,2-0-0,1-1-0,vicgar08,vicgar08,ethanth0
17,ESPINOLA1-1-0,0,1,NickMtz0212-0-0,ESPINOLA,NickMtz021,1-1-0,2-0-0,nickmtz021,espinola,nickmtz021
18,Cocojobro1-1-0,0,1,zattack102-0-0,Cocojobro,zattack10,1-1-0,2-0-0,zattack10,cocojobro,zattack10
19,Lucas O1-1-0,0,1,kikerda2-0-0,Lucas O,kikerda,1-1-0,2-0-0,kikerda,aoldale,kikerda
20,DDiman2-0-0,1,0,lucas4sm1-1-0,DDiman,lucas4sm,2-0-0,1-1-0,ddiman,ddiman,lucas4sm
21,dflorentino12071-1-0,0,1,jh9wang2-0-0,dflorentino1207,jh9wang,1-1-0,2-0-0,jh9wang,dflorentino1207,jh9wang
22,Artic1-0-1,0,0,Sk1lledatLuck1-0-1,Artic,Sk1lledatLuck,1-0-1,1-0-1,0,artic,sk1lledatluck
23,Carson Washer2-0-0,1,0,UltraNko1-1-0,Carson Washer,UltraNko,2-0-0,1-1-0,carsonwasher00,carsonwasher00,ultranko
24,DoomLoud1-1-0,0,0,Brandon J2-0-0,DoomLoud,Brandon J,1-1-0,2-0-0,lordbj101,doomloud,lordbj101
25,Kamfoon2-0-0,1,0,MrTrainerB1-1-0,Kamfoon,MrTrainerB,2-0-0,1-1-0,kamfoon,kamfoon,mrtrainerb
26,DHole1-1-0,0,1,tomo17132-0-0,DHole,tomo1713,1-1-0,2-0-0,tomo1713,dhole,tomo1713
27,checkmarks61-1-0,0,1,Jacob Stillwell2-0-0,checkmarks6,Jacob Stillwell,1-1-0,2-0-0,jakesterisit,checkmarks6,jakesterisit
