Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Axel Godoy8-1-1,0,0,Zkrekeler8-1-1,Axel Godoy,Zkrekeler,8-1-1,8-1-1,0,raxelgt,zkrekeler
2,7heMC7-1-2,0,0,Richard  Ruiz7-1-2,7heMC,Richard  Ruiz,7-1-2,7-1-2,0,7hemc,vartancaftel
3,why7-1-2,0,0,Sorry Bout That7-1-2,why,Sorry Bout That,7-1-2,7-1-2,0,why,brandonsalazar
4,James Simms7-1-2,0,0,SiFrWiNg7-1-2,James Simms,SiFrWiNg,7-1-2,7-1-2,0,4600737,sifrwing
5,Juanito87047-3-0,0,1,Gabriel Pino Semedo8-2-0,Juanito8704,Gabriel Pino Semedo,7-3-0,8-2-0,gabrielsemedo,juanito8704,gabrielsemedo
6,Ryoma7-3-0,0,1,Marck2618-2-0,Ryoma,Marck261,7-3-0,8-2-0,marck261,ryoma,marck261
7,Utility7-2-1,0,0,Squibster3607-2-1,Utility,Squibster360,7-2-1,7-2-1,0,utility,squibster360
8,Josh Cohen7-2-1,0,0,GabrielSmartTCG7-2-1,Josh Cohen,GabrielSmartTCG,7-2-1,7-2-1,0,jcohenwc,gabrielsmarttcg
9,frankibby7-2-1,0,0,Zach Cohen7-2-1,frankibby,Zach Cohen,7-2-1,7-2-1,0,frankibby,zbear1109
10,Doubllez6-3-1,0,1,Cyrus (Draydon) Davis7-3-0,Doubllez,Cyrus (Draydon) Davis,6-3-1,7-3-0,draydon,doubllez,draydon
11,Gumby A6-4-0,0,1,Psykolele7-3-0,Gumby A,Psykolele,6-4-0,7-3-0,psykolele,rodimsuprime55,psykolele
12,RingToss7-3-0,1,0,Zak Turchansky6-4-0,RingToss,Zak Turchansky,7-3-0,6-4-0,ringtoss,ringtoss,zturchan
13,Brett Stratton7-3-0,1,0,MasterLeBui6-4-0,Brett Stratton,MasterLeBui,7-3-0,6-4-0,bretts,bretts,masterlebui
14,Justin Stites7-3-0,1,0,Alex Hamilton6-4-0,Justin Stites,Alex Hamilton,7-3-0,6-4-0,bdsax,bdsax,omegascizor456
15,Jorgecani6-4-0,0,1,Patrick Wall7-3-0,Jorgecani,Patrick Wall,6-4-0,7-3-0,teamabra87,jorgecani,teamabra87
16,Drtastebad6-4-0,0,1,Lindsay Lohan7-3-0,Drtastebad,Lindsay Lohan,6-4-0,7-3-0,tathenz,drtastebad,tathenz
17,OMGtapulele7-3-0,1,0,Juan Andree6-4-0,OMGtapulele,Juan Andree,7-3-0,6-4-0,omgtapulele,omgtapulele,juanandree
18,Igor Cardenas6-4-0,0,1,Ira P7-3-0,Igor Cardenas,Ira P,6-4-0,7-3-0,ira9999,igorcardenas,ira9999
19,Jared W6-4-0,0,1,Vapidbruiser6-3-1,Jared W,Vapidbruiser,6-4-0,6-3-1,vapidbruiser,jwils4,vapidbruiser
20,OnGaard5-4-1,0,1,Cheech9276-3-1,OnGaard,Cheech927,5-4-1,6-3-1,cheech927,ongaard,cheech927
21,Bren Hall5-4-1,0,1,bananadiabetica6-4-0,Bren Hall,bananadiabetica,5-4-1,6-4-0,bananadiabetica,driftwoodbeats,bananadiabetica
22,ianlaneifa6-4-0,1,0,Meximeltambx35-5-0,ianlaneifa,Meximeltambx3,6-4-0,5-5-0,ianlaneifa,ianlaneifa,meximeltambx3
23,arturoR2D26331275-5-0,0,1,Victor García6-4-0,arturoR2D2633127,Victor García,5-5-0,6-4-0,vicgar08,arturor2d2633127,vicgar08
24,GymLeaderErika6-4-0,1,0,jh9wang5-5-0,GymLeaderErika,jh9wang,6-4-0,5-5-0,gymleadererika,gymleadererika,jh9wang
25,MELTZakamudkip6-4-0,0,0,AlmightyGible5-5-0,MELTZakamudkip,AlmightyGible,6-4-0,5-5-0,meltzakamudkip,meltzakamudkip,almightygible
26,Abyssalarrg6-4-0,1,0,Grep5-5-0,Abyssalarrg,Grep,6-4-0,5-5-0,abyssalarrg,abyssalarrg,grep
27,thembert5-4-1,0,0,XxQuakesxX4-6-0,thembert,XxQuakesxX,5-4-1,4-6-0,thembert,thembert,xxquakesxx
28,AlexandreORAND5-5-0,0,0,boo69x4-6-0,AlexandreORAND,boo69x,5-5-0,4-6-0,alexandreorand,alexandreorand,boo69x
29,taz064-6-0,0,0,EricSmash5-5-0,taz06,EricSmash,4-6-0,5-5-0,ericsmash,taz06,ericsmash
30,Alex C3-7-0,0,0,kerrcharlie3-7-0,Alex C,kerrcharlie,3-7-0,3-7-0,-1,pandaboss58,kerrcharlie
