Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Dobber272310-1-2,0,0,grantm1210-2-1,Dobber2723,grantm12,10-1-2,10-2-1,0,dobber2723,grantm12
2,infernohippo10-2-1,0,1,TCC Andrew W11-2-0,infernohippo,TCC Andrew W,10-2-1,11-2-0,pizzandrew,infernohippo,pizzandrew
3,Zach Cohen11-2-0,1,0,UltraNko9-3-1,Zach Cohen,UltraNko,11-2-0,9-3-1,zachthemudkip,zachthemudkip,ultranko
4,mikemrtn10-3-0,1,0,Augusto Beringuer9-4-0,mikemrtn,Augusto Beringuer,10-3-0,9-4-0,mikemrtn,mikemrtn,augustoberinguer
5,João  Pires9-4-0,0,1,Joshua Sutherland10-3-0,João  Pires,Joshua Sutherland,9-4-0,10-3-0,joshuasutherland21,luisao99,joshuasutherland21
6,xANDYx10-3-0,1,0,gantiri9-4-0,xANDYx,gantiri,10-3-0,9-4-0,xandyx,xandyx,gantiri
7,Hussemon10-3-0,1,0,Andrew Hedrick9-4-0,Hussemon,Andrew Hedrick,10-3-0,9-4-0,hussemon,hussemon,pokehawkeye
8,Mika Melatika9-4-0,0,1,Victor García10-3-0,Mika Melatika,Victor García,9-4-0,10-3-0,vicgar08,edgevnv,vicgar08
9,Matthew4410-3-0,1,0,Vina8-4-1,Matthew44,Vina,10-3-0,8-4-1,matthew44,matthew44,vina
10,Ajolt9-3-1,1,0,topherton8-4-1,Ajolt,topherton,9-3-1,8-4-1,ajolt,ajolt,topherton
11,Murbell118-4-1,0,1,mike Laundrie9-4-0,Murbell11,mike Laundrie,8-4-1,9-4-0,laundrieman,murbell11,laundrieman
12,HyperK8-4-1,0,0,xtracrispy838-4-1,HyperK,xtracrispy83,8-4-1,8-4-1,0,hyperk,xtracrispy83
13,EvanCampbell948-5-0,0,1,Tyler Hauser9-4-0,EvanCampbell94,Tyler Hauser,8-5-0,9-4-0,volt57,evancampbell94,volt57
14,igortotozistico9-4-0,1,0,Lime8-5-0,igortotozistico,Lime,9-4-0,8-5-0,igortotozistico,igortotozistico,lime
15,Recco Connor9-4-0,1,0,Akezaki8-5-0,Recco Connor,Akezaki,9-4-0,8-5-0,chance101,chance101,akezaki
16,Frenillo8-5-0,0,1,André Chiasson9-4-0,Frenillo,André Chiasson,8-5-0,9-4-0,andrechiasson,frenillo,andrechiasson
17,Urtzuub9-4-0,0,0,Buffalowned8-5-0,Urtzuub,Buffalowned,9-4-0,8-5-0,urtzuub,urtzuub,buffalowned
18,APackOfAlpacas9-4-0,1,0,SofloPokemonTCG8-5-0,APackOfAlpacas,SofloPokemonTCG,9-4-0,8-5-0,apackofalpacas,apackofalpacas,soflopokemontcg
19,[GUH] Pablo8-5-0,0,1,pepitojr29-4-0,[GUH] Pablo,pepitojr2,8-5-0,9-4-0,pepitojr2,drtastebad,pepitojr2
20,Gr34tWh1t38-4-1,1,0,Vicariant237-5-1,Gr34tWh1t3,Vicariant23,8-4-1,7-5-1,gr34twh1t3,gr34twh1t3,vicariant23
21,José Carlos V7-4-2,0,0,shakyshaky7-4-2,José Carlos V,shakyshaky,7-4-2,7-4-2,0,malevon,shakyshaky
22,Juan Velez8-4-1,1,0,adrielichu7-5-1,Juan Velez,adrielichu,8-4-1,7-5-1,xdjuanma,xdjuanma,adrielichu
23,mkirby7-5-1,0,1,sencha 8-5-0,mkirby,sencha ,7-5-1,8-5-0,kirikisencha,mkirby,kirikisencha
24,Travis Tuttle7-6-0,0,1,melfo8-5-0,Travis Tuttle,melfo,7-6-0,8-5-0,melfo,travo112,melfo
25,Blaze14urboy6-7-0,0,0,ianlaneifa7-6-0,Blaze14urboy,ianlaneifa,6-7-0,7-6-0,ianlaneifa,blaze14urboy,ianlaneifa
