Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,christopherdybas10-2-0,0,1,Dominick Schroyens10-2-0,christopherdybas,Dominick Schroyens,10-2-0,10-2-0,dominicks,christopherdybas,dominicks
2,KeithHagan10-2-0,0,1,AyNunez10-2-0,KeithHagan,AyNunez,10-2-0,10-2-0,aynunez,keithhagan,aynunez
3,Gabriel Padinha9-2-1,0,0,Roberto Lozada9-2-1,Gabriel Padinha,Roberto Lozada,9-2-1,9-2-1,0,calkab,bertz1991
4,Sebastià Casas9-2-1,0,0,Thomas Harvey9-2-1,Sebastià Casas,Thomas Harvey,9-2-1,9-2-1,0,tia2604,csffarm
5,APackOfAlpacas9-2-1,1,0,Caleb Rogerson8-4-0,APackOfAlpacas,Caleb Rogerson,9-2-1,8-4-0,apackofalpacas,apackofalpacas,memaanhc
6,ianlaneifa8-3-1,0,1,Destroyer59379-3-0,ianlaneifa,Destroyer5937,8-3-1,9-3-0,destroyer5937,ianlaneifa,destroyer5937
7,sincero cornelio silla9-3-0,1,0,Bandit8-4-0,sincero cornelio silla,Bandit,9-3-0,8-4-0,poornico,poornico,bandit
8,Nicholas Homa8-4-0,0,1,arlon1439-3-0,Nicholas Homa,arlon143,8-4-0,9-3-0,arlon143,aquiladisicilia,arlon143
9,Sanjay7s8-4-0,0,1,Kenny Packala9-3-0,Sanjay7s,Kenny Packala,8-4-0,9-3-0,nightwatchgaming,sanjay7s,nightwatchgaming
10,Zach Roy9-3-0,1,0,JoyZumu8-4-0,Zach Roy,JoyZumu,9-3-0,8-4-0,senordoom,senordoom,joyzumu
11,jagraning8-4-0,0,1,[GUH] Flavio9-3-0,jagraning,[GUH] Flavio,8-4-0,9-3-0,flantastic,jagraning,flantastic
12,Goomy358-4-0,0,1,Cal Connor9-3-0,Goomy35,Cal Connor,8-4-0,9-3-0,calcal206,goomy35,calcal206
13,Sammy  Allen9-3-0,1,0,Alex C8-4-0,Sammy  Allen,Alex C,9-3-0,8-4-0,blackangel61220,blackangel61220,pandaboss58
14,Chris Culhane8-3-1,1,0,WilsonMagna7-5-0,Chris Culhane,WilsonMagna,8-3-1,7-5-0,chris7496,chris7496,wilsonmagna
15,Gabriel  Fernandez { raio120 }8-3-1,1,0,Pablo Castillo7-5-0,Gabriel  Fernandez { raio120 },Pablo Castillo,8-3-1,7-5-0,raio120,raio120,pcl182
16,Tathenz7-5-0,0,1,allezliverpool698-4-0,Tathenz,allezliverpool69,7-5-0,8-4-0,allezliverpool69,tathenz,allezliverpool69
17,Christian Stridiron8-4-0,1,0,Ontaro297-5-0,Christian Stridiron,Ontaro29,8-4-0,7-5-0,ippokg,ippokg,ontaro29
18,Duhskull7-5-0,0,1,HyperK8-4-0,Duhskull,HyperK,7-5-0,8-4-0,hyperk,duhskull,hyperk
19,André Chiasson7-5-0,0,1,YoongKaiJian8-4-0,André Chiasson,YoongKaiJian,7-5-0,8-4-0,yoongkaijian,andrechiasson,yoongkaijian
20,goopygoop1238-4-0,1,0,kikerda7-5-0,goopygoop123,kikerda,8-4-0,7-5-0,goopygoop123,goopygoop123,kikerda
21,mike Laundrie7-5-0,0,1,Cesar G8-4-0,mike Laundrie,Cesar G,7-5-0,8-4-0,sternseezer,laundrieman,sternseezer
22,SwissFiaro8-4-0,1,0,João  Pires7-5-0,SwissFiaro,João  Pires,8-4-0,7-5-0,swissfiaro,swissfiaro,luisao99
23,HARUTO F7-5-0,0,1,Cameron Padilla8-4-0,HARUTO F,Cameron Padilla,7-5-0,8-4-0,camycameron,haruto0921,camycameron
24,Rudedogg837-4-1,1,0,Mangekyo7876-6-0,Rudedogg83,Mangekyo787,7-4-1,6-6-0,rudedogg83,rudedogg83,mangekyo787
25,peke7-5-0,1,0,blaizebri6-6-0,peke,blaizebri,7-5-0,6-6-0,peke,peke,blaizebri
26,mkirby7-5-0,0,0,boosakk696-6-0,mkirby,boosakk69,7-5-0,6-6-0,mkirby,mkirby,boosakk69
27,maguimaster7-5-0,1,0,mlj16066-6-0,maguimaster,mlj1606,7-5-0,6-6-0,maguimaster,maguimaster,mlj1606
28,JoiseJo7-5-0,0,0,WaffIes5-6-1,JoiseJo,WaffIes,7-5-0,5-6-1,joisejo,joisejo,waffies
29,yuyasenpai5-7-0,0,0,Datonekid135-7-0,yuyasenpai,Datonekid13,5-7-0,5-7-0,-1,yuyasenpai,datonekid13
30,Galaxy3886-6-0,,,bye,Galaxy388,*Bye*,6-6-0,N/A,galaxy388,galaxy388,*Bye*
