Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,FreeKim8-0-0,2,0,Gabriel Pino Semedo7-1-0,FreeKim,Gabriel Pino Semedo,8-0-0,7-1-0,freekim,freekim,gabrielsemedo
2,Marco Cifuentes7-1-0,2,0,rhhaeder6-2-0,Marco Cifuentes,rhhaeder,7-1-0,6-2-0,marcocifuentes,marcocifuentes,rhhaeder
3,Jonno6-2-0,0,2,Noah Allerton7-1-0,Jonno,Noah Allerton,6-2-0,7-1-0,nallerton,jonno,nallerton
4,herppu6-2-0,1,2,SavarEX7-1-0,herppu,SavarEX,6-2-0,7-1-0,savarex,herppu,savarex
5,Brandon Johnson6-2-0,0,2,Blask7-1-0,Brandon Johnson,Blask,6-2-0,7-1-0,blask,lordbj101,blask
6,peke7-1-0,2,0,Hector Valle6-2-0,peke,Hector Valle,7-1-0,6-2-0,peke,peke,hxvalle
7,BigGuy1237-1-0,2,0,akanettipoke6-2-0,BigGuy123,akanettipoke,7-1-0,6-2-0,bigguy123,bigguy123,akanettipoke
8,KTG teledeth7-1-0,2,0,Bruno Paredes5-2-1,KTG teledeth,Bruno Paredes,7-1-0,5-2-1,teledeth,teledeth,setheboo
9,Darsh S6-0-2,2,1,Jonathan Patricio Ch.5-2-1,Darsh S,Jonathan Patricio Ch.,6-0-2,5-2-1,darshs1008,darshs1008,jonah2705
10,GabrielSmartTCG5-2-1,1,2,Daruma6-1-1,GabrielSmartTCG,Daruma,5-2-1,6-1-1,daruma,gabrielsmarttcg,daruma
11,Alex Hamilton6-1-1,2,0,oviUE5-2-1,Alex Hamilton,oviUE,6-1-1,5-2-1,omegascizor456,omegascizor456,oviue
12,Augusto Beringuer5-2-1,1,2,Ryota Saito6-1-1,Augusto Beringuer,Ryota Saito,5-2-1,6-1-1,mawssa2000,augustoberinguer,mawssa2000
13,Ajolt6-1-1,2,0,Jonnysniper5-2-1,Ajolt,Jonnysniper,6-1-1,5-2-1,ajolt,ajolt,jonnysniper
14,BFFBEAR6-1-1,2,0,I miss dark box5-3-0,BFFBEAR,I miss dark box,6-1-1,5-3-0,bffbear,bffbear,raio120
15,kai11415-3-0,1,2,Sebastià Casas6-2-0,kai1141,Sebastià Casas,5-3-0,6-2-0,tia2604,kai1141,tia2604
16,JakkDoe6-2-0,2,1,Liam Kidd5-3-0,JakkDoe,Liam Kidd,6-2-0,5-3-0,jakkdoe,jakkdoe,liamkidd
17,OMGtapulele5-3-0,0,2,AyNunez6-2-0,OMGtapulele,AyNunez,5-3-0,6-2-0,aynunez,omgtapulele,aynunez
18,yanpisani226-2-0,2,1,André Chiasson5-3-0,yanpisani22,André Chiasson,6-2-0,5-3-0,yanpisani22,yanpisani22,andrechiasson
19,Christian Stridiron5-3-0,1,2,nosoness6-2-0,Christian Stridiron,nosoness,5-3-0,6-2-0,nosoness,ippokg,nosoness
20,Juan Andree5-2-1,0,0,Dominick Schroyens5-2-1,Juan Andree,Dominick Schroyens,5-2-1,5-2-1,0,juanandree,dominicks
21,Daltonfresh6-2-0,2,0,Timm1015-3-0,Daltonfresh,Timm101,6-2-0,5-3-0,daltonfresh,daltonfresh,timm101
22,AndresJgames5-3-0,1,2,jserhan6-2-0,AndresJgames,jserhan,5-3-0,6-2-0,jserhan,andresjgames,jserhan
23,TetsuyaNEETO5-3-0,1,2,jeanrcj6-2-0,TetsuyaNEETO,jeanrcj,5-3-0,6-2-0,jeanrcj,tetsuyaneeto,jeanrcj
24,JakeFSmash5-3-0,0,2,Vitor Lugon6-2-0,JakeFSmash,Vitor Lugon,5-3-0,6-2-0,vitorlugon,jakefsmash,vitorlugon
25,Cal Connor6-2-0,2,0,Kosuke U5-3-0,Cal Connor,Kosuke U,6-2-0,5-3-0,calcal206,calcal206,kosukeuogishi
26,aus17265-2-1,1,1,christianchasejr5-2-1,aus1726,christianchasejr,5-2-1,5-2-1,0,aus1726,christianchasejr
27,magnechu6-2-0,2,1,NoahDonen5-3-0,magnechu,NoahDonen,6-2-0,5-3-0,magnechu,magnechu,noahdonen
28,TheRicardoToddy6-2-0,2,1,allezliverpool695-3-0,TheRicardoToddy,allezliverpool69,6-2-0,5-3-0,thericardotoddy,thericardotoddy,allezliverpool69
29,Vaughn6-2-0,2,1,KaiserScorch5-3-0,Vaughn,KaiserScorch,6-2-0,5-3-0,vaughn,vaughn,kaiserscorch
30,TJ Guistwite5-2-1,0,0,sapocururu5-2-1,TJ Guistwite,sapocururu,5-2-1,5-2-1,0,grandtroll21,sapocururu
31,wutender5-3-0,0,2,Tathenz6-2-0,wutender,Tathenz,5-3-0,6-2-0,tathenz,wutender,tathenz
32,Tymoteusz Dziedzic4-2-2,0,2,Dan Perez5-2-1,Tymoteusz Dziedzic,Dan Perez,4-2-2,5-2-1,notoriousd13,tajfun,notoriousd13
33,Cameron Padilla4-3-1,1,2,LittleProdigio5-2-1,Cameron Padilla,LittleProdigio,4-3-1,5-2-1,littleprodigio,camycameron,littleprodigio
34,dufman74-3-1,0,0,Arags5-2-1,dufman7,Arags,4-3-1,5-2-1,arags,dufman7,arags
35,Sean Mcnabb4-3-1,0,2,Gabe Shumway5-2-1,Sean Mcnabb,Gabe Shumway,4-3-1,5-2-1,gabeshumway,coolguyfor239,gabeshumway
36,Lime5-2-1,2,1,Phinn L4-3-1,Lime,Phinn L,5-2-1,4-3-1,lime,lime,zanzan412
37,Audityo Pramudya5-3-0,2,1,ThePrancingPonyta4-4-0,Audityo Pramudya,ThePrancingPonyta,5-3-0,4-4-0,audiocumio,audiocumio,theprancingponyta
38,Lygars5-3-0,2,0,HimeSarah4-4-0,Lygars,HimeSarah,5-3-0,4-4-0,lygars,lygars,himesarah
39,CoolPillow224-4-0,1,2,christianlabella5-3-0,CoolPillow22,christianlabella,4-4-0,5-3-0,christianlabella,coolpillow22,christianlabella
40,Math L5-3-0,2,1,Victor García4-4-0,Math L,Victor García,5-3-0,4-4-0,tdonmt1989,tdonmt1989,vicgar08
41,Caitlyn Legros5-3-0,2,0,Ayato4-4-0,Caitlyn Legros,Ayato,5-3-0,4-4-0,mokicoyoti,mokicoyoti,ayato
42,7heMC5-3-0,2,1,McP4-4-0,7heMC,McP,5-3-0,4-4-0,7hemc,7hemc,mcp
43,boosakk694-4-0,1,2,chrischop945-3-0,boosakk69,chrischop94,4-4-0,5-3-0,chrischop94,boosakk69,chrischop94
44,timonriemslagh4-4-0,0,2,CalzaFortuna5-3-0,timonriemslagh,CalzaFortuna,4-4-0,5-3-0,calzafortuna,timonriemslagh,calzafortuna
45,NewRegret4-4-0,0,2,SestoSento5-3-0,NewRegret,SestoSento,4-4-0,5-3-0,sestosento,newregret,sestosento
46,Anit754-3-1,1,1,GabrielBrenes4-3-1,Anit75,GabrielBrenes,4-3-1,4-3-1,0,anit75,gabrielbrenes
47,Lauri Jaatinen5-3-0,2,1,KR544-4-0,Lauri Jaatinen,KR54,5-3-0,4-4-0,juatine,juatine,kr54
48,PokeMaster74-4-0,0,2,Vini Fernandez5-3-0,PokeMaster7,Vini Fernandez,4-4-0,5-3-0,warexpert,pokemaster7,warexpert
49,MrPsychic5-3-0,2,0,David Hendrickson4-4-0,MrPsychic,David Hendrickson,5-3-0,4-4-0,mrpsychic,mrpsychic,royalcheez
50,LordBromm4-4-0,1,2,Ethan Wilde5-3-0,LordBromm,Ethan Wilde,4-4-0,5-3-0,emothann,lordbromm,emothann
51,sino5-3-0,2,0,76ers4-4-0,sino,76ers,5-3-0,4-4-0,sino,sino,76ers
52,Truesy4-4-0,1,2,joni7945-3-0,Truesy,joni794,4-4-0,5-3-0,joni794,truesy,joni794
53,iStark114-4-0,0,2,Zach Forjette5-3-0,iStark11,Zach Forjette,4-4-0,5-3-0,zachforjette,istark11,zachforjette
54,Zarbon5-3-0,2,0,Leponi4-4-0,Zarbon,Leponi,5-3-0,4-4-0,zarbon,zarbon,leponi
