Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Jahoostis2-1-0,0,1,Nicholas Homa3-0-0,Jahoostis,Nicholas Homa,2-1-0,3-0-0,aquiladisicilia,jahoostis,aquiladisicilia
2,samx90002-1-0,0,1,Rezolution3-0-0,samx9000,Rezolution,2-1-0,3-0-0,rezolution,samx9000,rezolution
3,Bruinboy2-1-0,0,1,iStark113-0-0,Bruinboy,iStark11,2-1-0,3-0-0,istark11,bruinboy,istark11
4,KindChild3-0-0,1,0,UltraNko2-1-0,KindChild,UltraNko,3-0-0,2-1-0,kindchild,kindchild,ultranko
5,espel3-0-0,1,0,Nina Kosaka2-1-0,espel,Nina Kosaka,3-0-0,2-1-0,espel,espel,edgevnv
6,Zach Lesage3-0-0,1,0,NRG Ely G2-1-0,Zach Lesage,NRG Ely G,3-0-0,2-1-0,zlesage,zlesage,ely7172
7,mozwen3-0-0,1,0,Gabriel Padinha2-1-0,mozwen,Gabriel Padinha,3-0-0,2-1-0,mozwen,mozwen,calkab
8,Jonnysniper2-1-0,0,1,EvanCampbell943-0-0,Jonnysniper,EvanCampbell94,2-1-0,3-0-0,evancampbell94,jonnysniper,evancampbell94
9,Juan Velez2-1-0,0,1,Christian Jaramillo3-0-0,Juan Velez,Christian Jaramillo,2-1-0,3-0-0,setokaiba1308,xdjuanma,setokaiba1308
10,APackOfAlpacas2-1-0,0,1,Eckoshooter073-0-0,APackOfAlpacas,Eckoshooter07,2-1-0,3-0-0,eckoshooter07,apackofalpacas,eckoshooter07
11,Cameron Padilla3-0-0,1,0,haruto09212-1-0,Cameron Padilla,haruto0921,3-0-0,2-1-0,camycameron,camycameron,haruto0921
12,rain2-1-0,0,1,Carson013-0-0,rain,Carson01,2-1-0,3-0-0,carson01,rain,carson01
13,GODDO73-0-0,1,0,ozzycarapia42-1-0,GODDO7,ozzycarapia4,3-0-0,2-1-0,goddo7,goddo7,ozzycarapia4
14,Brian Peavy2-1-0,0,1,yakumaru723-0-0,Brian Peavy,yakumaru72,2-1-0,3-0-0,yakumaru72,poggersmydoggers,yakumaru72
15,LucianTempest2-1-0,0,1,Dominick Schroyens3-0-0,LucianTempest,Dominick Schroyens,2-1-0,3-0-0,dominicks,luciantempest,dominicks
16,Nagii3-0-0,1,0,peke2-1-0,Nagii,peke,3-0-0,2-1-0,nagii,nagii,peke
17,Sharkapr3-0-0,1,0,rhhaeder2-1-0,Sharkapr,rhhaeder,3-0-0,2-1-0,sharkapr,sharkapr,rhhaeder
18,Flyonthewall .3-0-0,1,0,mooimmo2-1-0,Flyonthewall .,mooimmo,3-0-0,2-1-0,jgrant44,jgrant44,mooimmo
19,Victor García2-1-0,0,1,MellowMagikarp3-0-0,Victor García,MellowMagikarp,2-1-0,3-0-0,mellowmagikarp,vicgar08,mellowmagikarp
20,Naruto Uzumaki2-1-0,0,1,adrielichu3-0-0,Naruto Uzumaki,adrielichu,2-1-0,3-0-0,adrielichu,chrollo,adrielichu
21,Ryan P3-0-0,1,0,Kuj4k2-1-0,Ryan P,Kuj4k,3-0-0,2-1-0,eevee5307,eevee5307,kuj4k
22,bujijia11053-0-0,1,0,Dabstar902-1-0,bujijia1105,Dabstar90,3-0-0,2-1-0,bujijia1105,bujijia1105,dabstar90
23,Hussemon2-1-0,0,1,EydoKiller3-0-0,Hussemon,EydoKiller,2-1-0,3-0-0,eydokiller,hussemon,eydokiller
