Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Vaughn4-0-1,0,0,Taylor Lowe4-0-1,Vaughn,Taylor Lowe,4-0-1,4-0-1,0,vaughn,lowet03
2,Leandro Fernandes3-1-1,0,1,VolcanTurtleTCG4-1-0,Leandro Fernandes,VolcanTurtleTCG,3-1-1,4-1-0,volcanturtletcg,leandropringos,volcanturtletcg
3,Nicholas Homa3-2-0,0,1,NRG allezliverpool4-1-0,Nicholas Homa,NRG allezliverpool,3-2-0,4-1-0,allezliverpool69,aquiladisicilia,allezliverpool69
4,Coolfatkid0003-2-0,0,1,EvanCampbell944-1-0,Coolfatkid000,EvanCampbell94,3-2-0,4-1-0,evancampbell94,coolfatkid000,evancampbell94
5,Cal Connor3-2-0,0,1,JavaleCole4-1-0,Cal Connor,JavaleCole,3-2-0,4-1-0,javalecole,calcal206,javalecole
6,HazeyCats4-1-0,1,0,EXfiveDaiveR2-2-1,HazeyCats,EXfiveDaiveR,4-1-0,2-2-1,hazeycats,hazeycats,exfivedaiver
7,NickyFranchise2-3-0,0,1,Duhskull3-2-0,NickyFranchise,Duhskull,2-3-0,3-2-0,duhskull,nickyfranchise,duhskull
8,Capcrew3-2-0,1,0,Dynamite2-3-0,Capcrew,Dynamite,3-2-0,2-3-0,capcrew,capcrew,dynamite
9,Sorethumbcollector3-2-0,1,0,Kara Thea2-3-0,Sorethumbcollector,Kara Thea,3-2-0,2-3-0,sorethumbcollector,sorethumbcollector,undauntedhound
10,Grant Hays1-2-2,0,0,camcho18922-3-0,Grant Hays,camcho1892,1-2-2,2-3-0,camcho1892,granthays,camcho1892
11,DigitalDoctor1-3-1,0,1,Austin Miller2-3-0,DigitalDoctor,Austin Miller,1-3-1,2-3-0,mmasterdaddy,digitaldoctor,mmasterdaddy
12,jprivett832poke1-3-1,,,bye,jprivett832poke,*Bye*,1-3-1,N/A,jprivett832poke,jprivett832poke,*Bye*
