Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,coronelzeta9-0-1,1,0,Waylon Stephens8-2-0,coronelzeta,Waylon Stephens,9-0-1,8-2-0,coronelzeta,coronelzeta,waylonrandom
2,Zach Roy8-1-1,0,0,Vaughn7-1-2,Zach Roy,Vaughn,8-1-1,7-1-2,0,senordoom,vaughn
3,boosakk697-1-2,0,0,5 FOR A DUB7-1-2,boosakk69,5 FOR A DUB,7-1-2,7-1-2,0,boosakk69,geissleralec
4,Enma087-2-1,0,1,Natagorn19908-2-0,Enma08,Natagorn1990,7-2-1,8-2-0,natagorn1990,enma08,natagorn1990
5,Nagii7-3-0,0,1,MintMermaid8-2-0,Nagii,MintMermaid,7-3-0,8-2-0,mintmermaid,nagii,mintmermaid
6,Kashvinder Singh7-2-1,0,0,allezliverpool697-2-1,Kashvinder Singh,allezliverpool69,7-2-1,7-2-1,0,kashmann27,allezliverpool69
7,Iamtherealstory7777-3-0,0,1,TheRicardoToddy8-2-0,Iamtherealstory777,TheRicardoToddy,7-3-0,8-2-0,thericardotoddy,iamtherealstory777,thericardotoddy
8,Juan T7-2-1,0,0,JorgeR7-2-1,Juan T,JorgeR,7-2-1,7-2-1,0,evanbastian,jorger
9,Zach Cohen7-2-1,0,0,Jonathan Patricio Ch.7-2-1,Zach Cohen,Jonathan Patricio Ch.,7-2-1,7-2-1,0,zbear1109,jonah2705
10,Johnny Rabus8-2-0,1,0,LionFishLover7-3-0,Johnny Rabus,LionFishLover,8-2-0,7-3-0,inferno,inferno,lionfishlover
11,Josh A6-3-1,0,1,Luke Morsa7-2-1,Josh A,Luke Morsa,6-3-1,7-2-1,celiosnetwork,alvarezjjosh96,celiosnetwork
12,Cheech9277-2-1,1,0,Arturito6-4-0,Cheech927,Arturito,7-2-1,6-4-0,cheech927,cheech927,arturito
13,PinkQuaker6-4-0,0,1,Alex C7-3-0,PinkQuaker,Alex C,6-4-0,7-3-0,pandaboss58,pinkquaker,pandaboss58
14,ultraarceus7-3-0,1,0,Akiyama7776-4-0,ultraarceus,Akiyama777,7-3-0,6-4-0,ultraarceus,ultraarceus,akiyama777
15,James Simms7-3-0,1,0,axellvarez6-4-0,James Simms,axellvarez,7-3-0,6-4-0,4600737,4600737,axellvarez
16,Liam Kidd7-3-0,1,0,RebelAli6-4-0,Liam Kidd,RebelAli,7-3-0,6-4-0,liamkidd,liamkidd,rebelali
17,fryeguy676-4-0,0,1,EvanCampbell947-3-0,fryeguy67,EvanCampbell94,6-4-0,7-3-0,evancampbell94,fryeguy67,evancampbell94
18,wy keen7-3-0,1,0,Brett Stratton6-4-0,wy keen,Brett Stratton,7-3-0,6-4-0,wykeen1994,wykeen1994,bretts
19,Doubllez7-3-0,1,0,kaiba086-4-0,Doubllez,kaiba08,7-3-0,6-4-0,doubllez,doubllez,kaiba08
20,DregnSleyr7-3-0,1,0,AlexandreORAND6-4-0,DregnSleyr,AlexandreORAND,7-3-0,6-4-0,dregnsleyr,dregnsleyr,alexandreorand
21,Savid4007-3-0,1,0,bryant setzler6-4-0,Savid400,bryant setzler,7-3-0,6-4-0,savid400,savid400,bsetzlertattoo
22,Kevin Abernathy6-4-0,0,1,xerneas123526-2-2,Kevin Abernathy,xerneas12352,6-4-0,6-2-2,xerneas12352,kevbot719,xerneas12352
23,ninjadrake5-3-2,0,1,Henrique Jorge6-3-1,ninjadrake,Henrique Jorge,5-3-2,6-3-1,hbjtrevo,ninjadrake,hbjtrevo
24,GabrielSmartTCG6-3-1,1,0,PokeDRUMMER975-4-1,GabrielSmartTCG,PokeDRUMMER97,6-3-1,5-4-1,gabrielsmarttcg,gabrielsmarttcg,pokedrummer97
25,Sethowar6-4-0,1,0,DeadSpace5-5-0,Sethowar,DeadSpace,6-4-0,5-5-0,sethowar,sethowar,deadspace
26,Chrome20136-4-0,1,0,tiger13115-5-0,Chrome2013,tiger1311,6-4-0,5-5-0,chrome2013,chrome2013,tiger1311
27,wakingeyes5-5-0,0,0,Josh Cohen6-4-0,wakingeyes,Josh Cohen,5-5-0,6-4-0,jcohenwc,wakingeyes,jcohenwc
28,Marck2616-4-0,1,0,frankibby5-5-0,Marck261,frankibby,6-4-0,5-5-0,marck261,marck261,frankibby
29,Connor Ott5-5-0,0,1,Cal Connor6-4-0,Connor Ott,Cal Connor,5-5-0,6-4-0,calcal206,talonflame23185,calcal206
30,waruchan5-4-1,1,0,CorviKnightFC4-6-0,waruchan,CorviKnightFC,5-4-1,4-6-0,waruchan,waruchan,corviknightfc
31,FlowTKast4-6-0,0,0,towel-dimension 5-5-0,FlowTKast,towel-dimension ,4-6-0,5-5-0,mellowmountain7,flowtkast,mellowmountain7
