Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Tathenz11-0-2,2,1,TomHagen03088-5-0,Tathenz,TomHagen0308,11-0-2,8-5-0,tathenz,tathenz,tomhagen0308
2,Tiger70010-1-2,2,0,Dan Perez8-5-0,Tiger700,Dan Perez,10-1-2,8-5-0,tiger700,tiger700,notoriousd13
3,gavin  bennett9-3-1,0,2,Stephen Roche9-4-0,gavin  bennett,Stephen Roche,9-3-1,9-4-0,stephenroche,bgv1989,stephenroche
4,Vicariant2310-2-1,2,0,Dylanfairchild18-5-0,Vicariant23,Dylanfairchild1,10-2-1,8-5-0,vicariant23,vicariant23,dylanfairchild1
5,Jerrick Gumila9-3-1,0,2,Arne Van Braeckel9-4-0,Jerrick Gumila,Arne Van Braeckel,9-3-1,9-4-0,arneboy11,jmila7,arneboy11
6,Joshua Sutherland10-2-1,2,0,Cheech9278-4-1,Joshua Sutherland,Cheech927,10-2-1,8-4-1,joshuasutherland21,joshuasutherland21,cheech927
7,Gabriel O10-2-1,2,1,JacePatrick8-4-1,Gabriel O,JacePatrick,10-2-1,8-4-1,gabriel111094,gabriel111094,jacepatrick
8,xANDYx10-2-1,2,1,Corey Blankenship8-4-1,xANDYx,Corey Blankenship,10-2-1,8-4-1,xandyx,xandyx,coreyology
9,Richard  Ruiz10-2-1,2,1,OGShih8-4-1,Richard  Ruiz,OGShih,10-2-1,8-4-1,vartancaftel,vartancaftel,ogshih
10,Brandon Baughn9-4-0,1,2,Cal Connor9-3-1,Brandon Baughn,Cal Connor,9-4-0,9-3-1,calcal206,pokebaughn,calcal206
11,Charlesmartin19-4-0,0,2,SestoSento9-3-1,Charlesmartin1,SestoSento,9-4-0,9-3-1,sestosento,charlesmartin1,sestosento
12,AlmightyGible9-4-0,0,2,Cameron Padilla10-3-0,AlmightyGible,Cameron Padilla,9-4-0,10-3-0,camycameron,almightygible,camycameron
13,drmime61910-3-0,2,1,Kirbbyman8-2-3,drmime619,Kirbbyman,10-3-0,8-2-3,drmime619,drmime619,kirbbyman
14,jserhan10-3-0,2,0,JosephSneed8-2-3,jserhan,JosephSneed,10-3-0,8-2-3,jserhan,jserhan,josephsneed
15,meirelles710-3-0,2,0,Owen Johnson8-2-3,meirelles7,Owen Johnson,10-3-0,8-2-3,meirelles7,meirelles7,osj14
16,Vini Fernandez9-1-3,2,0,Jonathan Patricio Ch.9-4-0,Vini Fernandez,Jonathan Patricio Ch.,9-1-3,9-4-0,warexpert,warexpert,jonah2705
