Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,ascotpokes10-2-0,0,1,chuang120610-1-1,ascotpokes,chuang1206,10-2-0,10-1-1,chuang1206,ascotpokes,chuang1206
2,DiamondKing9-2-1,0,1,JoiseJo9-1-2,DiamondKing,JoiseJo,9-2-1,9-1-2,joisejo,diamondking,joisejo
3,Matthew448-3-1,0,1,Juan Candisano9-2-1,Matthew44,Juan Candisano,8-3-1,9-2-1,juankcandi,matthew44,juankcandi
4,Gabriel Padinha9-2-1,1,0,sleepydreepy8-3-1,Gabriel Padinha,sleepydreepy,9-2-1,8-3-1,calkab,calkab,sleepydreepy
5,Mcalmic9-2-1,1,0,Tomoki H8-3-1,Mcalmic,Tomoki H,9-2-1,8-3-1,mcalmic,mcalmic,tomokihonda
6,Gabe Shumway8-3-1,0,1,ESPINOLA9-2-1,Gabe Shumway,ESPINOLA,8-3-1,9-2-1,espinola,gabeshumway,espinola
7,Jake Gearhart8-4-0,0,1,HoodiePTCG8-2-2,Jake Gearhart,HoodiePTCG,8-4-0,8-2-2,hoodieptcg,jakegearhart,hoodieptcg
8,JamesCox1909-3-0,1,0,ToFGonzalo7-4-1,JamesCox190,ToFGonzalo,9-3-0,7-4-1,jamescox190,jamescox190,tofgonzalo
9,JoeMaressa7-4-1,0,1,EvanCampbell948-3-1,JoeMaressa,EvanCampbell94,7-4-1,8-3-1,evancampbell94,joemaressa,evancampbell94
10,RodrigoJN8-3-1,1,0,Xann1017-4-1,RodrigoJN,Xann101,8-3-1,7-4-1,rodrigojn,rodrigojn,xann101
11,goldenboyx7-4-1,0,1,JaCrispy00038-3-1,goldenboyx,JaCrispy0003,7-4-1,8-3-1,jacrispy0003,goldenboyx,jacrispy0003
12,Ryan Mefford7-4-1,0,1,Megatamonflame8-3-1,Ryan Mefford,Megatamonflame,7-4-1,8-3-1,megatamonflame,mefftrpt1,megatamonflame
13,wama3218-3-1,1,0,YingLa7-4-1,wama321, YingLa,8-3-1,7-4-1,wama321,wama321,no22159550
14,shakyshaky7-3-2,0,0,MarceloooR6-5-1,shakyshaky,MarceloooR,7-3-2,6-5-1,shakyshaky,shakyshaky,marcelooor
15,lindsayrosecup7-4-1,,,bye,lindsayrosecup,*Bye*,7-4-1,N/A,lindsayrosecup,lindsayrosecup,*Bye*
