Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,chuang120611-1-1,1,0,JoiseJo9-2-2,chuang1206,JoiseJo,11-1-1,9-2-2,chuang1206,chuang1206,joisejo
2,ascotpokes11-2-0,1,0,Mcalmic9-3-1,ascotpokes,Mcalmic,11-2-0,9-3-1,ascotpokes,ascotpokes,mcalmic
3,DiamondKing10-2-1,1,0,Gabriel Padinha9-3-1,DiamondKing,Gabriel Padinha,10-2-1,9-3-1,diamondking,diamondking,calkab
4,ESPINOLA9-3-1,0,1,Juan Candisano10-2-1,ESPINOLA,Juan Candisano,9-3-1,10-2-1,juankcandi,espinola,juankcandi
5,JamesCox1909-4-0,0,1,HoodiePTCG9-2-2,JamesCox190,HoodiePTCG,9-4-0,9-2-2,hoodieptcg,jamescox190,hoodieptcg
6,wama3219-3-1,1,0,Tomoki H8-4-1,wama321,Tomoki H,9-3-1,8-4-1,wama321,wama321,tomokihonda
7,Gabe Shumway9-3-1,1,0,RodrigoJN8-4-1,Gabe Shumway,RodrigoJN,9-3-1,8-4-1,gabeshumway,gabeshumway,rodrigojn
8,Megatamonflame8-4-1,0,1,EvanCampbell949-3-1,Megatamonflame,EvanCampbell94,8-4-1,9-3-1,evancampbell94,megatamonflame,evancampbell94
9,sleepydreepy9-3-1,1,0,Matthew448-4-1,sleepydreepy,Matthew44,9-3-1,8-4-1,sleepydreepy,sleepydreepy,matthew44
10,JaCrispy00038-4-1,0,1,Jake Gearhart9-4-0,JaCrispy0003,Jake Gearhart,8-4-1,9-4-0,jakegearhart,jacrispy0003,jakegearhart
11,shakyshaky8-3-2,1,0,ToFGonzalo7-5-1,shakyshaky,ToFGonzalo,8-3-2,7-5-1,shakyshaky,shakyshaky,tofgonzalo
12,Xann1018-4-1,1,0,JoeMaressa7-5-1,Xann101,JoeMaressa,8-4-1,7-5-1,xann101,xann101,joemaressa
13,goldenboyx8-4-1,0,0,MarceloooR6-6-1,goldenboyx,MarceloooR,8-4-1,6-6-1,goldenboyx,goldenboyx,marcelooor
