Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,kaitona06215-0-2,0,0,Anti5-1-1,kaitona0621,Anti,5-0-2,5-1-1,0,kaitona0621,anti
2,Zach Lesage6-0-1,1,0,tappa025-2-0,Zach Lesage,tappa02,6-0-1,5-2-0,zlesage,zlesage,tappa02
3,TCC Jerrick G5-1-1,0,0,SKAARL24685-1-1,TCC Jerrick G,SKAARL2468,5-1-1,5-1-1,0,jmila7,skaarl2468
4,MasterLeBui5-2-0,0,1,asapi20346-1-0,MasterLeBui,asapi2034,5-2-0,6-1-0,asapi2034,masterlebui,asapi2034
5,dBlueGlitch5-1-1,0,0,Rowlet00095-1-1,dBlueGlitch,Rowlet0009,5-1-1,5-1-1,0,dblueglitch,rowlet0009
6,Merk434-3-0,0,1,mkirby5-2-0,Merk43,mkirby,4-3-0,5-2-0,mkirby,merk43,mkirby
7,Jaybob9524-3-0,0,1,fdizzle125-2-0,Jaybob952,fdizzle12,4-3-0,5-2-0,fdizzle12,jaybob952,fdizzle12
8,ELPorygon4-3-0,0,1,peteau895-2-0,ELPorygon,peteau89,4-3-0,5-2-0,peteau89,elporygon,peteau89
9,RoboRex4-3-0,0,1,Michele  Babin5-2-0,RoboRex,Michele  Babin,4-3-0,5-2-0,michelebabin,roborex,michelebabin
10,brenbolone5-2-0,1,0,PokeEmmi4-3-0,brenbolone,PokeEmmi,5-2-0,4-3-0,brenbolone,brenbolone,pokeemmi
11,Smart TCG5-2-0,1,0,Dragonitex83x3-3-1,Smart TCG,Dragonitex83x,5-2-0,3-3-1,gabrielsmarttcg,gabrielsmarttcg,dragonitex83x
12,Kevin Abernathy4-3-0,0,0,BlondonBoy3-4-0,Kevin Abernathy,BlondonBoy,4-3-0,3-4-0,kevbot719,kevbot719,blondonboy
13,HeatWin4-3-0,1,0,Nikita Pudov3-4-0,HeatWin,Nikita Pudov,4-3-0,3-4-0,heatwin,heatwin,lucariotcg
14,haruraid24-3-0,1,0,Thomas Harvey3-4-0,haruraid2,Thomas Harvey,4-3-0,3-4-0,haruraid2,haruraid2,csffarm
15,Koshka22-4-1,0,0,DragoniteHoarder2-5-0,Koshka2,DragoniteHoarder,2-4-1,2-5-0,-1,koshka2,dragonitehoarder
16,Shunkou25103-4-0,,,bye,Shunkou2510,*Bye*,3-4-0,N/A,shunkou2510,shunkou2510,*Bye*
