Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Anti10-1-0,0,1,iStark1110-1-0,Anti,iStark11,10-1-0,10-1-0,istark11,anti,istark11
2,Joshua Sutherland9-1-1,1,0,marcher8-3-0,Joshua Sutherland,marcher,9-1-1,8-3-0,joshuasutherland21,joshuasutherland21,marcher
3,MasterLeBui9-2-0,1,0,Sharkapr8-3-0,MasterLeBui,Sharkapr,9-2-0,8-3-0,masterlebui,masterlebui,sharkapr
4,moda698-3-0,0,1,chubray9-2-0,moda69,chubray,8-3-0,9-2-0,chubray,moda69,chubray
5,Joe Higashi8-3-0,0,1,AndyGantner9-2-0,Joe Higashi,AndyGantner,8-3-0,9-2-0,andygantner,rotaryrocket,andygantner
6,Gabe Shumway9-2-0,1,0,Benlulubro8-3-0,Gabe Shumway,Benlulubro,9-2-0,8-3-0,gabeshumway,gabeshumway,benlulubro
7,JacePatrick9-2-0,1,0,SamuelChok8-3-0,JacePatrick,SamuelChok,9-2-0,8-3-0,jacepatrick,jacepatrick,samuelchok
8,Jonathan Patricio Ch.8-3-0,0,1,Augusto Beringuer8-1-2,Jonathan Patricio Ch.,Augusto Beringuer,8-3-0,8-1-2,augustoberinguer,jonah2705,augustoberinguer
9,EvanCampbell947-3-1,0,1,GabsBaptista8-2-1,EvanCampbell94,GabsBaptista,7-3-1,8-2-1,gabsbaptista,evancampbell94,gabsbaptista
10,Arthurmonteiro7-4-0,0,1,ZhiYi200704158-3-0,Arthurmonteiro,ZhiYi20070415,7-4-0,8-3-0,zhiyi20070415,arthurmonteiro,zhiyi20070415
11,FlowTKast7-3-1,0,0,Richard  Ruiz7-3-1,FlowTKast,Richard  Ruiz,7-3-1,7-3-1,0,flowtkast,vartancaftel
12,CharChar17137-4-0,0,1,Josh Frink8-3-0,CharChar1713,Josh Frink,7-4-0,8-3-0,dreamjew,charchar1713,dreamjew
13,Tate Whitesell7-4-0,0,1,Giovanni Peragallo8-3-0,Tate Whitesell,Giovanni Peragallo,7-4-0,8-3-0,dracinioo,leukocyte,dracinioo
14,Pedro Vicêncio8-3-0,1,0,Iori1277-4-0,Pedro Vicêncio,Iori127,8-3-0,7-4-0,madmess,madmess,iori127
15,mkirby7-4-0,0,1,0daluc0268-3-0,mkirby,0daluc026,7-4-0,8-3-0,0daluc026,mkirby,0daluc026
16,Doubllez8-3-0,1,0,Vaughn7-4-0,Doubllez,Vaughn,8-3-0,7-4-0,doubllez,doubllez,vaughn
17,Kevin Walunas7-4-0,0,1,ThalesArgelo8-3-0,Kevin Walunas,ThalesArgelo,7-4-0,8-3-0,thalesargelo,walunatic,thalesargelo
18,wadedaze8-3-0,1,0,grantm127-4-0,wadedaze,grantm12,8-3-0,7-4-0,wadedaze,wadedaze,grantm12
19,zattack108-3-0,1,0,RagingGamer19947-4-0,zattack10,RagingGamer1994,8-3-0,7-4-0,zattack10,zattack10,raginggamer1994
20,Pascuero7-4-0,0,1,Drayven Sande8-3-0,Pascuero,Drayven Sande,7-4-0,8-3-0,thenegativeone,pascuero,thenegativeone
21,awwvince7-4-0,0,1,Frenillo7-2-2,awwvince,Frenillo,7-4-0,7-2-2,frenillo,awwvince,frenillo
22,Gabriel Smart7-2-2,1,0,Krystian Rivera6-4-1,Gabriel Smart,Krystian Rivera,7-2-2,6-4-1,gabrielsmarttcg,gabrielsmarttcg,adrielichu
23,NickBournay7-3-1,1,0,XiaoHouHou6-4-1,NickBournay,XiaoHouHou,7-3-1,6-4-1,nickbournay,nickbournay,xiaohouhou
24,CeeloGod7-3-1,1,0,ChaloZamorano6-4-1,CeeloGod,ChaloZamorano,7-3-1,6-4-1,ceelogod,ceelogod,chalozamorano
25,Rezolution7-3-1,1,0,Xavier E6-4-1,Rezolution,Xavier E,7-3-1,6-4-1,rezolution,rezolution,xabro
26,Ajolt6-4-1,0,1,ToF Luis Estrada7-3-1,Ajolt,ToF Luis Estrada,6-4-1,7-3-1,fester131313,ajolt,fester131313
27,Juan Velez7-3-1,1,0,Dadmistaken6-5-0,Juan Velez,Dadmistaken,7-3-1,6-5-0,xdjuanma,xdjuanma,dadmistaken
28,NGKyVong7-4-0,1,0,mikemrtn6-5-0,NGKyVong,mikemrtn,7-4-0,6-5-0,ngkyvong,ngkyvong,mikemrtn
29,christianchasejr7-4-0,1,0,James Castaneda6-5-0,christianchasejr,James Castaneda,7-4-0,6-5-0,christianchasejr,christianchasejr,memejesus7099
30,TCC Jerrick Gumila6-5-0,0,1,towelత్dimension 7-4-0,TCC Jerrick Gumila,towelత్dimension ,6-5-0,7-4-0,mellowmountain7,jmila7,mellowmountain7
31,Ketchi6-5-0,0,1,Brandon Baughn7-4-0,Ketchi,Brandon Baughn,6-5-0,7-4-0,pokebaughn,ketchi,pokebaughn
32,calvinrdavis6-5-0,0,0,Steven White7-4-0,calvinrdavis,Steven White,6-5-0,7-4-0,mynameissteven,calvinrdavis,mynameissteven
33,Reiji Nishiguchi7-4-0,1,0,NRG allezliverpool6-5-0,Reiji Nishiguchi,NRG allezliverpool,7-4-0,6-5-0,amere,amere,allezliverpool69
34,Finger5-5-1,0,1,KarasuPT6-4-1,Finger,KarasuPT,5-5-1,6-4-1,karasupt,finger,karasupt
35,Ederbeteta5-5-1,0,0,BeastBoizTCG6-4-1,Ederbeteta,BeastBoizTCG,5-5-1,6-4-1,beastboiztcg,ederbeteta,beastboiztcg
36,SwellyF6-4-1,,,bye,SwellyF,*Bye*,6-4-1,N/A,swellyf,swellyf,*Bye*
