Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Patrick Wall9-0-1,0,0,xerneas123528-1-1,Patrick Wall,xerneas12352,9-0-1,8-1-1,0,teamabra87,xerneas12352
2,Nassou2480469-1-0,1,0,5252titi8-2-0,Nassou248046,5252titi,9-1-0,8-2-0,nassou248046,nassou248046,5252titi
3,Cal Connor8-1-1,0,0,jun07128-1-1,Cal Connor,jun0712,8-1-1,8-1-1,0,calcal206,jun0712
4,HenryBrand8-2-0,1,0,Hawtie7-3-0,HenryBrand,Hawtie,8-2-0,7-3-0,henrybrand,henrybrand,hawtie
5,Juan Andree8-2-0,1,0,Xylonadren477-3-0,Juan Andree,Xylonadren47,8-2-0,7-3-0,juanandree,juanandree,xylonadren47
6,thegarder7-3-0,0,1,Jacob Howard8-2-0,thegarder,Jacob Howard,7-3-0,8-2-0,thejacobhoward,thegarder,thejacobhoward
7,Kevin Abernathy7-3-0,0,1,Vini Fernandez8-2-0,Kevin Abernathy,Vini Fernandez,7-3-0,8-2-0,warexpert,kevbot719,warexpert
8,Marcelo Espinoza7-3-0,0,1,Savid4008-2-0,Marcelo Espinoza,Savid400,7-3-0,8-2-0,savid400,mrgreatdeceiver,savid400
9,Frankthetanktcg7-3-0,0,1,Luke Tran8-2-0,Frankthetanktcg,Luke Tran,7-3-0,8-2-0,nvshinies,frankthetanktcg,nvshinies
10,Daichi Shimada8-2-0,1,0,garashi7-3-0,Daichi Shimada,garashi,8-2-0,7-3-0,sanigo,sanigo,garashi
11,ELPorygon8-2-0,1,0,DiamondKing7-3-0,ELPorygon,DiamondKing,8-2-0,7-3-0,elporygon,elporygon,diamondking
12,Cole Lewis8-2-0,1,0,PatSteven7-3-0,Cole Lewis,PatSteven,8-2-0,7-3-0,bigcole,bigcole,patsteven
13,tatsuya7-3-0,0,1,TheRicardoToddy8-2-0,tatsuya,TheRicardoToddy,7-3-0,8-2-0,thericardotoddy,tatsuya,thericardotoddy
14,CaioCapetinha6-3-1,0,1,Vitor Lugon7-2-1,CaioCapetinha,Vitor Lugon,6-3-1,7-2-1,vitorlugon,caiocapetinha,vitorlugon
15,Gabriel Padinha6-3-1,0,1,aus17267-3-0,Gabriel Padinha,aus1726,6-3-1,7-3-0,aus1726,calkab,aus1726
16,josepepe076-4-0,0,1,Bodhi Robinson7-3-0,josepepe07,Bodhi Robinson,6-4-0,7-3-0,bodhi,josepepe07,bodhi
17,Veratis086-4-0,0,1,petra00007-3-0,Veratis08,petra0000,6-4-0,7-3-0,petra0000,veratis08,petra0000
18,kuuuura6-4-0,0,1,Ryan Mefford7-3-0,kuuuura,Ryan Mefford,6-4-0,7-3-0,mefftrpt1,kuuuura,mefftrpt1
19,jpmcclure976-4-0,0,1,. MedichampTCG7-3-0,jpmcclure97,. MedichampTCG,6-4-0,7-3-0,owohunt,jpmcclure97,owohunt
20,PokemonDanFanTCG6-4-0,0,1,iHaveItOnMe7-3-0,PokemonDanFanTCG,iHaveItOnMe,6-4-0,7-3-0,ihaveitonme,pokemondanfantcg,ihaveitonme
21,Anti6-4-0,0,1,CasparWu09027-3-0,Anti,CasparWu0902,6-4-0,7-3-0,casparwu0902,anti,casparwu0902
22,Ragnaros6-4-0,0,1,GabrielBrenes7-3-0,Ragnaros,GabrielBrenes,6-4-0,7-3-0,gabrielbrenes,ragnaros,gabrielbrenes
23,Roblacks7-3-0,1,0,Ajolt6-4-0,Roblacks,Ajolt,7-3-0,6-4-0,roblacks,roblacks,ajolt
24,HimeSarah7-3-0,1,0,ChengChe Lee6-4-0,HimeSarah,ChengChe Lee,7-3-0,6-4-0,himesarah,himesarah,chengchelee
25,Caleb Rogerson7-3-0,1,0,Jake M6-4-0,Caleb Rogerson,Jake M,7-3-0,6-4-0,memaanhc,memaanhc,jmershon22
26,Wiloso476-4-0,0,1,Demix7-3-0,Wiloso47,Demix,6-4-0,7-3-0,demix,wiloso47,demix
27,Dan Perez7-3-0,1,0,Dylan C6-4-0,Dan Perez,Dylan C,7-3-0,6-4-0,notoriousd13,notoriousd13,dylclark21
28,Erickkemm6-4-0,0,1,Luke Morsa6-4-0,Erickkemm,Luke Morsa,6-4-0,6-4-0,celiosnetwork,erickkemm,celiosnetwork
29,Caleb Cosby5-5-0,0,0,YujoElvis6-4-0,Caleb Cosby,YujoElvis,5-5-0,6-4-0,yujoelvis,pickyourpoke,yujoelvis
30,mkirby6-4-0,1,0,GabrielSmartTCG5-5-0,mkirby,GabrielSmartTCG,6-4-0,5-5-0,mkirby,mkirby,gabrielsmarttcg
31,Zhang Y5-5-0,0,0,SockNoises5-5-0,Zhang Y,SockNoises,5-5-0,5-5-0,-1,brian199988,socknoises
32,StealthShampoo5-5-0,0,0,Lautaro Capece5-5-0,StealthShampoo,Lautaro Capece,5-5-0,5-5-0,-1,stealthshampoo,lautikpc95
33,PewZVonLeon5-5-0,,,bye,PewZVonLeon,*Bye*,5-5-0,N/A,pewzvonleon,pewzvonleon,*Bye*
