Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Ruan Andrade10-2-0,0,1,Vaughn9-0-3,Ruan Andrade,Vaughn,10-2-0,9-0-3,vaughn,naur11,vaughn
2,Mriel799010-2-0,1,0,Omar T8-1-3,Mriel7990,Omar T,10-2-0,8-1-3,mriel7990,mriel7990,ccot
3,Thomas Harvey8-3-1,0,1,Joe Higashi9-2-1,Thomas Harvey,Joe Higashi,8-3-1,9-2-1,rotaryrocket,csffarm,rotaryrocket
4,Josh Frink9-2-1,1,0,Victor García8-3-1,Josh Frink,Victor García,9-2-1,8-3-1,dreamjew,dreamjew,vicgar08
5,MQTpokemon069-2-1,1,0,OmegaBabo8-3-1,MQTpokemon06,OmegaBabo,9-2-1,8-3-1,mqtpokemon06,mqtpokemon06,omegababo
6,Anti9-2-1,1,0,kaitona06218-4-0,Anti,kaitona0621,9-2-1,8-4-0,anti,anti,kaitona0621
7,Evamed9-3-0,1,0,Daniel Reinheimer8-4-0,Evamed,Daniel Reinheimer,9-3-0,8-4-0,evamed,evamed,storri
8,Ariorio8-3-1,0,0,Jonsern7-3-2,Ariorio,Jonsern,8-3-1,7-3-2,0,ariorio,jonsern
9,OHelmito8-3-1,1,0,Benjamin Schlicting7-4-1,OHelmito,Benjamin Schlicting,8-3-1,7-4-1,ohelmito,ohelmito,sgbooky
10,Takaki8-3-1,1,0,Felipe Longo7-4-1,Takaki,Felipe Longo,8-3-1,7-4-1,takaki,takaki,flongo
11,Cal Connor7-4-1,0,1,Juan T8-3-1,Cal Connor,Juan T,7-4-1,8-3-1,evanbastian,calcal206,evanbastian
12,animus7-4-1,0,1,Ricardo Vilela8-3-1,animus,Ricardo Vilela,7-4-1,8-3-1,ricardovlela,animus,ricardovlela
13,Dadmistaken8-3-1,1,0,Frank Percic7-5-0,Dadmistaken,Frank Percic,8-3-1,7-5-0,dadmistaken,dadmistaken,frankthetanktcg
14,KR546-4-2,0,1,Neverforget1157-4-1,KR54,Neverforget115,6-4-2,7-4-1,neverforget115,kr54,neverforget115
15,RoDrii7-4-1,0,0,Brandon Baughn6-6-0,RoDrii,Brandon Baughn,7-4-1,6-6-0,rodrii,rodrii,pokebaughn
