Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Erickkemm9-1-0,0,1,LionFishLover9-1-0,Erickkemm,LionFishLover,9-1-0,9-1-0,lionfishlover,erickkemm,lionfishlover
2,EvanCampbell948-1-1,0,0,JayArrCee8-1-1,EvanCampbell94,JayArrCee,8-1-1,8-1-1,0,evancampbell94,jayarrcee
3,Ira P8-2-0,0,1,MasterLeBui8-1-1,Ira P,MasterLeBui,8-2-0,8-1-1,masterlebui,ira9999,masterlebui
4,Victor García8-2-0,1,0,EricSmash7-3-0,Victor García,EricSmash,8-2-0,7-3-0,vicgar08,vicgar08,ericsmash
5,rain7-3-0,0,1,cursecode8-2-0,rain,cursecode,7-3-0,8-2-0,cursecode,rain,cursecode
6,likeollywithab8-2-0,1,0,Cameron Padilla7-3-0,likeollywithab,Cameron Padilla,8-2-0,7-3-0,likeollywithab,likeollywithab,camycameron
7,Kevin Abernathy8-2-0,1,0,Adam  Kalamat 7-3-0,Kevin Abernathy,Adam  Kalamat ,8-2-0,7-3-0,kevbot719,kevbot719,adamkalamat
8,Golisopod0147-3-0,0,1,APackOfAlpacas8-2-0,Golisopod014,APackOfAlpacas,7-3-0,8-2-0,apackofalpacas,golisopod014,apackofalpacas
9,Xavier E8-2-0,1,0,Josh Cohen7-3-0,Xavier E,Josh Cohen,8-2-0,7-3-0,xabro,xabro,jcohenwc
10,foreverandabove7-3-0,0,1,Dadmistaken8-2-0,foreverandabove,Dadmistaken,7-3-0,8-2-0,dadmistaken,foreverandabove,dadmistaken
11,Doubllez7-3-0,0,1,Selen Tatsuki8-2-0,Doubllez,Selen Tatsuki,7-3-0,8-2-0,edgevnv,doubllez,edgevnv
12,Manupango7-1-2,1,0,seanpluto6-3-1,Manupango,seanpluto,7-1-2,6-3-1,manupango,manupango,seanpluto
13,ixo776-3-1,0,1,Blues Lee7-2-1,ixo77,Blues Lee,6-3-1,7-2-1,bluezhin,ixo77,bluezhin
14,Felipe Pasquale6-3-1,0,1,GabrielSmartTCG7-3-0,Felipe Pasquale,GabrielSmartTCG,6-3-1,7-3-0,gabrielsmarttcg,fepasqua,gabrielsmarttcg
15,Erik B7-3-0,1,0,Eye8DaBox6-4-0,Erik B,Eye8DaBox,7-3-0,6-4-0,mrsodaking,mrsodaking,eye8dabox
16,Mike Carvallo7-3-0,1,0,Devin S6-4-0,Mike Carvallo,Devin S,7-3-0,6-4-0,mikecarvallo,mikecarvallo,shac
17,Zach Roy6-4-0,0,1,ItsBlueYouKnow7-3-0,Zach Roy,ItsBlueYouKnow,6-4-0,7-3-0,itsblueyouknow,senordoom,itsblueyouknow
18,rexdog7-3-0,1,0,John Konkle6-4-0,rexdog,John Konkle,7-3-0,6-4-0,rexdog,rexdog,jk338
19,Elnorteamigo5136-4-0,0,1,Henrique Jorge7-3-0,Elnorteamigo513,Henrique Jorge,6-4-0,7-3-0,hbjtrevo,elnorteamigo513,hbjtrevo
20,wy keen7-3-0,0,0,OnGaard6-4-0,wy keen,OnGaard,7-3-0,6-4-0,wykeen1994,wykeen1994,ongaard
21,BeamMeUp6-3-1,0,0,kaiba086-3-1,BeamMeUp,kaiba08,6-3-1,6-3-1,0,beammeup,kaiba08
22,Francel6-4-0,0,1,BeginnerPlzHelp7-3-0,Francel,BeginnerPlzHelp,6-4-0,7-3-0,beginnerplzhelp,francel,beginnerplzhelp
23,Tristan Lackey7-3-0,1,0,Mike Gibbs6-4-0,Tristan Lackey,Mike Gibbs,7-3-0,6-4-0,tllackey,tllackey,gmibbs
24,Luke Morsa6-4-0,0,1,teddy4597-3-0,Luke Morsa,teddy459,6-4-0,7-3-0,teddy459,celiosnetwork,teddy459
25,thembert7-3-0,1,0,Koichi Kimura6-4-0,thembert,Koichi Kimura,7-3-0,6-4-0,thembert,thembert,symphogear119
26,Timm1015-4-1,0,1,MatiEngel6-3-1,Timm101,MatiEngel,5-4-1,6-3-1,matiengel,timm101,matiengel
27,Ben D6-3-1,1,0,iStark115-4-1,Ben D,iStark11,6-3-1,5-4-1,bendover1357,bendover1357,istark11
28,wakingeyes6-3-1,1,0,PatSteven5-4-1,wakingeyes,PatSteven,6-3-1,5-4-1,wakingeyes,wakingeyes,patsteven
29,xBbatTx5-5-0,0,0,topherton5-2-3,xBbatTx,topherton,5-5-0,5-2-3,topherton,xbbattx,topherton
30,Ben Telfor6-4-0,0,0,hatdog01035-5-0,Ben Telfor,hatdog0103,6-4-0,5-5-0,tel4,tel4,hatdog0103
31,luckysharms75-5-0,0,1,SHSuperSonic6-4-0,luckysharms7,SHSuperSonic,5-5-0,6-4-0,shsupersonic,luckysharms7,shsupersonic
32,Searion5-5-0,0,1,Kurtupo6-4-0,Searion,Kurtupo,5-5-0,6-4-0,kurtupo,searion,kurtupo
33,Alex C5-5-0,0,1,ProfessorWelch19885-3-2,Alex C,ProfessorWelch1988,5-5-0,5-3-2,professorwelch1988,pandaboss58,professorwelch1988
34,Travisbrooks875-3-2,1,0,ath19964-5-1,Travisbrooks87,ath1996,5-3-2,4-5-1,travisbrooks87,travisbrooks87,ath1996
35,santosan239924-5-1,0,0,ArchmagesTower4-5-1,santosan23992,ArchmagesTower,4-5-1,4-5-1,-1,santosan23992,archmagestower
36,ChaloZamorano4-5-1,0,0,Truece4-6-0,ChaloZamorano,Truece,4-5-1,4-6-0,-1,chalozamorano,truece
37,snowman5-5-0,,,bye,snowman,*Bye*,5-5-0,N/A,snowman,snowman,*Bye*
