Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Henrique Jorge5-1-0,0,1,catron6-0-0,Henrique Jorge,catron,5-1-0,6-0-0,catron,hbjtrevo,catron
2,AS6-0-0,1,0,Pgiza8345-1-0,AS,Pgiza834,6-0-0,5-1-0,as,as,pgiza834
3,KingHeracross6-0-0,1,0,Kevin Abernathy5-1-0,KingHeracross,Kevin Abernathy,6-0-0,5-1-0,kingheracross,kingheracross,kevbot719
4,The0Phen06-0-0,1,0,Hovertoxin5-1-0,The0Phen0,Hovertoxin,6-0-0,5-1-0,the0phen0,the0phen0,hovertoxin
5,Vina6-0-0,1,0,Vitor Lugon4-1-1,Vina,Vitor Lugon,6-0-0,4-1-1,vina,vina,vitorlugon
6,Timothy Madison5-0-1,1,0,dragonalltheway4-2-0,Timothy Madison,dragonalltheway,5-0-1,4-2-0,linoleumcrab,linoleumcrab,dragonalltheway
7,ChengChe Lee4-2-0,0,1,Jeremy A5-1-0,ChengChe Lee,Jeremy A,4-2-0,5-1-0,dlee88,chengchelee,dlee88
8,gaoller5-1-0,1,0,Huffer4-2-0,gaoller,Huffer,5-1-0,4-2-0,gaoller,gaoller,huffer
9,sokesoke4-2-0,0,1,FlowTKast5-1-0,sokesoke,FlowTKast,4-2-0,5-1-0,flowtkast,sokesoke,flowtkast
10,Rezolution5-1-0,1,0,Ryan Mefford4-2-0,Rezolution,Ryan Mefford,5-1-0,4-2-0,rezolution,rezolution,mefftrpt1
11,sino4-2-0,0,1,Charles S5-1-0,sino,Charles S,4-2-0,5-1-0,cfs11,sino,cfs11
12,Patrick Wall4-2-0,0,1,sugimochan5-1-0,Patrick Wall,sugimochan,4-2-0,5-1-0,sugimochan,teamabra87,sugimochan
13,APackOfAlpacas4-2-0,0,1,Haru  Nishikawa5-1-0,APackOfAlpacas,Haru  Nishikawa,4-2-0,5-1-0,harun,apackofalpacas,harun
14,Rubén Mendoza 4-2-0,0,1,Victor García5-1-0,Rubén Mendoza ,Victor García,4-2-0,5-1-0,vicgar08,rubnmp,vicgar08
15,Ira P4-2-0,0,1,Kuj4k5-1-0,Ira P,Kuj4k,4-2-0,5-1-0,kuj4k,ira9999,kuj4k
16,nbenson224-2-0,0,1,wy keen5-1-0,nbenson22,wy keen,4-2-0,5-1-0,wykeen1994,nbenson22,wykeen1994
17,Atomicsmash5-1-0,1,0,grantnoff4-2-0,Atomicsmash,grantnoff,5-1-0,4-2-0,atomicsmash,atomicsmash,grantnoff
18,Mathew Masefield5-1-0,1,0,HenryBrand4-2-0,Mathew Masefield,HenryBrand,5-1-0,4-2-0,mattynate,mattynate,henrybrand
19,Cole Lewis4-2-0,0,1,GeisslerAlec5-1-0,Cole Lewis,GeisslerAlec,4-2-0,5-1-0,geissleralec,bigcole,geissleralec
20,Vexora5-1-0,1,0,Luffy875124-2-0,Vexora,Luffy87512,5-1-0,4-2-0,vexora,vexora,luffy87512
21,PGsCake4-2-0,0,1,aierala5-1-0,PGsCake,aierala,4-2-0,5-1-0,aierala,pgscake,aierala
22,Bren Hall5-1-0,1,0,Vini Fernandez4-2-0,Bren Hall,Vini Fernandez,5-1-0,4-2-0,driftwoodbeats,driftwoodbeats,warexpert
23,Josh Frink4-2-0,0,1,Tommyb895-1-0,Josh Frink,Tommyb89,4-2-0,5-1-0,tommyb89,dreamjew,tommyb89
24,Christian Stridiron4-1-1,0,0,GabrielSmartTCG4-1-1,Christian Stridiron,GabrielSmartTCG,4-1-1,4-1-1,0,ippokg,gabrielsmarttcg
25,kazki5-1-0,1,0,kannt4-2-0,kazki,kannt,5-1-0,4-2-0,kazki,kazki,kannt
26,StealthShampoo4-2-0,0,1,daiyuguantou5-1-0,StealthShampoo,daiyuguantou,4-2-0,5-1-0,daiyuguantou,stealthshampoo,daiyuguantou
27,stoddy4-2-0,0,1,Digocoltro5-1-0,stoddy,Digocoltro,4-2-0,5-1-0,digocoltro,stoddy,digocoltro
28,Felix Santiago5-1-0,1,0,teethanatt4-2-0,Felix Santiago,teethanatt,5-1-0,4-2-0,efrensa,efrensa,teethanatt
29,pititu5-1-0,1,0,Axel A4-2-0,pititu,Axel A,5-1-0,4-2-0,pititu,pititu,axellvarez
30,Rose L4-2-0,0,1,DaredevilGugu4-1-1,Rose L,DaredevilGugu,4-2-0,4-1-1,daredevilgugu,prisma,daredevilgugu
31,bgv19894-1-1,0,0,Nikolas Sales3-2-1,bgv1989,Nikolas Sales,4-1-1,3-2-1,bgv1989,bgv1989,nik
32,Ajolt4-1-1,0,0,Hotice033-2-1,Ajolt,Hotice03,4-1-1,3-2-1,ajolt,ajolt,hotice03
33,CaioCapetinha4-1-1,1,0,Isaac Troan3-3-0,CaioCapetinha,Isaac Troan,4-1-1,3-3-0,caiocapetinha,caiocapetinha,dispencer
34,Caleb G4-2-0,1,0,NoSaku3-3-0,Caleb G,NoSaku,4-2-0,3-3-0,shredemer,shredemer,nosaku
35,surranwrap3-3-0,0,1,waffleraff4-2-0,surranwrap,waffleraff,3-3-0,4-2-0,waffleraff,surranwrap,waffleraff
