Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Kashvinder Singh0-1-0,0,1,AS1-0-0,Kashvinder Singh,AS,0-1-0,1-0-0,as,kashmann27,as
2,Vexora1-0-0,0,0,tademaru0-1-0,Vexora,tademaru,1-0-0,0-1-0,vexora,vexora,tademaru
3,daxptcg1-0-0,1,0,Julian Villa Abrille0-1-0,daxptcg,Julian Villa Abrille,1-0-0,0-1-0,daxptcg,daxptcg,julianvillaabrille
4,Vini Fernandez1-0-0,1,0,Demix0-1-0,Vini Fernandez,Demix,1-0-0,0-1-0,warexpert,warexpert,demix
5,Lime0-1-0,0,1,GolDFabi1-0-0,Lime,GolDFabi,0-1-0,1-0-0,goldfabi,lime,goldfabi
6,XEGGIRL0-1-0,0,0,Kuj4k1-0-0,XEGGIRL,Kuj4k,0-1-0,1-0-0,kuj4k,xeggirl,kuj4k
7,Samurott32151-0-0,0,0,SkullMarker0-1-0,Samurott3215,SkullMarker,1-0-0,0-1-0,samurott3215,samurott3215,skullmarker
8,PGsCake1-0-0,1,0,vanilla0-1-0,PGsCake,vanilla,1-0-0,0-1-0,pgscake,pgscake,vanilla
9,Michele  Babin1-0-0,1,0,Cheech9270-1-0,Michele  Babin,Cheech927,1-0-0,0-1-0,michelebabin,michelebabin,cheech927
10,gaoller1-0-0,0,0,JuniorZ19960-1-0,gaoller,JuniorZ1996,1-0-0,0-1-0,gaoller,gaoller,juniorz1996
11,Rory Sharpe0-1-0,0,1,MasterLeBui1-0-0,Rory Sharpe,MasterLeBui,0-1-0,1-0-0,masterlebui,stazzy69,masterlebui
12,catmeasles1-0-0,1,0,Daniel Rodas0-1-0,catmeasles,Daniel Rodas,1-0-0,0-1-0,catmeasles,catmeasles,danielrodas7
13,Alex Hamilton0-1-0,0,1,Huntaj821-0-0,Alex Hamilton,Huntaj82,0-1-0,1-0-0,huntaj82,omegascizor456,huntaj82
14,Legendaray1-0-0,1,0,mikemrtn0-1-0,Legendaray,mikemrtn,1-0-0,0-1-0,legendaray,legendaray,mikemrtn
15,WooWooWooZR0-1-0,0,1,captainl00t1-0-0,WooWooWooZR,captainl00t,0-1-0,1-0-0,captainl00t,woowoowoozr,captainl00t
16,Charles S1-0-0,1,0,NoFlexx910-1-0,Charles S,NoFlexx91,1-0-0,0-1-0,cfs11,cfs11,noflexx91
17,mojelly3021-0-0,1,0,myfirsteevee0-1-0,mojelly302,myfirsteevee,1-0-0,0-1-0,mojelly302,mojelly302,myfirsteevee
18,Jake Gearhart0-1-0,0,1,Jeremy A1-0-0,Jake Gearhart,Jeremy A,0-1-0,1-0-0,dlee88,jakegearhart,dlee88
19,SageTheKid0-1-0,0,1,JOHNATHAN LEBRON1-0-0,SageTheKid,JOHNATHAN LEBRON,0-1-0,1-0-0,johnlebron39,sagethekid,johnlebron39
20,Oswald C1-0-0,1,0,Nugget6790-1-0,Oswald C,Nugget679,1-0-0,0-1-0,oswaldtcg,oswaldtcg,nugget679
21,Victor De Velasco1-0-0,1,0,PokeDRUMMER970-1-0,Victor De Velasco,PokeDRUMMER97,1-0-0,0-1-0,victor91dv,victor91dv,pokedrummer97
22,sugimochan1-0-0,1,0,land13140-1-0,sugimochan,land1314,1-0-0,0-1-0,sugimochan,sugimochan,land1314
23,Vitor Lugon1-0-0,1,0,TomHagen03080-1-0,Vitor Lugon,TomHagen0308,1-0-0,0-1-0,vitorlugon,vitorlugon,tomhagen0308
24,Matsuji06200-1-0,0,0,Rubén Mendoza 1-0-0,Matsuji0620,Rubén Mendoza ,0-1-0,1-0-0,rubnmp,matsuji0620,rubnmp
25,GadgetBadger0-1-0,0,1,Pgiza8341-0-0,GadgetBadger,Pgiza834,0-1-0,1-0-0,pgiza834,gadgetbadger,pgiza834
26,stencarlet0-1-0,0,1,Isaac Troan1-0-0,stencarlet,Isaac Troan,0-1-0,1-0-0,dispencer,stencarlet,dispencer
27,Diegofranche0-1-0,0,1,nbenson221-0-0,Diegofranche,nbenson22,0-1-0,1-0-0,nbenson22,diegofranche,nbenson22
28,TrainerTipsB1-0-0,1,0,Ciulla0-1-0,TrainerTipsB,Ciulla,1-0-0,0-1-0,trainertipsb,trainertipsb,ciulla
29,Collin R0-1-0,0,1,Fon1-0-0,Collin R,Fon,0-1-0,1-0-0,fon,aquaticblaze,fon
30,Charlie Kerr0-1-0,0,1,likeollywithab1-0-0,Charlie Kerr,likeollywithab,0-1-0,1-0-0,likeollywithab,kerrcharlie,likeollywithab
31,edmund khoo0-1-0,0,1,ProfessorHaran1-0-0,edmund khoo,ProfessorHaran,0-1-0,1-0-0,professorharan,ayayaka,professorharan
32,Alexandre Constantino0-1-0,0,1,PokemonYoyo1-0-0,Alexandre Constantino,PokemonYoyo,0-1-0,1-0-0,pokemonyoyo,bestal3xeu,pokemonyoyo
33,andrecito1280-1-0,0,0,Zac C1-0-0,andrecito128,Zac C,0-1-0,1-0-0,globaltrainer71,andrecito128,globaltrainer71
34,Cmquinn231-0-0,1,0,Tommyb890-1-0,Cmquinn23,Tommyb89,1-0-0,0-1-0,cmquinn23,cmquinn23,tommyb89
35,dragonalltheway1-0-0,0,0,Natagorn19900-1-0,dragonalltheway,Natagorn1990,1-0-0,0-1-0,dragonalltheway,dragonalltheway,natagorn1990
36,Cward060-1-0,0,1,sino1-0-0,Cward06,sino,0-1-0,1-0-0,sino,cward06,sino
37,Ben Telfor0-1-0,0,1,Fish1-0-0,Ben Telfor,Fish,0-1-0,1-0-0,fish,tel4,fish
38,aierala1-0-0,1,0,SHSuperSonic0-1-0,aierala,SHSuperSonic,1-0-0,0-1-0,aierala,aierala,shsupersonic
39,ONelixx0-1-0,0,1,stoddy1-0-0,ONelixx,stoddy,0-1-0,1-0-0,stoddy,onelixx,stoddy
40,trickcointcg0-1-0,0,1,Andrew Hedrick1-0-0,trickcointcg,Andrew Hedrick,0-1-0,1-0-0,pokehawkeye,trickcointcg,pokehawkeye
41,JAZUMA0-1-0,0,1,CaioCapetinha1-0-0,JAZUMA,CaioCapetinha,0-1-0,1-0-0,caiocapetinha,jazuma,caiocapetinha
42,YoongKaiJian1-0-0,0,0,Josh Fernando0-1-0,YoongKaiJian,Josh Fernando,1-0-0,0-1-0,yoongkaijian,yoongkaijian,joshfernando
43,Joshua Sutherland1-0-0,1,0,meirelles70-1-0,Joshua Sutherland,meirelles7,1-0-0,0-1-0,joshuasutherland21,joshuasutherland21,meirelles7
44,Dashiell F0-1-0,0,1,grantnoff1-0-0,Dashiell F,grantnoff,0-1-0,1-0-0,grantnoff,birkenstock69,grantnoff
45,Yusaffa1-0-0,0,0,5252titi0-1-0,Yusaffa,5252titi,1-0-0,0-1-0,yusaffa,yusaffa,5252titi
46,Kevin K0-1-0,0,1,Luffy875121-0-0,Kevin K,Luffy87512,0-1-0,1-0-0,luffy87512,sos2k,luffy87512
47,Cal Connor0-1-0,0,1,Yzz 超硬771-0-0,Cal Connor,Yzz 超硬77,0-1-0,1-0-0,gudihao2020,calcal206,gudihao2020
48,Daniel7771-0-0,0,0,eddiestarlv0-1-0,Daniel777,eddiestarlv,1-0-0,0-1-0,daniel777,daniel777,eddiestarlv
49,Nikolas Sales0-1-0,0,1,sencha 1-0-0,Nikolas Sales,sencha ,0-1-0,1-0-0,kirikisencha,nik,kirikisencha
50,Igor Machado1-0-0,1,0,VentoAureoGang0-1-0,Igor Machado,VentoAureoGang,1-0-0,0-1-0,igorpivomar,igorpivomar,ventoaureogang
51,KingHeracross1-0-0,0,0,Tony0-1-0,KingHeracross,Tony,1-0-0,0-1-0,kingheracross,kingheracross,tony
52,pititu0-1-0,0,1,Diego  Milla 1-0-0,pititu,Diego  Milla ,0-1-0,1-0-0,pachi,pititu,pachi
53,AmpharosD1-0-0,1,0,Tigerbladedn0-1-0,AmpharosD,Tigerbladedn,1-0-0,0-1-0,ampharosd,ampharosd,tigerbladedn
54,NaNaHaygen0-1-0,0,1,PSbank1-0-0,NaNaHaygen,PSbank,0-1-0,1-0-0,psbank,nanahaygen,psbank
55,MatiEngel0-1-0,0,1,regu bodenblender1-0-0,MatiEngel,regu bodenblender,0-1-0,1-0-0,iontail,matiengel,iontail
56,Jeferson nunes0-1-0,0,1,Frankthetanktcg1-0-0,Jeferson nunes,Frankthetanktcg,0-1-0,1-0-0,frankthetanktcg,alemaotcg,frankthetanktcg
57,dgod400-1-0,0,0,Akiyama7771-0-0,dgod40,Akiyama777,0-1-0,1-0-0,akiyama777,dgod40,akiyama777
58,Cole Lewis1-0-0,1,0,DonoAllen0-1-0,Cole Lewis,DonoAllen,1-0-0,0-1-0,bigcole,bigcole,donoallen
59,Daj131-0-0,1,0,homemadebiscuit0-1-0,Daj13,homemadebiscuit,1-0-0,0-1-0,daj13,daj13,homemadebiscuit
60,Hotice030-1-0,0,0,xvCODZILLAvx1-0-0,Hotice03,xvCODZILLAvx,0-1-0,1-0-0,xvcodzillavx,hotice03,xvcodzillavx
61,Deresing1-0-0,0,0,Rodrigo880-1-0,Deresing,Rodrigo88,1-0-0,0-1-0,deresing,deresing,rodrigo88
62,Miggy Hayakawa1-0-0,1,0,UndauntedHound0-1-0,Miggy Hayakawa,UndauntedHound,1-0-0,0-1-0,bakalmastergx,bakalmastergx,undauntedhound
63,OnGaard1-0-0,1,0,SasakiKojiro0-1-0,OnGaard,SasakiKojiro,1-0-0,0-1-0,ongaard,ongaard,sasakikojiro
64,Flatestcracker70-1-0,0,0,Julio Jimenez1-0-0,Flatestcracker7,Julio Jimenez,0-1-0,1-0-0,owohunt,flatestcracker7,owohunt
65,Dobber27231-0-0,1,0,blueface baby0-1-0,Dobber2723,blueface baby,1-0-0,0-1-0,dobber2723,dobber2723,brandonsalazar
