Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,maguimaster4-0-0,1,0,TheRicardoToddy3-1-0,maguimaster,TheRicardoToddy,4-0-0,3-1-0,maguimaster,maguimaster,thericardotoddy
2,Munseungwoo4-0-0,1,0,mlj16063-1-0,Munseungwoo,mlj1606,4-0-0,3-1-0,munseungwoo,munseungwoo,mlj1606
3,papapokeca3-1-0,0,1,fataapple4-0-0,papapokeca,fataapple,3-1-0,4-0-0,fataapple,papapokeca,fataapple
4,Cal Connor4-0-0,1,0,superkev983-1-0,Cal Connor,superkev98,4-0-0,3-1-0,calcal206,calcal206,superkev98
5,Nagii3-1-0,0,1,Inf3rno904-0-0,Nagii,Inf3rno90,3-1-0,4-0-0,inf3rno90,nagii,inf3rno90
6,APackOfAlpacas2-2-0,0,1,Duhskull3-1-0,APackOfAlpacas,Duhskull,2-2-0,3-1-0,duhskull,apackofalpacas,duhskull
7,17tribe2-2-0,0,1,mewtwo09183-1-0,17tribe,mewtwo0918,2-2-0,3-1-0,mewtwo0918,17tribe,mewtwo0918
8,zattack103-1-0,1,0,Sanjay7s2-2-0,zattack10,Sanjay7s,3-1-0,2-2-0,zattack10,zattack10,sanjay7s
9,mwarren25002-2-0,0,1,Vaughn3-1-0,mwarren2500,Vaughn,2-2-0,3-1-0,vaughn,mwarren2500,vaughn
10,NGKyVong2-2-0,0,1,Norm3-1-0,NGKyVong,Norm,2-2-0,3-1-0,norm,ngkyvong,norm
11,LuisDiiiEnLaFama2-2-0,0,1,dlee883-1-0,LuisDiiiEnLaFama,dlee88,2-2-0,3-1-0,dlee88,luisdiiienlafama,dlee88
12,Goomy353-1-0,1,0,koga2-2-0,Goomy35,koga,3-1-0,2-2-0,goomy35,goomy35,koga
13,Hooligan8353-1-0,1,0,Samantha H2-2-0,Hooligan835,Samantha H,3-1-0,2-2-0,hooligan835,hooligan835,samhoanglong
14,Cedaraptor3-1-0,1,0,aninhacns2-2-0,Cedaraptor,aninhacns,3-1-0,2-2-0,cedaraptor,cedaraptor,aninhacns
15,BlondonBoy2-2-0,0,1,Pikachu3692483-1-0,BlondonBoy,Pikachu369248,2-2-0,3-1-0,pikachu369248,blondonboy,pikachu369248
16,Bassitos26123-1-0,1,0,Kashvinder Singh2-2-0,Bassitos2612,Kashvinder Singh,3-1-0,2-2-0,bassitos2612,bassitos2612,kashmann27
17,Brett Frasier2-2-0,0,1,MALAAMAR3-1-0,Brett Frasier,MALAAMAR,2-2-0,3-1-0,malaamar,brettchesnaught,malaamar
18,SpecsGG3-1-0,1,0,Vini Fernandez2-2-0,SpecsGG,Vini Fernandez,3-1-0,2-2-0,specsgg,specsgg,warexpert
19,LiamKidd2-2-0,0,1,kikerda2-2-0,LiamKidd,kikerda,2-2-0,2-2-0,kikerda,liamkidd,kikerda
20,JohnnyB2-2-0,0,0,Mwaubin1-3-0,JohnnyB,Mwaubin,2-2-0,1-3-0,johnnyb,johnnyb,mwaubin
21,Pizzatime151-3-0,0,1,LordSterculius2-2-0,Pizzatime15,LordSterculius,1-3-0,2-2-0,lordsterculius,pizzatime15,lordsterculius
22,Kaz2-2-0,1,0,blogstar1-3-0,Kaz,blogstar,2-2-0,1-3-0,kaz,kaz,blogstar
23,Kenneth Kinsman2-2-0,1,0,TheHighSchoolCo1-3-0,Kenneth Kinsman,TheHighSchoolCo,2-2-0,1-3-0,excalibur1991,excalibur1991,thehighschoolco
24,Drowzyx2-2-0,1,0,yuncifer1-3-0,Drowzyx,yuncifer,2-2-0,1-3-0,drowzyx,drowzyx,yuncifer
25,willschoeff1-3-0,0,1,saurusTCG2-2-0,willschoeff,saurusTCG,1-3-0,2-2-0,saurustcg,willschoeff,saurustcg
26,Frizzant1-3-0,0,1,Agostin2-2-0,Frizzant,Agostin,1-3-0,2-2-0,agostin,frizzant,agostin
27,Thomas Harvey1-3-0,0,0,ItzElBandido0-4-0,Thomas Harvey,ItzElBandido,1-3-0,0-4-0,csffarm,csffarm,itzelbandido
28,Brayan Ramos1-3-0,,,bye,Brayan Ramos,*Bye*,1-3-0,N/A,bryanxcop,bryanxcop,*Bye*
