Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,OGShih11-1-1,0,0,EvanCampbell9410-2-1,OGShih,EvanCampbell94,11-1-1,10-2-1,0,ogshih,evancampbell94
2,. Medi10-3-0,0,1,Leonardo Eusebio10-2-1,. Medi,Leonardo Eusebio,10-3-0,10-2-1,leonehardt,owohunt,leonehardt
3,James Simms9-3-1,0,1,NRG allezliverpool10-2-1,James Simms,NRG allezliverpool,9-3-1,10-2-1,allezliverpool69,4600737,allezliverpool69
4,Timm10110-3-0,1,0,pjwitusik8-3-2,Timm101,pjwitusik,10-3-0,8-3-2,timm101,timm101,pjwitusik
5,tyghe159-4-0,0,1,kawara949-3-1,tyghe15,kawara94,9-4-0,9-3-1,kawara94,tyghe15,kawara94
6,Christian Cruz9-3-1,1,0,BeamMeUp8-4-1,Christian Cruz,BeamMeUp,9-3-1,8-4-1,christiancruz,christiancruz,beammeup
7,Capcrew9-3-1,1,0,Cocojobro8-4-1,Capcrew,Cocojobro,9-3-1,8-4-1,capcrew,capcrew,cocojobro
8,Dan Perez8-4-1,0,1,birdboy20009-3-1,Dan Perez,birdboy2000,8-4-1,9-3-1,birdboy2000,notoriousd13,birdboy2000
9,Ryan Simons9-4-0,1,0,Gabriel Fernandez {8-5-0,Ryan Simons,Gabriel Fernandez {,9-4-0,8-5-0,variedits,variedits,raio120
10,Faquico8-3-2,1,0,Christian Jaramillo7-4-2,Faquico,Christian Jaramillo,8-3-2,7-4-2,faquico,faquico,setokaiba1308
11,rixsterexe7-5-1,0,1,SOLYSOMBRA8-4-1,rixsterexe,SOLYSOMBRA,7-5-1,8-4-1,solysombra,rixsterexe,solysombra
12,Pedro Pertusi7-6-0,0,0,hino8-4-1,Pedro Pertusi,hino,7-6-0,8-4-1,hino,perts22,hino
13,hswanzy7-4-2,,,bye,hswanzy,*Bye*,7-4-2,N/A,hswanzy,hswanzy,*Bye*
