Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,iStark112-0-0,1,0,evltrtl1-1-0,iStark11,evltrtl,2-0-0,1-1-0,istark11,istark11,evltrtl
2,Ryota Saito2-0-0,1,0,Memorroide691-1-0,Ryota Saito,Memorroide69,2-0-0,1-1-0,mawssa2000,mawssa2000,memorroide69
3,Andrew H2-0-0,1,0,Vaughn1-1-0,Andrew H,Vaughn,2-0-0,1-1-0,perfectpenguin7,perfectpenguin7,vaughn
4,Jorden Hamilton1-1-0,0,1,PCGMcaceres2-0-0,Jorden Hamilton,PCGMcaceres,1-1-0,2-0-0,pcgmcaceres,jordenhamiltontcg,pcgmcaceres
5,Jahoostis2-0-0,1,0,Ryan Kolodney1-1-0,Jahoostis,Ryan Kolodney,2-0-0,1-1-0,jahoostis,jahoostis,boltryan
6,Ricardo Manuel Gajardo Laubrin1-1-0,0,1,16RedGunner1-1-0,Ricardo Manuel Gajardo Laubrin,16RedGunner,1-1-0,1-1-0,16redgunner,ricardogl,16redgunner
7,Zach Lesage1-1-0,1,0,Ramsey7770-2-0,Zach Lesage,Ramsey777,1-1-0,0-2-0,zlesage,zlesage,ramsey777
8,zattack100-2-0,0,0,mkirby1-1-0,zattack10,mkirby,0-2-0,1-1-0,mkirby,zattack10,mkirby
9,Jojitsu1-1-0,1,0,OsamaBeLagin0-2-0,Jojitsu,OsamaBeLagin,1-1-0,0-2-0,jojitsu,jojitsu,osamabelagin
10,kikerda1-1-0,1,0,Dan Perez0-2-0,kikerda,Dan Perez,1-1-0,0-2-0,kikerda,kikerda,notoriousd13
11,Orion Sutherland1-1-0,,,bye,Orion Sutherland,*Bye*,1-1-0,N/A,joshuasutherland21,joshuasutherland21,*Bye*
