Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Ryota Saito4-0-1,0,0,Vaughn3-1-1,Ryota Saito,Vaughn,4-0-1,3-1-1,0,mawssa2000,vaughn
2,Andrew H3-1-1,0,0,Zach Lesage3-1-1,Andrew H,Zach Lesage,3-1-1,3-1-1,0,perfectpenguin7,zlesage
3,mkirby3-1-1,0,0,Jahoostis3-1-1,mkirby,Jahoostis,3-1-1,3-1-1,0,mkirby,jahoostis
4,evltrtl3-2-0,0,1,Ryan Kolodney3-2-0,evltrtl,Ryan Kolodney,3-2-0,3-2-0,boltryan,evltrtl,boltryan
5,16RedGunner2-3-0,0,1,Jorden Hamilton3-2-0,16RedGunner,Jorden Hamilton,2-3-0,3-2-0,jordenhamiltontcg,16redgunner,jordenhamiltontcg
6,Ricardo Manuel Gajardo Laubrin2-3-0,0,1,Jojitsu3-2-0,Ricardo Manuel Gajardo Laubrin,Jojitsu,2-3-0,3-2-0,jojitsu,ricardogl,jojitsu
7,iStark113-2-0,1,0,PCGMcaceres2-3-0,iStark11,PCGMcaceres,3-2-0,2-3-0,istark11,istark11,pcgmcaceres
8,Dan Perez2-3-0,0,0,zattack101-4-0,Dan Perez,zattack10,2-3-0,1-4-0,notoriousd13,notoriousd13,zattack10
9,Ramsey7772-3-0,0,0,OsamaBeLagin0-5-0,Ramsey777,OsamaBeLagin,2-3-0,0-5-0,ramsey777,ramsey777,osamabelagin
