Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,mojelly3020-1-0,0,1,Dan Perez1-0-0,mojelly302,Dan Perez,0-1-0,1-0-0,notoriousd13,mojelly302,notoriousd13
2,Mcalmic1-0-0,1,0,biels0-1-0,Mcalmic,biels,1-0-0,0-1-0,mcalmic,mcalmic,biels
3,Zahir641-0-0,1,0,Cal Connor0-1-0,Zahir64,Cal Connor,1-0-0,0-1-0,zahir64,zahir64,calcal206
4,zattack100-1-0,0,1,littledarkfury1-0-0,zattack10,littledarkfury,0-1-0,1-0-0,littledarkfury,zattack10,littledarkfury
5,Andrew Hedrick1-0-0,1,0,Anti0-1-0,Andrew Hedrick,Anti,1-0-0,0-1-0,pokehawkeye,pokehawkeye,anti
6,Zach Lesage1-0-0,1,0,jmershon220-1-0,Zach Lesage,jmershon22,1-0-0,0-1-0,zlesage,zlesage,jmershon22
7,Daaasit1-0-0,1,0,PCGMcaceres0-1-0,Daaasit,PCGMcaceres,1-0-0,0-1-0,daaasit,daaasit,pcgmcaceres
8,DaVoodooChild1-0-0,1,0,AndresJgames0-1-0,DaVoodooChild,AndresJgames,1-0-0,0-1-0,davoodoochild,davoodoochild,andresjgames
9,Carlos Bustamante0-1-0,0,1,Gordon (the squishmallow)1-0-0,Carlos Bustamante,Gordon (the squishmallow),0-1-0,1-0-0,globaltrainer71,carlosybatz50,globaltrainer71
10,kikerda1-0-0,1,0,azelf7040-1-0,kikerda,azelf704,1-0-0,0-1-0,kikerda,kikerda,azelf704
11,APackOfAlpacas1-0-0,1,0,Daltonfresh0-1-0,APackOfAlpacas,Daltonfresh,1-0-0,0-1-0,apackofalpacas,apackofalpacas,daltonfresh
12,iStark111-0-0,1,0,Ahll12070-1-0,iStark11,Ahll1207,1-0-0,0-1-0,istark11,istark11,ahll1207
13,AlexTheBaller201-0-0,1,0,PokeEmmi0-1-0,AlexTheBaller20,PokeEmmi,1-0-0,0-1-0,alextheballer20,alextheballer20,pokeemmi
14,Nicholas Homa0-1-0,0,1,Michele  Babin1-0-0,Nicholas Homa,Michele  Babin,0-1-0,1-0-0,michelebabin,aquiladisicilia,michelebabin
15,Michael Johnson0-1-0,0,1,Mhall12071-0-0,Michael Johnson,Mhall1207,0-1-0,1-0-0,mhall1207,sneezey,mhall1207
