Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Victor García2-1-0,0,1,kuuuura3-0-0,Victor García,kuuuura,2-1-0,3-0-0,kuuuura,vicgar08,kuuuura
2,Vina2-1-0,0,1,Bodhi Robinson3-0-0,Vina,Bodhi Robinson,2-1-0,3-0-0,bodhi,vina,bodhi
3,Cobi Kawasaki3-0-0,1,0,Framo2-1-0,Cobi Kawasaki,Framo,3-0-0,2-1-0,97kirby,97kirby,framo
4,Novri E2-1-0,0,1,Pkhexed3-0-0,Novri E,Pkhexed,2-1-0,3-0-0,pkhexed,ezzz,pkhexed
5,Luis Ruiz2-1-0,0,1,homemadebiscuit3-0-0,Luis Ruiz,homemadebiscuit,2-1-0,3-0-0,homemadebiscuit,luisruiz1112,homemadebiscuit
6,Pegasus20002-1-0,0,1,GxExRxA3-0-0,Pegasus2000,GxExRxA,2-1-0,3-0-0,gxexrxa,pegasus2000,gxexrxa
7,Henrique Gonçalves2-1-0,0,1,teethanatt3-0-0,Henrique Gonçalves,teethanatt,2-1-0,3-0-0,teethanatt,gatanashg,teethanatt
8,shmkzhan2-1-0,0,1,Hajime A3-0-0,shmkzhan,Hajime A,2-1-0,3-0-0,lilly130910,shmkzhan,lilly130910
9,Vaughn3-0-0,1,0,houo s2-1-0,Vaughn,houo s,3-0-0,2-1-0,vaughn,vaughn,remi
10,Angel22Aranibar3-0-0,1,0,Caleb Rogerson2-1-0,Angel22Aranibar,Caleb Rogerson,3-0-0,2-1-0,angel22aranibar,angel22aranibar,memaanhc
11,pedromon3-0-0,1,0,Mawas962-1-0,pedromon,Mawas96,3-0-0,2-1-0,pedromon,pedromon,mawas96
12,Permen Karet3-0-0,1,0,thegarder2-1-0,Permen Karet,thegarder,3-0-0,2-1-0,reidave,reidave,thegarder
