Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Darcy8497-0-2,0,0,Jeremy L7-1-1,Darcy849,Jeremy L,7-0-2,7-1-1,0,darcy849,libero
2,goomy477-0-2,0,0,Isaiah Cheville7-1-1,goomy47,Isaiah Cheville,7-0-2,7-1-1,0,goomy47,zayalee
3,Vicente (MoeHawk) Canales-Loyola8-1-0,1,0,igortotozistico7-2-0,Vicente (MoeHawk) Canales-Loyola,igortotozistico,8-1-0,7-2-0,moehawk,moehawk,igortotozistico
4,Andrew Hedrick7-1-1,0,0,kannt7-1-1,Andrew Hedrick,kannt,7-1-1,7-1-1,0,pokehawkeye,kannt
5,allezliverpool697-2-0,1,0,MelStar6-3-0,allezliverpool69,MelStar,7-2-0,6-3-0,allezliverpool69,allezliverpool69,melstar
6,pititu6-3-0,0,1,SweeTxyz7-2-0,pititu,SweeTxyz,6-3-0,7-2-0,sweetxyz,pititu,sweetxyz
7,Gabriel  Fernandez { raio120 }7-2-0,1,0,HegsterTCG6-3-0,Gabriel  Fernandez { raio120 },HegsterTCG,7-2-0,6-3-0,raio120,raio120,hegstertcg
8,Atomicsmash6-3-0,0,1,Nate Frautschy7-2-0,Atomicsmash,Nate Frautschy,6-3-0,7-2-0,sueidolon,atomicsmash,sueidolon
9,Ace7026-3-0,0,1,Psykolele7-2-0,Ace702,Psykolele,6-3-0,7-2-0,psykolele,ace702,psykolele
10,Zac C7-2-0,1,0,williamwyc6-3-0,Zac C,williamwyc,7-2-0,6-3-0,globaltrainer71,globaltrainer71,williamwyc
11,Josh Frink7-2-0,1,0,Kashvinder Singh6-3-0,Josh Frink,Kashvinder Singh,7-2-0,6-3-0,dreamjew,dreamjew,kashmann27
12,MAGG246-3-0,0,1,Justin Stites7-2-0,MAGG24,Justin Stites,6-3-0,7-2-0,bdsax,magg24,bdsax
13,jtap157-2-0,1,0,Smokeyslim7186-3-0,jtap15,Smokeyslim718,7-2-0,6-3-0,jtap15,jtap15,smokeyslim718
14,Osantowski7-2-0,1,0,MrToroTCG6-3-0,Osantowski,MrToroTCG,7-2-0,6-3-0,osantowski,osantowski,mrtorotcg
15,mellowmountain76-3-0,0,1,maualmeida887-2-0,mellowmountain7,maualmeida88,6-3-0,7-2-0,maualmeida88,mellowmountain7,maualmeida88
16,Ryan K5-3-1,0,1,Nate Kirksey6-2-1,Ryan K,Nate Kirksey,5-3-1,6-2-1,pokenate,rhinus,pokenate
17,Luke Morsa6-2-1,1,0,Nanerpus5-4-0,Luke Morsa,Nanerpus,6-2-1,5-4-0,celiosnetwork,celiosnetwork,nanerpus
18,Bren Hall5-4-0,0,1,Jonathan Patricio Ch.6-3-0,Bren Hall,Jonathan Patricio Ch.,5-4-0,6-3-0,jonah2705,driftwoodbeats,jonah2705
19,kjrm976-3-0,1,0,rad1445-4-0,kjrm97,rad144,6-3-0,5-4-0,kjrm97,kjrm97,rad144
20,EvanBastian5-4-0,0,1,NicoBrown6-3-0,EvanBastian,NicoBrown,5-4-0,6-3-0,nicobrown,evanbastian,nicobrown
21,Juliofranche6-3-0,1,0,interfectoris5-4-0,Juliofranche,interfectoris,6-3-0,5-4-0,juliofranche,juliofranche,interfectoris
22,gazerbeam2k6-3-0,1,0,Ouro Kronii5-4-0,gazerbeam2k,Ouro Kronii,6-3-0,5-4-0,gazerbeam2k,gazerbeam2k,edgevnv
23,EricSmash5-4-0,0,1,Smeef6-3-0,EricSmash,Smeef,5-4-0,6-3-0,smeef,ericsmash,smeef
24,Fabian Robledo 6-3-0,1,0,UndauntedHound5-4-0,Fabian Robledo ,UndauntedHound,6-3-0,5-4-0,fabian2206,fabian2206,undauntedhound
25,Dobber27236-3-0,1,0,Vini Fernandez5-4-0,Dobber2723,Vini Fernandez,6-3-0,5-4-0,dobber2723,dobber2723,warexpert
26,CranidosKing1476-3-0,1,0,RefrigeratedElements5-4-0,CranidosKing147,RefrigeratedElements,6-3-0,5-4-0,cranidosking147,cranidosking147,refrigeratedelements
27,CEOMOES6-3-0,1,0,Ederbeteta5-4-0,CEOMOES,Ederbeteta,6-3-0,5-4-0,ceomoes,ceomoes,ederbeteta
28,Henry Brand6-3-0,1,0,EvanCampbell945-4-0,Henry Brand,EvanCampbell94,6-3-0,5-4-0,henrybrand,henrybrand,evancampbell94
29,Solkten6-3-0,1,0,pjwitusik5-4-0,Solkten,pjwitusik,6-3-0,5-4-0,solkten,solkten,pjwitusik
30,MasterLeBui5-4-0,0,1,Cheech9276-3-0,MasterLeBui,Cheech927,5-4-0,6-3-0,cheech927,masterlebui,cheech927
31,anselmsim6-3-0,1,0,Lullibar5-4-0,anselmsim,Lullibar,6-3-0,5-4-0,anselmsim,anselmsim,lullibar
32,thrae6-3-0,1,0,Squallxx175-4-0,thrae,Squallxx17,6-3-0,5-4-0,thrae,thrae,squallxx17
33,TJ Guistwite4-5-0,0,1,EddRent5-4-0,TJ Guistwite,EddRent,4-5-0,5-4-0,eddrent,grandtroll21,eddrent
34,Lucas O5-4-0,1,0,Patrick Wall4-5-0,Lucas O,Patrick Wall,5-4-0,4-5-0,aoldale,aoldale,teamabra87
35,Dan Perez4-5-0,0,0,thembert5-4-0,Dan Perez,thembert,4-5-0,5-4-0,thembert,notoriousd13,thembert
36,DaredevilGugu4-5-0,0,0,Ben S5-4-0,DaredevilGugu,Ben S,4-5-0,5-4-0,doa9,daredevilgugu,doa9
37,Squishface98984-5-0,0,0,Douglas McFarland5-4-0,Squishface9898,Douglas McFarland,4-5-0,5-4-0,dougiefresh35,squishface9898,dougiefresh35
38,Ant43914-5-0,0,1,VichoPM5-4-0,Ant4391,VichoPM,4-5-0,5-4-0,vichopm,ant4391,vichopm
39,Stophile4-5-0,0,1,TheShaddyWaffle5-4-0,Stophile,TheShaddyWaffle,4-5-0,5-4-0,theshaddywaffle,stophile,theshaddywaffle
40,solo95275-4-0,0,0,NickH7773-6-0,solo9527,NickH777,5-4-0,3-6-0,solo9527,solo9527,nickh777
41,mojelly3023-6-0,0,0,mkirby4-5-0,mojelly302,mkirby,3-6-0,4-5-0,mkirby,mojelly302,mkirby
