Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Lucas Nascimento4-0-0,1,0,titallytan3-1-0,Lucas Nascimento,titallytan,4-0-0,3-1-0,lucas226474,lucas226474,titallytan
2,EXfiveDaiveR4-0-0,1,0,Cal Connor3-1-0,EXfiveDaiveR,Cal Connor,4-0-0,3-1-0,exfivedaiver,exfivedaiver,calcal206
3,SensualFetus4-0-0,1,0,Gabriel Pino Semedo3-1-0,SensualFetus,Gabriel Pino Semedo,4-0-0,3-1-0,sensualfetus,sensualfetus,gabrielsemedo
4,TTeMingyu4-0-0,1,0,Patricia Gonzalez Walsh3-1-0,TTeMingyu,Patricia Gonzalez Walsh,4-0-0,3-1-0,ttemingyu,ttemingyu,patogw
5,Marcelo P4-0-0,1,0,Ztporlier3-1-0,Marcelo P,Ztporlier,4-0-0,3-1-0,marcelo1703,marcelo1703,ztporlier
6,UltraNko4-0-0,1,0,RingToss3-1-0,UltraNko,RingToss,4-0-0,3-1-0,ultranko,ultranko,ringtoss
7,arturoR2D26331274-0-0,1,0,NRG mooimmo3-1-0,arturoR2D2633127,NRG mooimmo,4-0-0,3-1-0,arturor2d2633127,arturor2d2633127,mooimmo
8,Vicente (MoeHawk) Canales-Loyola4-0-0,1,0,Brybox3-1-0,Vicente (MoeHawk) Canales-Loyola,Brybox,4-0-0,3-1-0,moehawk,moehawk,brybox
9,EvanCampbell943-1-0,0,1,JacePatrick4-0-0,EvanCampbell94,JacePatrick,3-1-0,4-0-0,jacepatrick,evancampbell94,jacepatrick
10,ChromePvP3-1-0,0,1,aus17264-0-0,ChromePvP,aus1726,3-1-0,4-0-0,aus1726,chromepvp,aus1726
11,Jonathan Patricio Ch.4-0-0,0,0,Darkanxopr75593-1-0,Jonathan Patricio Ch.,Darkanxopr7559,4-0-0,3-1-0,jonah2705,jonah2705,darkanxopr7559
12,Tate Whitesell3-1-0,0,1,Kevin Abernathy4-0-0,Tate Whitesell,Kevin Abernathy,3-1-0,4-0-0,kevbot719,leukocyte,kevbot719
13,Joe Higashi4-0-0,1,0,Richard  Ruiz3-1-0,Joe Higashi,Richard  Ruiz,4-0-0,3-1-0,rotaryrocket,rotaryrocket,vartancaftel
14,7heMC4-0-0,1,0,brunoarruda3-1-0,7heMC,brunoarruda,4-0-0,3-1-0,7hemc,7hemc,brunoarruda
15,Victor García4-0-0,1,0,Joshua Sutherland3-1-0,Victor García,Joshua Sutherland,4-0-0,3-1-0,vicgar08,vicgar08,joshuasutherland21
16,Krystian Rivera3-1-0,0,1,AyNunez4-0-0,Krystian Rivera,AyNunez,3-1-0,4-0-0,aynunez,adrielichu,aynunez
17,Pegasus20002-1-1,0,1,Sini273-0-1,Pegasus2000,Sini27,2-1-1,3-0-1,sini27,pegasus2000,sini27
18,lindsayrosecup3-1-0,1,0,Luthyon2-2-0,lindsayrosecup,Luthyon,3-1-0,2-2-0,lindsayrosecup,lindsayrosecup,luthyon
19,CranidosKing1472-2-0,0,1,boosakk693-1-0,CranidosKing147,boosakk69,2-2-0,3-1-0,boosakk69,cranidosking147,boosakk69
20,Logan Clark2-2-0,0,1,Erich Francis3-1-0,Logan Clark,Erich Francis,2-2-0,3-1-0,ef72489,quikmodz,ef72489
21,Cameron Padilla2-2-0,0,1,ietomo203-1-0,Cameron Padilla,ietomo20,2-2-0,3-1-0,ietomo20,camycameron,ietomo20
22,sleepydreepy2-2-0,0,1,waffleraff3-1-0,sleepydreepy,waffleraff,2-2-0,3-1-0,waffleraff,sleepydreepy,waffleraff
23,chrischop943-1-0,1,0,JoyZumu2-2-0,chrischop94,JoyZumu,3-1-0,2-2-0,chrischop94,chrischop94,joyzumu
24,Doubllez3-1-0,1,0,rain2-2-0,Doubllez,rain,3-1-0,2-2-0,doubllez,doubllez,rain
25,Askabe3-1-0,1,0,Bruno Souza2-2-0,Askabe,Bruno Souza,3-1-0,2-2-0,askabe,askabe,bhhenriques
26,Louisianimal5042-2-0,0,1,talonslame3-1-0,Louisianimal504,talonslame,2-2-0,3-1-0,talonslame,louisianimal504,talonslame
27,Daniel Y2-2-0,0,1,GregFrenchTCG3-1-0,Daniel Y,GregFrenchTCG,2-2-0,3-1-0,gregfrenchtcg,danielyoshpe2000,gregfrenchtcg
28,Kevin C3-1-0,1,0,CLS0844492-2-0,Kevin C,CLS084449,3-1-0,2-2-0,whitekevin,whitekevin,cls084449
29,houhou3-1-0,1,0,NGKyVong2-2-0,houhou,NGKyVong,3-1-0,2-2-0,houhou,houhou,ngkyvong
30,PerfectPenguin72-2-0,0,1,QuidKnight3-1-0,PerfectPenguin7,QuidKnight,2-2-0,3-1-0,quidknight,perfectpenguin7,quidknight
31,Gumilakilla2-2-0,0,1,the6163-1-0,Gumilakilla,the616,2-2-0,3-1-0,the616,gumilakilla,the616
32,John Konkle2-2-0,0,1,Nicholas Homa3-1-0,John Konkle,Nicholas Homa,2-2-0,3-1-0,aquiladisicilia,jk338,aquiladisicilia
33,Fossilsk82-2-0,0,1,bholkup3-1-0,Fossilsk8,bholkup,2-2-0,3-1-0,bholkup,fossilsk8,bholkup
34,Sussy Baka3-1-0,1,0,EydoKiller2-2-0,Sussy Baka,EydoKiller,3-1-0,2-2-0,khusaidan7,khusaidan7,eydokiller
35,Leonardo Marín pulgarin2-2-0,0,1,Fitypaldis3-1-0,Leonardo Marín pulgarin,Fitypaldis,2-2-0,3-1-0,fitypaldis,leomarin94,fitypaldis
36,Memorroide692-2-0,0,0,clvargas3-1-0,Memorroide69,clvargas,2-2-0,3-1-0,clvargas,memorroide69,clvargas
37,Steven White3-1-0,1,0,Sebfish2-2-0,Steven White,Sebfish,3-1-0,2-2-0,mynameissteven,mynameissteven,sebfish
38,MQTpokemon062-2-0,0,1,Anti3-1-0,MQTpokemon06,Anti,2-2-0,3-1-0,anti,mqtpokemon06,anti
39,Frenillo3-1-0,1,0,Alex Hamilton2-2-0,Frenillo,Alex Hamilton,3-1-0,2-2-0,frenillo,frenillo,omegascizor456
40,Monayyy2-2-0,0,1,OnGaard3-1-0,Monayyy,OnGaard,2-2-0,3-1-0,ongaard,monayyy,ongaard
41,ToF Luis Estrada2-2-0,0,1,filipesaude993-1-0,ToF Luis Estrada,filipesaude99,2-2-0,3-1-0,filipesaude99,fester131313,filipesaude99
42,Kashvinder Singh3-1-0,1,0,berganballer302-2-0,Kashvinder Singh,berganballer30,3-1-0,2-2-0,kashmann27,kashmann27,berganballer30
43,ESPINOLA3-1-0,1,0,Taylor Lowe2-2-0,ESPINOLA,Taylor Lowe,3-1-0,2-2-0,espinola,espinola,lowet03
44,Augusto Beringuer2-2-0,0,1,JackDaniel7893-1-0,Augusto Beringuer,JackDaniel789,2-2-0,3-1-0,jackdaniel789,augustoberinguer,jackdaniel789
45,Zetta3-1-0,1,0,Matthew Wright2-2-0,Zetta,Matthew Wright,3-1-0,2-2-0,zetta,zetta,redpyro1266
46,Mario Yanez3-1-0,1,0,Nycmatt2-2-0,Mario Yanez,Nycmatt,3-1-0,2-2-0,marioyanez,marioyanez,nycmatt
47,GuatonMartini3-1-0,1,0,NRG Ely G2-2-0,GuatonMartini,NRG Ely G,3-1-0,2-2-0,guatonmartini,guatonmartini,ely7172
48,wakingeyes2-2-0,0,1,Squallxx173-1-0,wakingeyes,Squallxx17,2-2-0,3-1-0,squallxx17,wakingeyes,squallxx17
49,Aman2273-1-0,1,0,fenekin232-2-0,Aman227,fenekin23,3-1-0,2-2-0,aman227,aman227,fenekin23
50,Dadmistaken2-2-0,0,1,Kim S3-1-0,Dadmistaken,Kim S,2-2-0,3-1-0,jasonleonard,dadmistaken,jasonleonard
51,Hawkeye3942-2-0,0,1,BFFBEAR3-1-0,Hawkeye394,BFFBEAR,2-2-0,3-1-0,bffbear,hawkeye394,bffbear
52,grantm122-2-0,0,1,Selesn7773-1-0,grantm12,Selesn777,2-2-0,3-1-0,selesn777,grantm12,selesn777
53,MafiaKy2-2-0,0,1,Ajolt3-1-0,MafiaKy,Ajolt,2-2-0,3-1-0,ajolt,mafiaky,ajolt
54,xxdiscipline3-1-0,1,0,Ryan P2-2-0,xxdiscipline,Ryan P,3-1-0,2-2-0,xxdiscipline,xxdiscipline,eevee5307
55,Blaksnak3-1-0,1,0,veguita2-2-0,Blaksnak,veguita,3-1-0,2-2-0,blaksnak,blaksnak,veguita
56,ThePrancingPonyta3-1-0,0,0,TheMasterLon2-2-0,ThePrancingPonyta,TheMasterLon,3-1-0,2-2-0,theprancingponyta,theprancingponyta,themasterlon
57,ThirdOrNothing2-2-0,0,1,Blastobro3-1-0,ThirdOrNothing,Blastobro,2-2-0,3-1-0,blastobro,thirdornothing,blastobro
58,topherton3-1-0,1,0,digginthediglett2-2-0,topherton,digginthediglett,3-1-0,2-2-0,topherton,topherton,digginthediglett
59,iStark113-1-0,1,0,Liam Kidd2-2-0,iStark11,Liam Kidd,3-1-0,2-2-0,istark11,istark11,liamkidd
