Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Jacob Stillwell5-1-0,0,1,Kevin Abernathy6-0-0,Jacob Stillwell,Kevin Abernathy,5-1-0,6-0-0,kevbot719,jakesterisit,kevbot719
2,Marco Cifuentes6-0-0,1,0,TimDanklin5-1-0,Marco Cifuentes,TimDanklin,6-0-0,5-1-0,marcocifuentes,marcocifuentes,timdanklin
3,Math Liu5-1-0,0,1,EvanCampbell946-0-0,Math Liu,EvanCampbell94,5-1-0,6-0-0,evancampbell94,tdonmt1989,evancampbell94
4,Sebastian L5-1-0,0,1,Augusto Beringuer6-0-0,Sebastian L,Augusto Beringuer,5-1-0,6-0-0,augustoberinguer,formerlycb5k,augustoberinguer
5,Alloutblitzle6-0-0,1,0,Jakob Kovacs4-2-0,Alloutblitzle,Jakob Kovacs,6-0-0,4-2-0,alloutblitzle,alloutblitzle,sofermann
6,GabrielBrenes4-2-0,0,0,veguita5-1-0,GabrielBrenes,veguita,4-2-0,5-1-0,veguita,gabrielbrenes,veguita
7,AyNunez5-1-0,1,0,CeeloGod4-2-0,AyNunez,CeeloGod,5-1-0,4-2-0,aynunez,aynunez,ceelogod
8,zattack104-2-0,0,1,GAP Bruno Souza5-1-0,zattack10,GAP Bruno Souza,4-2-0,5-1-0,bhhenriques,zattack10,bhhenriques
9,Tsai Yungta4-2-0,0,1,ToF Luis E5-1-0,Tsai Yungta,ToF Luis E,4-2-0,5-1-0,fester131313,ppolq1121,fester131313
10,Matt Bridges5-1-0,1,0,piman135754-2-0,Matt Bridges,piman13575,5-1-0,4-2-0,bluebr0nc0,bluebr0nc0,piman13575
11,Mugggger5-1-0,1,0,guiferty4-2-0,Mugggger,guiferty,5-1-0,4-2-0,mugggger,mugggger,guiferty
12,Bbbbbingo5-1-0,1,0,yoppe064-2-0,Bbbbbingo,yoppe06,5-1-0,4-2-0,bbbbbingo,bbbbbingo,yoppe06
13,awwvince4-2-0,0,1,Wu JinYin5-1-0,awwvince,Wu JinYin,4-2-0,5-1-0,nba820117,awwvince,nba820117
14,Jonathan Patricio Ch.5-1-0,1,0,[GUH]Flavio Arechiga4-2-0,Jonathan Patricio Ch.,[GUH]Flavio Arechiga,5-1-0,4-2-0,jonah2705,jonah2705,flantastic
15,shakyshaky4-2-0,0,1,RamboFW5-1-0,shakyshaky,RamboFW,4-2-0,5-1-0,rambofw,shakyshaky,rambofw
16,AtiumShadow4-2-0,0,1,Davicorreia811555-1-0,AtiumShadow,Davicorreia81155,4-2-0,5-1-0,davicorreia81155,atiumshadow,davicorreia81155
17,Adpthebest4-2-0,0,1,Aman2275-1-0,Adpthebest,Aman227,4-2-0,5-1-0,aman227,adpthebest,aman227
18,Alfred1015-1-0,1,0,Souldias4-2-0,Alfred101,Souldias,5-1-0,4-2-0,alfred101,alfred101,souldias
19,juonx4775-1-0,1,0,Fitypaldis4-2-0,juonx477,Fitypaldis,5-1-0,4-2-0,juonx477,juonx477,fitypaldis
20,Angel22Aranibar5-1-0,1,0,wilberforce7714-2-0,Angel22Aranibar,wilberforce771,5-1-0,4-2-0,angel22aranibar,angel22aranibar,wilberforce771
21,James Simms5-1-0,1,0,Dezzy5104-2-0,James Simms,Dezzy510,5-1-0,4-2-0,4600737,4600737,dezzy510
22,Jon Self4-2-0,0,1,Nanerpus5-1-0,Jon Self,Nanerpus,4-2-0,5-1-0,nanerpus,jselfie,nanerpus
23,syu4-2-0,0,1,Morgan Fite5-1-0,syu,Morgan Fite,4-2-0,5-1-0,trueeevil,syu,trueeevil
24,gantiri5-1-0,1,0,Zach Cohen4-2-0,gantiri,Zach Cohen,5-1-0,4-2-0,gantiri,gantiri,zachthemudkip
25,Victor García3-2-1,0,1,GabrielSmartTCG4-1-1,Victor García,GabrielSmartTCG,3-2-1,4-1-1,gabrielsmarttcg,vicgar08,gabrielsmarttcg
26,Alex Hamilton4-2-0,1,0,compYammu3-3-0,Alex Hamilton,compYammu,4-2-0,3-3-0,omegascizor456,omegascizor456,compyammu
27,jtap153-3-0,0,1,seanpluto4-2-0,jtap15,seanpluto,3-3-0,4-2-0,seanpluto,jtap15,seanpluto
28,TTVCirca3-3-0,0,1,Jacob Weber4-2-0,TTVCirca,Jacob Weber,3-3-0,4-2-0,jwebz,ttvcirca,jwebz
29,Takuto4-2-0,1,0,Isaac T3-3-0,Takuto,Isaac T,4-2-0,3-3-0,takuto,takuto,dispencer
30,DHole3-3-0,0,1,iStark114-2-0,DHole,iStark11,3-3-0,4-2-0,istark11,dhole,istark11
31,Ryo Kaneko3-3-0,0,1,BeadedDragon4-2-0,Ryo Kaneko,BeadedDragon,3-3-0,4-2-0,beadeddragon,ryo0205,beadeddragon
32,Lime4-2-0,1,0,ndao943-3-0,Lime,ndao94,4-2-0,3-3-0,lime,lime,ndao94
33,JCBarrios3-3-0,0,1,bdbare4-2-0,JCBarrios,bdbare,3-3-0,4-2-0,bdbare,jcbarrios,bdbare
34,TJ Guistwite3-3-0,0,1,coronelzeta4-2-0,TJ Guistwite,coronelzeta,3-3-0,4-2-0,coronelzeta,grandtroll21,coronelzeta
35,HingPang4-2-0,0,0,Timm1013-3-0,HingPang,Timm101,4-2-0,3-3-0,hingpang,hingpang,timm101
36,Anthony G4-2-0,1,0,Axel Godoy3-3-0,Anthony G,Axel Godoy,4-2-0,3-3-0,antixgg,antixgg,raxelgt
37,Ant43914-2-0,1,0,GoRush3-3-0,Ant4391,GoRush,4-2-0,3-3-0,ant4391,ant4391,gorush
38,Hayden Matthews3-3-0,0,1,Liam Kidd4-2-0,Hayden Matthews,Liam Kidd,3-3-0,4-2-0,liamkidd,hdos39,liamkidd
39,denerrigoli4-2-0,1,0,André Chiasson3-3-0,denerrigoli,André Chiasson,4-2-0,3-3-0,denerrigoli,denerrigoli,andrechiasson
40,ElxRookie3-3-0,0,1,Gabe Shumway4-2-0,ElxRookie,Gabe Shumway,3-3-0,4-2-0,gabeshumway,elxrookie,gabeshumway
41,Jeremy Chalifour4-2-0,1,0,Lucas O3-3-0,Jeremy Chalifour,Lucas O,4-2-0,3-3-0,clyne,clyne,aoldale
42,kaia3-3-0,0,1,Curly714-2-0,kaia,Curly71,3-3-0,4-2-0,curly71,kaia,curly71
43,mikemrtn3-3-0,0,1,Chris Davis4-2-0,mikemrtn,Chris Davis,3-3-0,4-2-0,topherton,mikemrtn,topherton
44,MasterLeBui4-2-0,1,0,Jeremy Cooley3-3-0,MasterLeBui,Jeremy Cooley,4-2-0,3-3-0,masterlebui,masterlebui,jcools
45,WellingtonZoobi4-2-0,1,0,Zisco033-3-0,WellingtonZoobi,Zisco03,4-2-0,3-3-0,wellingtonzoobi,wellingtonzoobi,zisco03
46,jaket344-2-0,1,0,Fabian Robledo3-3-0,jaket34,Fabian Robledo,4-2-0,3-3-0,jaket34,jaket34,fabian2206
47,KOKASHAR3-3-0,0,1,VolcanTurtleTCG4-2-0,KOKASHAR,VolcanTurtleTCG,3-3-0,4-2-0,volcanturtletcg,kokashar,volcanturtletcg
48,BeamMeUp4-2-0,1,0,Duhskull3-3-0,BeamMeUp,Duhskull,4-2-0,3-3-0,beammeup,beammeup,duhskull
49,wadedaze4-2-0,1,0,Takaki S3-3-0,wadedaze,Takaki S,4-2-0,3-3-0,wadedaze,wadedaze,takaki
50,TCC Jem G3-3-0,0,1,PCGMcaceres4-2-0,TCC Jem G,PCGMcaceres,3-3-0,4-2-0,pcgmcaceres,gumilakilla,pcgmcaceres
51,Pegasus20003-2-1,0,0,NRG allezliverpool3-2-1,Pegasus2000,NRG allezliverpool,3-2-1,3-2-1,0,pegasus2000,allezliverpool69
52,Lucas Nascimento4-2-0,1,0,Anti3-3-0,Lucas Nascimento,Anti,4-2-0,3-3-0,lucas226474,lucas226474,anti
53,Hman3-3-0,0,1,Bmakphoon4-2-0,Hman,Bmakphoon,3-3-0,4-2-0,bmakphoon,hman,bmakphoon
54,Felipe Martinez3-3-0,0,1,JoiseJo4-2-0,Felipe Martinez,JoiseJo,3-3-0,4-2-0,joisejo,piporealg4life,joisejo
55,FullCinder3-3-0,0,1,ayrton61194-2-0,FullCinder,ayrton6119,3-3-0,4-2-0,ayrton6119,fullcinder,ayrton6119
56,ColinFerguson3-3-0,0,1,Nectar173-2-1,ColinFerguson,Nectar17,3-3-0,3-2-1,nectar17,colinferguson,nectar17
57,eliasquinn3-2-1,0,0,DeadSpace2-3-1,eliasquinn,DeadSpace,3-2-1,2-3-1,eliasquinn,eliasquinn,deadspace
58,Luigui28053-2-1,1,0,stellarandlunar2-4-0,Luigui2805,stellarandlunar,3-2-1,2-4-0,luigui2805,luigui2805,stellarandlunar
59,dandres3-3-0,1,0,nim3112-4-0,dandres,nim311,3-3-0,2-4-0,dandres,dandres,nim311
60,pepebr21102-4-0,0,1,FranciscoVargas3-3-0,pepebr2110,FranciscoVargas,2-4-0,3-3-0,franciscovargas,pepebr2110,franciscovargas
61,Midori Takanashi3-3-0,1,0,israelrufinoToF2-4-0,Midori Takanashi,israelrufinoToF,3-3-0,2-4-0,midori,midori,israelrufinotof
62,guih21272-4-0,0,0,Dadmistaken3-3-0,guih2127,Dadmistaken,2-4-0,3-3-0,dadmistaken,guih2127,dadmistaken
63,Sammy  Allen2-4-0,0,1,peteau893-3-0,Sammy  Allen,peteau89,2-4-0,3-3-0,peteau89,blackangel61220,peteau89
64,Guzii3-3-0,1,0,Murphboy82-4-0,Guzii,Murphboy8,3-3-0,2-4-0,guzii,guzii,murphboy8
65,caprasaur2-4-0,0,0,dragonlife982-4-0,caprasaur,dragonlife98,2-4-0,2-4-0,-1,caprasaur,dragonlife98
66,peke3-3-0,1,0,SensualFetus2-4-0,peke,SensualFetus,3-3-0,2-4-0,peke,peke,sensualfetus
67,BarrazaMila3212-4-0,0,1,mkirby3-3-0,BarrazaMila321,mkirby,2-4-0,3-3-0,mkirby,barrazamila321,mkirby
68,Dylanfairchild13-3-0,1,0,Jonathan Combs2-4-0,Dylanfairchild1,Jonathan Combs,3-3-0,2-4-0,dylanfairchild1,dylanfairchild1,cmoneyarkham
69,uchiha88482-3-1,1,0,DragoniteHoarder1-5-0,uchiha8848,DragoniteHoarder,2-3-1,1-5-0,uchiha8848,uchiha8848,dragonitehoarder
