Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,JosephSneed3-0-1,0,0,APackOfAlpacas3-0-1,JosephSneed,APackOfAlpacas,3-0-1,3-0-1,0,josephsneed,apackofalpacas
2,mojelly3023-1-0,0,1,Anti4-0-0,mojelly302,Anti,3-1-0,4-0-0,anti,mojelly302,anti
3,Cobi Kawasaki3-1-0,0,1,Lustereclips4-0-0,Cobi Kawasaki,Lustereclips,3-1-0,4-0-0,lustereclips,97kirby,lustereclips
4,john wanggaard3-1-0,0,1,PokeMuca3-1-0,john wanggaard,PokeMuca,3-1-0,3-1-0,pokemuca,ttoabyssal,pokemuca
5,lindsayrosecup2-2-0,0,1,OnGaard3-1-0,lindsayrosecup,OnGaard,2-2-0,3-1-0,ongaard,lindsayrosecup,ongaard
6,Benlulubro2-2-0,0,1,PtcgUser0023-1-0,Benlulubro,PtcgUser002,2-2-0,3-1-0,ptcguser002,benlulubro,ptcguser002
7,Livvylance2-2-0,0,1,Kenny Packala3-1-0,Livvylance,Kenny Packala,2-2-0,3-1-0,nightwatchgaming,livvylance,nightwatchgaming
8,zand972063-1-0,1,0,VmaxChallenge2-2-0,zand97206,VmaxChallenge,3-1-0,2-2-0,zand97206,zand97206,vmaxchallenge
9,Rvd169993-1-0,1,0,NRG Ely G2-2-0,Rvd16999,NRG Ely G,3-1-0,2-2-0,rvd16999,rvd16999,ely7172
10,Duhskull3-1-0,1,0,TCwhitedragon2-2-0,Duhskull,TCwhitedragon,3-1-0,2-2-0,duhskull,duhskull,tcwhitedragon
11,infernohippo2-2-0,0,1,Christian Stridiron3-1-0,infernohippo,Christian Stridiron,2-2-0,3-1-0,ippokg,infernohippo,ippokg
12,PerfectPenguin73-1-0,1,0,SuperSulcata2-2-0,PerfectPenguin7,SuperSulcata,3-1-0,2-2-0,perfectpenguin7,perfectpenguin7,supersulcata
13,allezliverpool693-1-0,1,0,ChromePvP2-2-0,allezliverpool69,ChromePvP,3-1-0,2-2-0,allezliverpool69,allezliverpool69,chromepvp
14,Doubllez2-2-0,0,1,Sharkapr2-1-1,Doubllez,Sharkapr,2-2-0,2-1-1,sharkapr,doubllez,sharkapr
15,Garry Breech1-2-1,0,1,DoryTheDork2-2-0,Garry Breech,DoryTheDork,1-2-1,2-2-0,dorythedork,garebear2006,dorythedork
16,Atomicsmash2-2-0,1,0,JRed1-3-0,Atomicsmash,JRed,2-2-0,1-3-0,atomicsmash,atomicsmash,jred
17,7hRilla22-2-0,1,0,AndresJgames1-3-0,7hRilla2,AndresJgames,2-2-0,1-3-0,7hrilla2,7hrilla2,andresjgames
18,Goolmana2-2-0,1,0,Yerffej921-3-0,Goolmana,Yerffej92,2-2-0,1-3-0,goolmana,goolmana,yerffej92
19,Murbell112-2-0,1,0,ProfesorJJ1-3-0,Murbell11,ProfesorJJ,2-2-0,1-3-0,murbell11,murbell11,profesorjj
20,Daniel C2-2-0,1,0,Diskodad0-4-0,Daniel C,Diskodad,2-2-0,0-4-0,krabsisa,krabsisa,diskodad
21,iStark110-4-0,0,1,Christopher S1-3-0,iStark11,Christopher S,0-4-0,1-3-0,hurriedgarlic66,istark11,hurriedgarlic66
22,Mario Vasquez0-4-0,0,0,Max Maier0-4-0,Mario Vasquez,Max Maier,0-4-0,0-4-0,-1,pokeyonko,maxwmaier
