Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Anti4-1-0,0,1,EvanBastian5-0-0,Anti,EvanBastian,4-1-0,5-0-0,evanbastian,anti,evanbastian
2,Cheech9274-1-0,0,1,OnGaard5-0-0,Cheech927,OnGaard,4-1-0,5-0-0,ongaard,cheech927,ongaard
3,miltonleite124-1-0,0,1,7heMC5-0-0,miltonleite12,7heMC,4-1-0,5-0-0,7hemc,miltonleite12,7hemc
4,sapocururu5-0-0,1,0,Andrew Hedrick4-1-0,sapocururu,Andrew Hedrick,5-0-0,4-1-0,sapocururu,sapocururu,pokehawkeye
5,Brett Stratton4-1-0,0,1,guicazzonato5-0-0,Brett Stratton,guicazzonato,4-1-0,5-0-0,guicazzonato,bretts,guicazzonato
6,espel5-0-0,1,0,MatiEngel3-1-1,espel,MatiEngel,5-0-0,3-1-1,espel,espel,matiengel
7,MrToroTCG3-1-1,0,1,Dobber27234-1-0,MrToroTCG,Dobber2723,3-1-1,4-1-0,dobber2723,mrtorotcg,dobber2723
8,Nate Frautschy3-2-0,0,1,Legendaray4-1-0,Nate Frautschy,Legendaray,3-2-0,4-1-0,legendaray,sueidolon,legendaray
9,tmez3-2-0,0,1,Darcy8494-1-0,tmez,Darcy849,3-2-0,4-1-0,darcy849,tmez,darcy849
10,Bodhi Robinson4-1-0,1,0,PtcgUser0023-2-0,Bodhi Robinson,PtcgUser002,4-1-0,3-2-0,bodhi,bodhi,ptcguser002
11,Huntaj823-2-0,0,1,Vini Fernandez4-1-0,Huntaj82,Vini Fernandez,3-2-0,4-1-0,warexpert,huntaj82,warexpert
12,nagatomo4-1-0,1,0,EvanCampbell943-2-0,nagatomo,EvanCampbell94,4-1-0,3-2-0,nagatomo,nagatomo,evancampbell94
13,Jay Lattimore3-2-0,0,1,Prtty JK4-1-0,Jay Lattimore,Prtty JK,3-2-0,4-1-0,jellyfishsir,waffleangelo,jellyfishsir
14,Colin07103-2-0,0,1,Tommyb894-1-0,Colin0710,Tommyb89,3-2-0,4-1-0,tommyb89,colin0710,tommyb89
15,Arkytex4-1-0,1,0,André Chiasson3-2-0,Arkytex,André Chiasson,4-1-0,3-2-0,arkytex,arkytex,andrechiasson
16,sjhunt113-2-0,0,1,Diego  Milla 4-1-0,sjhunt11,Diego  Milla ,3-2-0,4-1-0,pachi,sjhunt11,pachi
17,Joaquin  Gonzalez3-2-0,0,1,godri34-1-0,Joaquin  Gonzalez,godri3,3-2-0,4-1-0,godri3,sweetxyz,godri3
18,PerfectPenguin74-1-0,1,0,aus17263-2-0,PerfectPenguin7,aus1726,4-1-0,3-2-0,perfectpenguin7,perfectpenguin7,aus1726
19,Vaughn3-2-0,0,1,Kevin Abernathy4-1-0,Vaughn,Kevin Abernathy,3-2-0,4-1-0,kevbot719,vaughn,kevbot719
20,3loodHound34-1-0,1,0,TJ Guistwite3-2-0,3loodHound3,TJ Guistwite,4-1-0,3-2-0,3loodhound3,3loodhound3,grandtroll21
21,Zach Cohen3-2-0,0,1,SeoulTCG4-1-0,Zach Cohen,SeoulTCG,3-2-0,4-1-0,seoultcg,zbear1109,seoultcg
22,MasterLeBui3-2-0,0,1,wakingeyes4-1-0,MasterLeBui,wakingeyes,3-2-0,4-1-0,wakingeyes,masterlebui,wakingeyes
23,ChaloZamorano3-2-0,0,1,MindBlownTCG4-1-0,ChaloZamorano,MindBlownTCG,3-2-0,4-1-0,mindblowntcg,chalozamorano,mindblowntcg
24,Ant43913-2-0,0,1,Vicente (MoeHawk) Canales-Loyola4-1-0,Ant4391,Vicente (MoeHawk) Canales-Loyola,3-2-0,4-1-0,moehawk,ant4391,moehawk
25,Collin Ray3-2-0,0,1,Haru  Nishikawa4-1-0,Collin Ray,Haru  Nishikawa,3-2-0,4-1-0,harun,aquaticblaze,harun
26,GabsBaptista4-1-0,1,0,Smokeyslim7183-2-0,GabsBaptista,Smokeyslim718,4-1-0,3-2-0,gabsbaptista,gabsbaptista,smokeyslim718
27,topherton4-1-0,1,0,PokeDRUMMER973-2-0,topherton,PokeDRUMMER97,4-1-0,3-2-0,topherton,topherton,pokedrummer97
28,GolDFabi4-1-0,1,0,Alex Hamilton3-2-0,GolDFabi,Alex Hamilton,4-1-0,3-2-0,goldfabi,goldfabi,omegascizor456
29,pititu3-2-0,0,1,GabrielSmartTCG3-1-1,pititu,GabrielSmartTCG,3-2-0,3-1-1,gabrielsmarttcg,pititu,gabrielsmarttcg
30,Vitor Lugon3-1-1,1,0,Giovanni Peragallo2-2-1,Vitor Lugon,Giovanni Peragallo,3-1-1,2-2-1,vitorlugon,vitorlugon,dracinioo
31,Austin Miller2-2-1,0,1,PalmaPalma3-2-0,Austin Miller,PalmaPalma,2-2-1,3-2-0,palmapalma,mmasterdaddy,palmapalma
32,Chrome20132-3-0,0,1,williamwyc3-2-0,Chrome2013,williamwyc,2-3-0,3-2-0,williamwyc,chrome2013,williamwyc
33,Bruno Souza3-2-0,1,0,rhhaeder2-3-0,Bruno Souza,rhhaeder,3-2-0,2-3-0,bhhenriques,bhhenriques,rhhaeder
34,Stophile3-2-0,1,0,ZhiYi200704152-3-0,Stophile,ZhiYi20070415,3-2-0,2-3-0,stophile,stophile,zhiyi20070415
35,Peter L3-2-0,1,0,Patrick Wall2-3-0,Peter L,Patrick Wall,3-2-0,2-3-0,aierala,aierala,teamabra87
36,robbri342-3-0,0,1,Lucas O3-2-0,robbri34,Lucas O,2-3-0,3-2-0,aoldale,robbri34,aoldale
37,boo69x3-2-0,1,0,hugo28022-3-0,boo69x,hugo2802,3-2-0,2-3-0,boo69x,boo69x,hugo2802
38,Carter Randall3-2-0,0,0,xtracrispy832-3-0,Carter Randall,xtracrispy83,3-2-0,2-3-0,darklightning2,darklightning2,xtracrispy83
39,Jonathan Patricio Ch.3-2-0,1,0,Justin Stites2-3-0,Jonathan Patricio Ch.,Justin Stites,3-2-0,2-3-0,jonah2705,jonah2705,bdsax
40,Merk432-3-0,0,1,Millonatt3-2-0,Merk43,Millonatt,2-3-0,3-2-0,millonatt,merk43,millonatt
41,crvenazvezd42-3-0,0,1,evltrtl3-2-0,crvenazvezd4,evltrtl,2-3-0,3-2-0,evltrtl,crvenazvezd4,evltrtl
42,biels2-2-1,0,0,mille12162-2-1,biels,mille1216,2-2-1,2-2-1,0,biels,mille1216
43,SensualFetus2-3-0,0,1,Tate Whitesell3-2-0,SensualFetus,Tate Whitesell,2-3-0,3-2-0,leukocyte,sensualfetus,leukocyte
44,mkirby2-3-0,0,1,Chomper22043-2-0,mkirby,Chomper2204,2-3-0,3-2-0,chomper2204,mkirby,chomper2204
45,James G3-2-0,1,0,EricSmash2-3-0,James G,EricSmash,3-2-0,2-3-0,jamesg,jamesg,ericsmash
46,Bawby2-3-0,0,1,arturoR2D26331273-2-0,Bawby,arturoR2D2633127,2-3-0,3-2-0,arturor2d2633127,bawby,arturor2d2633127
47,gazerbeam2k3-2-0,1,0,Victor García2-3-0,gazerbeam2k,Victor García,3-2-0,2-3-0,gazerbeam2k,gazerbeam2k,vicgar08
48,VichoPM3-2-0,1,0,Aquiladisicilia2-3-0,VichoPM,Aquiladisicilia,3-2-0,2-3-0,vichopm,vichopm,aquiladisicilia
49,Luis046w32-3-0,0,1,ianlaneifa3-2-0,Luis046w3,ianlaneifa,2-3-0,3-2-0,ianlaneifa,luis046w3,ianlaneifa
50,Kashvinder Singh3-2-0,1,0,Nez2-3-0,Kashvinder Singh,Nez,3-2-0,2-3-0,kashmann27,kashmann27,nez
51,Henrique Jorge2-2-1,0,0,TCwhitedragon2-2-1,Henrique Jorge,TCwhitedragon,2-2-1,2-2-1,0,hbjtrevo,tcwhitedragon
52,Diegofranche2-3-0,0,1,UndauntedHound3-2-0,Diegofranche,UndauntedHound,2-3-0,3-2-0,undauntedhound,diegofranche,undauntedhound
53,Garry Breech3-2-0,1,0,zattack102-3-0,Garry Breech,zattack10,3-2-0,2-3-0,garebear2006,garebear2006,zattack10
54,NortiRV2-3-0,0,0,Gabriel Padinha3-2-0,NortiRV,Gabriel Padinha,2-3-0,3-2-0,calkab,nortirv,calkab
55,Akiyama7772-2-1,0,0,Josh Cohen2-2-1,Akiyama777,Josh Cohen,2-2-1,2-2-1,0,akiyama777,jcohenwc
56,Axel Sarmento2-3-0,0,1,BrandonSalazar3-2-0,Axel Sarmento,BrandonSalazar,2-3-0,3-2-0,brandonsalazar,axelmatheus,brandonsalazar
57,Atomicsmash2-3-0,0,1,Dan Perez2-1-2,Atomicsmash,Dan Perez,2-3-0,2-1-2,notoriousd13,atomicsmash,notoriousd13
58,CaioCapetinha1-3-1,0,1,GABY2-2-1,CaioCapetinha,GABY,1-3-1,2-2-1,gaby,caiocapetinha,gaby
59,EddRent2-3-0,1,0,Isaiah Cheville1-4-0,EddRent,Isaiah Cheville,2-3-0,1-4-0,eddrent,eddrent,zayalee
60,waruchan1-4-0,0,0,Bren Hall1-4-0,waruchan,Bren Hall,1-4-0,1-4-0,-1,waruchan,driftwoodbeats
61,afuller54191-4-0,0,1,bananadiabetica2-3-0,afuller5419,bananadiabetica,1-4-0,2-3-0,bananadiabetica,afuller5419,bananadiabetica
62,gunplapilot1-4-0,0,0,Robert Hinds2-3-0,gunplapilot,Robert Hinds,1-4-0,2-3-0,lifeparttwo,gunplapilot,lifeparttwo
63,jh9wang1-4-0,0,0,LeoCGreg1-4-0,jh9wang,LeoCGreg,1-4-0,1-4-0,-1,jh9wang,leocgreg
64,Paulo Anderson1-4-0,0,0,MateusDDD1-4-0,Paulo Anderson,MateusDDD,1-4-0,1-4-0,-1,fumikage,mateusddd
65,CEOMOES1-4-0,0,0,rayhan haidar0-4-1,CEOMOES,rayhan haidar,1-4-0,0-4-1,-1,ceomoes,shmkzhan
66,Geniusmodstim0-5-0,0,0,jrubin330-5-0,Geniusmodstim,jrubin33,0-5-0,0-5-0,-1,geniusmodstim,jrubin33
