Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Joshua Sutherland11-1-0,1,0,PUMPKING5989-3-0,Joshua Sutherland,PUMPKING598,11-1-0,9-3-0,joshuasutherland21,joshuasutherland21,pumpking598
2,Gabe Shumway9-3-0,0,1,Tate Whitesell10-2-0,Gabe Shumway,Tate Whitesell,9-3-0,10-2-0,leukocyte,gabeshumway,leukocyte
3,AzulGG10-2-0,1,0,Sebastian L8-3-1,AzulGG,Sebastian L,10-2-0,8-3-1,azulgg,azulgg,formerlycb5k
4,Marck2618-3-1,0,1,Victor García9-3-0,Marck261,Victor García,8-3-1,9-3-0,vicgar08,marck261,vicgar08
5,Dan H9-3-0,1,0,allezliverpool698-4-0,Dan H,allezliverpool69,9-3-0,8-4-0,dhugar,dhugar,allezliverpool69
6,APackOfAlpacas9-3-0,1,0,Baky018-4-0,APackOfAlpacas,Baky01,9-3-0,8-4-0,apackofalpacas,apackofalpacas,baky01
7,TheLanturn20029-3-0,1,0,arlon1438-4-0,TheLanturn2002,arlon143,9-3-0,8-4-0,thelanturn2002,thelanturn2002,arlon143
8,u5d8-4-0,0,1,ianlaneifa9-3-0,u5d,ianlaneifa,8-4-0,9-3-0,ianlaneifa,u5d,ianlaneifa
9,channels058-4-0,0,1,UltraNko8-3-1,channels05,UltraNko,8-4-0,8-3-1,ultranko,channels05,ultranko
10,Vini Fernandez8-3-1,1,0,Kevin Campos7-4-1,Vini Fernandez,Kevin Campos,8-3-1,7-4-1,warexpert,warexpert,omegababo
11,sapocururu7-4-1,0,1,BlueBr0nc08-3-1,sapocururu,BlueBr0nc0,7-4-1,8-3-1,bluebr0nc0,sapocururu,bluebr0nc0
12,BeastBoizTCG8-4-0,1,0,Naruto Uzumaki7-5-0,BeastBoizTCG,Naruto Uzumaki,8-4-0,7-5-0,beastboiztcg,beastboiztcg,chrollo
13,Lucas O7-5-0,0,1,JosephSneed8-4-0,Lucas O,JosephSneed,7-5-0,8-4-0,josephsneed,aoldale,josephsneed
14,Liluwu7-5-0,0,1,Ontaro298-4-0,Liluwu,Ontaro29,7-5-0,8-4-0,ontaro29,liluwu,ontaro29
15,Thomas Harvey8-4-0,1,0,Cal Connor7-5-0,Thomas Harvey,Cal Connor,8-4-0,7-5-0,csffarm,csffarm,calcal206
16,JeezyACG7-5-0,0,1,RyanM8-4-0,JeezyACG,RyanM,7-5-0,8-4-0,ryanm,jeezyacg,ryanm
17,lindsayrosecup6-4-2,0,1,André Chiasson7-4-1,lindsayrosecup,André Chiasson,6-4-2,7-4-1,andrechiasson,lindsayrosecup,andrechiasson
18,Lygars7-4-1,0,0,coronelzeta6-5-1,Lygars,coronelzeta,7-4-1,6-5-1,lygars,lygars,coronelzeta
19,popacrag6-5-1,0,1,Xama447-4-1,popacrag,Xama44,6-5-1,7-4-1,xama44,popacrag,xama44
20,Trooper027-4-1,1,0,Dylanfairchild16-6-0,Trooper02,Dylanfairchild1,7-4-1,6-6-0,trooper02,trooper02,dylanfairchild1
21,iStark115-6-1,0,1,HyperK6-5-1,iStark11,HyperK,5-6-1,6-5-1,hyperk,istark11,hyperk
