Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,hbjtrevo3-1-0,0,1,espel4-0-0,hbjtrevo,espel,3-1-0,4-0-0,espel,hbjtrevo,espel
2,EvanCampbell943-0-1,0,0,arturoR2D26331273-0-1,EvanCampbell94,arturoR2D2633127,3-0-1,3-0-1,0,evancampbell94,arturor2d2633127
3,Luis Matos4-0-0,1,0,Michele  Babin3-1-0,Luis Matos,Michele  Babin,4-0-0,3-1-0,machine473,machine473,michelebabin
4,domthejeweler2-2-0,0,1,Zach Lesage3-1-0,domthejeweler,Zach Lesage,2-2-0,3-1-0,zlesage,domthejeweler,zlesage
5,Mhall12072-2-0,0,1,Rofgaster3-1-0,Mhall1207,Rofgaster,2-2-0,3-1-0,rofgaster,mhall1207,rofgaster
6,rixsterexe3-1-0,1,0,Morgan Fite2-2-0,rixsterexe,Morgan Fite,3-1-0,2-2-0,rixsterexe,rixsterexe,trueeevil
7,IsaiahJacques443-1-0,1,0,Savid4002-2-0,IsaiahJacques44,Savid400,3-1-0,2-2-0,isaiahjacques44,isaiahjacques44,savid400
8,zattack103-1-0,1,0,Nikita Pudov2-2-0,zattack10,Nikita Pudov,3-1-0,2-2-0,zattack10,zattack10,lucariotcg
9,Matthew Barbeau3-1-0,0,0,sebastian faundez2-2-0,Matthew Barbeau,sebastian faundez,3-1-0,2-2-0,waterocean,waterocean,scaril17
10,NotDarrenLee2-2-0,1,0,nicobugs101-3-0,NotDarrenLee,nicobugs10,2-2-0,1-3-0,notdarrenlee,notdarrenlee,nicobugs10
11,Miggy Hayakawa2-2-0,0,0,Dreamjew1-3-0,Miggy Hayakawa,Dreamjew,2-2-0,1-3-0,bakalmastergx,bakalmastergx,dreamjew
12,Curly712-2-0,,,bye,Curly71,*Bye*,2-2-0,N/A,curly71,curly71,*Bye*
