Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Caleb Rogerson10-1-0,1,0,Gabriel Pino Semedo9-2-0,Caleb Rogerson,Gabriel Pino Semedo,10-1-0,9-2-0,memaanhc,memaanhc,gabrielsemedo
2,André Chiasson9-2-0,1,0,huntgw17258-3-0,André Chiasson,huntgw1725,9-2-0,8-3-0,andrechiasson,andrechiasson,huntgw1725
3,Dobber27239-2-0,1,0,FranciscoVargas8-3-0,Dobber2723,FranciscoVargas,9-2-0,8-3-0,dobber2723,dobber2723,franciscovargas
4,mooimmo8-3-0,0,1,jeanrcj9-2-0,mooimmo,jeanrcj,8-3-0,9-2-0,jeanrcj,mooimmo,jeanrcj
5,christianlabella9-2-0,1,0,Cal Connor7-3-1,christianlabella,Cal Connor,9-2-0,7-3-1,christianlabella,christianlabella,calcal206
6,TrittyCent7-3-1,0,1,CaRif78-2-1,TrittyCent,CaRif7,7-3-1,8-2-1,carif7,trittycent,carif7
7,Andrew Hedrick8-3-0,1,0,Joshua Sutherland7-4-0,Andrew Hedrick,Joshua Sutherland,8-3-0,7-4-0,pokehawkeye,pokehawkeye,joshuasutherland21
8,Lime7-4-0,0,1,PokeMuca8-3-0,Lime,PokeMuca,7-4-0,8-3-0,pokemuca,lime,pokemuca
9,infernohippo7-4-0,0,1,GODDO78-3-0,infernohippo,GODDO7,7-4-0,8-3-0,goddo7,infernohippo,goddo7
10,boosakk697-4-0,0,1,yakumaru728-3-0,boosakk69,yakumaru72,7-4-0,8-3-0,yakumaru72,boosakk69,yakumaru72
11,Ajolt7-4-0,0,1,CometGaming8-3-0,Ajolt,CometGaming,7-4-0,8-3-0,cometgaming,ajolt,cometgaming
12,cesarsanchex7-4-0,0,1,Ace7028-3-0,cesarsanchex,Ace702,7-4-0,8-3-0,ace702,cesarsanchex,ace702
13,S4512507-4-0,0,1,john wanggaard8-3-0,S451250,john wanggaard,7-4-0,8-3-0,ttoabyssal,s451250,ttoabyssal
14,colKoMA6-3-2,0,0,Miguelote907-2-2,colKoMA,Miguelote90,6-3-2,7-2-2,miguelote90,colkoma,miguelote90
15,JCreasy20146-4-1,0,1,Cheech9277-3-1,JCreasy2014,Cheech927,6-4-1,7-3-1,cheech927,jcreasy2014,cheech927
16,pjwitusik6-4-1,0,1,maguimaster7-3-1,pjwitusik,maguimaster,6-4-1,7-3-1,maguimaster,pjwitusik,maguimaster
17,Natestoess7-3-1,1,0,Rudedogg836-4-1,Natestoess,Rudedogg83,7-3-1,6-4-1,natestoess,natestoess,rudedogg83
18,ianlaneifa6-4-1,0,1,Victor García7-3-1,ianlaneifa,Victor García,6-4-1,7-3-1,vicgar08,ianlaneifa,vicgar08
19,CoolPillow227-3-1,1,0,Jorge Fragoso6-4-1,CoolPillow22,Jorge Fragoso,7-3-1,6-4-1,coolpillow22,coolpillow22,jorgefragoso7
20,Vina6-4-1,0,1,Truesy7-4-0,Vina,Truesy,6-4-1,7-4-0,truesy,vina,truesy
21,allezliverpool697-4-0,0,0,Frenillo6-5-0,allezliverpool69,Frenillo,7-4-0,6-5-0,allezliverpool69,allezliverpool69,frenillo
22,grantm126-5-0,0,1,Blastobro7-4-0,grantm12,Blastobro,6-5-0,7-4-0,blastobro,grantm12,blastobro
23,Douglas Gois5-4-2,0,0,Alex Espinosa6-4-1,Douglas Gois,Alex Espinosa,5-4-2,6-4-1,espi008,doouglass26,espi008
24,JoiseJo5-5-1,0,1,Augusto Grovermann6-4-1,JoiseJo,Augusto Grovermann,5-5-1,6-4-1,augustoyami99,joisejo,augustoyami99
25,adrielichu6-4-1,1,0,interfectoris5-5-1,adrielichu,interfectoris,6-4-1,5-5-1,adrielichu,adrielichu,interfectoris
26,EydoKiller6-4-1,1,0,LittleProdigio5-5-1,EydoKiller,LittleProdigio,6-4-1,5-5-1,eydokiller,eydokiller,littleprodigio
27,Juan Velez6-4-1,,,bye,Juan Velez,*Bye*,6-4-1,N/A,xdjuanma,xdjuanma,*Bye*
