Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Liam Kidd3-0-0,1,0,PinkQuaker2-1-0,Liam Kidd,PinkQuaker,3-0-0,2-1-0,liamkidd,liamkidd,pinkquaker
2,sawyermelban3-0-0,1,0,Anti2-1-0,sawyermelban,Anti,3-0-0,2-1-0,sawyermelban,sawyermelban,anti
3,Savid4002-1-0,0,1,Vina3-0-0,Savid400,Vina,2-1-0,3-0-0,vina,savid400,vina
4,john wanggaard3-0-0,1,0,Cal Connor1-2-0,john wanggaard,Cal Connor,3-0-0,1-2-0,ttoabyssal,ttoabyssal,calcal206
5,Zach Lesage2-1-0,1,0,SKAARL24681-2-0,Zach Lesage,SKAARL2468,2-1-0,1-2-0,zlesage,zlesage,skaarl2468
6,LKbando2-1-0,1,0,zattack101-2-0,LKbando,zattack10,2-1-0,1-2-0,lkbando,lkbando,zattack10
7,[RG] Matthew Pitchford1-2-0,0,1,Spring2-1-0,[RG] Matthew Pitchford,Spring,1-2-0,2-1-0,spring,mattydyl8,spring
8,16RedGunner1-2-0,0,1,iStark112-1-0,16RedGunner,iStark11,1-2-0,2-1-0,istark11,16redgunner,istark11
9,mkirby1-2-0,0,1,Lime2-1-0,mkirby,Lime,1-2-0,2-1-0,lime,mkirby,lime
10,EvanCampbell941-2-0,0,1,Vaughn1-2-0,EvanCampbell94,Vaughn,1-2-0,1-2-0,vaughn,evancampbell94,vaughn
11,Iori1271-2-0,1,0,draxmx0-3-0,Iori127,draxmx,1-2-0,0-3-0,iori127,iori127,draxmx
