Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Matthew Wright5-0-0,1,0,Alex Hamilton4-1-0,Matthew Wright,Alex Hamilton,5-0-0,4-1-0,redpyro1266,redpyro1266,omegascizor456
2,RoDrii5-0-0,1,0,fdizzle124-1-0,RoDrii,fdizzle12,5-0-0,4-1-0,rodrii,rodrii,fdizzle12
3,RedwingPhoenix5-0-0,1,0,Jojitsu4-1-0,RedwingPhoenix,Jojitsu,5-0-0,4-1-0,redwingphoenix,redwingphoenix,jojitsu
4,channels055-0-0,1,0,Chou Boyu4-1-0,channels05,Chou Boyu,5-0-0,4-1-0,channels05,channels05,werwer0915
5,littledarkfury5-0-0,1,0,Altaadela4-1-0,littledarkfury,Altaadela,5-0-0,4-1-0,littledarkfury,littledarkfury,altaadela
6,bananadiabetica4-1-0,0,1,irvintyes5-0-0,bananadiabetica,irvintyes,4-1-0,5-0-0,irvintyes,bananadiabetica,irvintyes
7,ssebango25-0-0,1,0,Juancho S4-1-0,ssebango2,Juancho S,5-0-0,4-1-0,ssebango2,ssebango2,auriz27
8,goldenboyx4-1-0,0,1,MunchlaxTCG4-0-1,goldenboyx,MunchlaxTCG,4-1-0,4-0-1,munchlaxtcg,goldenboyx,munchlaxtcg
9,Ryan Tan3-2-0,0,1,Victorials4-1-0,Ryan Tan,Victorials,3-2-0,4-1-0,victorials,rtyk1,victorials
10,Koshka24-1-0,1,0,Firefox32033-2-0,Koshka2,Firefox3203,4-1-0,3-2-0,koshka2,koshka2,firefox3203
11,Yaqub3-2-0,0,1,PokeEmmi4-1-0,Yaqub,PokeEmmi,3-2-0,4-1-0,pokeemmi,yaqub,pokeemmi
12,williamwyc3-2-0,0,1,willschoeff4-1-0,williamwyc,willschoeff,3-2-0,4-1-0,willschoeff,williamwyc,willschoeff
13,Tankmin54-1-0,1,0,clonazepanda3-2-0,Tankmin5,clonazepanda,4-1-0,3-2-0,tankmin5,tankmin5,clonazepanda
14,jaszczur3214-1-0,1,0,EvanCampbell943-2-0,jaszczur321,EvanCampbell94,4-1-0,3-2-0,jaszczur321,jaszczur321,evancampbell94
15,Jeremy Gibson4-1-0,1,0,Tomo177supra3-2-0,Jeremy Gibson,Tomo177supra,4-1-0,3-2-0,jgibsongt21,jgibsongt21,tomo177supra
16,Juan Candisano3-2-0,0,1,EliMaclean4-1-0,Juan Candisano,EliMaclean,3-2-0,4-1-0,elimaclean,juankcandi,elimaclean
17,BlueClueT3-2-0,0,1,Frank Percic4-1-0,BlueClueT,Frank Percic,3-2-0,4-1-0,frankthetanktcg,bluecluet,frankthetanktcg
18,Gabriel Pino Semedo3-2-0,0,1,GAP Bruno Souza4-1-0,Gabriel Pino Semedo,GAP Bruno Souza,3-2-0,4-1-0,bhhenriques,gabrielsemedo,bhhenriques
19,Hector V4-1-0,1,0,MICACHEIRO3-2-0,Hector V,MICACHEIRO,4-1-0,3-2-0,hxvalle,hxvalle,micacheiro
20,PaulWU4-1-0,1,0,Scottjacob14133-2-0,PaulWU,Scottjacob1413,4-1-0,3-2-0,paulwu,paulwu,scottjacob1413
21,cdelloiaco3-2-0,0,1,eagle0205tw4-1-0,cdelloiaco,eagle0205tw,3-2-0,4-1-0,eagle0205tw,cdelloiaco,eagle0205tw
22,Benny B4-1-0,1,0,Fitypaldis3-2-0,Benny B,Fitypaldis,4-1-0,3-2-0,bbillinger,bbillinger,fitypaldis
23,Heitor Trindade4-1-0,1,0,Kickincards3-2-0,Heitor Trindade,Kickincards,4-1-0,3-2-0,ratex38,ratex38,kickincards
24,Aaron Walker3-2-0,0,1,SmallHeat4-1-0,Aaron Walker,SmallHeat,3-2-0,4-1-0,smallheat,brickchicken,smallheat
25,PrincessLyla3-2-0,0,1,Ruan Andrade4-1-0,PrincessLyla,Ruan Andrade,3-2-0,4-1-0,naur11,princesslyla,naur11
26,UltraNko4-1-0,1,0,zio3-2-0,UltraNko,zio,4-1-0,3-2-0,ultranko,ultranko,zio
27,mitchelsilva3-2-0,0,1,Well Played　坂井 S4-1-0,mitchelsilva,Well Played　坂井 S,3-2-0,4-1-0,brunokoko,mitchelsilva,brunokoko
28,Thomas Harvey3-2-0,0,1,MaiconDias4-1-0,Thomas Harvey,MaiconDias,3-2-0,4-1-0,maicondias,csffarm,maicondias
29,Chunkles3-2-0,0,1,ienaga4-1-0,Chunkles,ienaga,3-2-0,4-1-0,ienaga,chunkles,ienaga
30,JorgeR3-2-0,0,0,hehehe!! uwu :34-1-0,JorgeR,hehehe!! uwu :3,3-2-0,4-1-0,chrisfranco,jorger,chrisfranco
31,topherton4-1-0,1,0,MrBacon3-2-0,topherton,MrBacon,4-1-0,3-2-0,topherton,topherton,mrbacon
32,Ace7024-1-0,1,0,DudusRegularis3-2-0,Ace702,DudusRegularis,4-1-0,3-2-0,ace702,ace702,dudusregularis
33,Vina4-1-0,1,0,Juliofranche3-2-0,Vina,Juliofranche,4-1-0,3-2-0,vina,vina,juliofranche
34,Zach Roy4-1-0,1,0,Evamed3-2-0,Zach Roy,Evamed,4-1-0,3-2-0,senordoom,senordoom,evamed
35,MasterLeBui4-1-0,1,0,Caleb Rogerson3-2-0,MasterLeBui,Caleb Rogerson,4-1-0,3-2-0,masterlebui,masterlebui,memaanhc
