Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,lindsayrosecup2-1-0,0,1,evltrtl3-0-0,lindsayrosecup,evltrtl,2-1-0,3-0-0,evltrtl,lindsayrosecup,evltrtl
2,Monayyy3-0-0,1,0,Thallkristhall2-1-0,Monayyy,Thallkristhall,3-0-0,2-1-0,monayyy,monayyy,thallkristhall
3,YoongKaiJian2-1-0,0,1,Anti3-0-0,YoongKaiJian,Anti,2-1-0,3-0-0,anti,yoongkaijian,anti
4,Ryan Mefford3-0-0,1,0,CaRif72-1-0,Ryan Mefford,CaRif7,3-0-0,2-1-0,mefftrpt1,mefftrpt1,carif7
5,EydoKiller2-1-0,0,1,Hayden Matthews3-0-0,EydoKiller,Hayden Matthews,2-1-0,3-0-0,hdos39,eydokiller,hdos39
6,Josh Cohen3-0-0,1,0,wakingeyes2-1-0,Josh Cohen,wakingeyes,3-0-0,2-1-0,jcohenwc,jcohenwc,wakingeyes
7,GuiARCF2-1-0,0,1,Roger Ramjit3-0-0,GuiARCF,Roger Ramjit,2-1-0,3-0-0,smokeyslim718,guiarcf,smokeyslim718
8,Benlulubro3-0-0,0,0,Axel Godoy2-1-0,Benlulubro,Axel Godoy,3-0-0,2-1-0,benlulubro,benlulubro,raxelgt
9,LimaDlr2-1-0,0,0,shakyshaky3-0-0,LimaDlr,shakyshaky,2-1-0,3-0-0,shakyshaky,limadlr,shakyshaky
10,capahab2-1-0,0,1,BFFBEAR3-0-0,capahab,BFFBEAR,2-1-0,3-0-0,bffbear,capahab,bffbear
11,mille12162-1-0,0,1,Sanjay7s3-0-0,mille1216,Sanjay7s,2-1-0,3-0-0,sanjay7s,mille1216,sanjay7s
12,Naruto Uzumaki2-1-0,0,1,Zarbon3-0-0,Naruto Uzumaki,Zarbon,2-1-0,3-0-0,zarbon,chrollo,zarbon
13,Kristian Hodas3-0-0,1,0,Richard  Ruiz2-1-0,Kristian Hodas,Richard  Ruiz,3-0-0,2-1-0,kihun22,kihun22,vartancaftel
14,Victor García3-0-0,1,0,HyperK2-1-0,Victor García,HyperK,3-0-0,2-1-0,vicgar08,vicgar08,hyperk
15,Jaxon Bruns2-1-0,0,1,RJCchoi223-0-0,Jaxon Bruns,RJCchoi22,2-1-0,3-0-0,rjcchoi22,okjoker,rjcchoi22
16,Henrique Jorge2-1-0,0,1,AyNunez3-0-0,Henrique Jorge,AyNunez,2-1-0,3-0-0,aynunez,hbjtrevo,aynunez
17,HayBay1615153-0-0,1,0,AtiumShadow2-1-0,HayBay161515,AtiumShadow,3-0-0,2-1-0,haybay161515,haybay161515,atiumshadow
18,Ryan P3-0-0,1,0,Liam Kidd2-1-0,Ryan P,Liam Kidd,3-0-0,2-1-0,eevee5307,eevee5307,liamkidd
19,grantm122-1-0,0,1,infernohippo3-0-0,grantm12,infernohippo,2-1-0,3-0-0,infernohippo,grantm12,infernohippo
20,Lime3-0-0,1,0,sacksack172-1-0,Lime,sacksack17,3-0-0,2-1-0,lime,lime,sacksack17
21,Krystian Rivera3-0-0,1,0,MrToroTCG2-1-0,Krystian Rivera,MrToroTCG,3-0-0,2-1-0,adrielichu,adrielichu,mrtorotcg
22,ThePrancingPonyta2-1-0,0,1,ChaloZamorano3-0-0,ThePrancingPonyta,ChaloZamorano,2-1-0,3-0-0,chalozamorano,theprancingponyta,chalozamorano
23,Zach Cohen3-0-0,1,0,KR542-1-0,Zach Cohen,KR54,3-0-0,2-1-0,zachthemudkip,zachthemudkip,kr54
24,snowman2-1-0,0,1,Jess1063-0-0,snowman,Jess106,2-1-0,3-0-0,jess106,snowman,jess106
25,Joshua Sutherland2-1-0,0,1,Kevin Abernathy3-0-0,Joshua Sutherland,Kevin Abernathy,2-1-0,3-0-0,kevbot719,joshuasutherland21,kevbot719
26,Doubllez2-1-0,0,1,Collin Ray3-0-0,Doubllez,Collin Ray,2-1-0,3-0-0,aquaticblaze,doubllez,aquaticblaze
27,Watson Medeiros2-1-0,0,1,bo jung chuang3-0-0,Watson Medeiros,bo jung chuang,2-1-0,3-0-0,chuang1206,watsonmedeiros,chuang1206
28,Yellowxwolf2-0-1,1,0,Nectar171-2-0,Yellowxwolf,Nectar17,2-0-1,1-2-0,yellowxwolf,yellowxwolf,nectar17
29,ianlaneifa2-0-1,1,0,Vicente (MoeHawk) Canales-Loyola1-2-0,ianlaneifa,Vicente (MoeHawk) Canales-Loyola,2-0-1,1-2-0,ianlaneifa,ianlaneifa,moehawk
30,ronrosson1-2-0,0,1,Jonathan Patricio Ch.2-1-0,ronrosson,Jonathan Patricio Ch.,1-2-0,2-1-0,jonah2705,ronrosson,jonah2705
31,Tommyb892-1-0,0,0,awwvince1-2-0,Tommyb89,awwvince,2-1-0,1-2-0,tommyb89,tommyb89,awwvince
32,veguita1-2-0,0,1,MasterLeBui2-1-0,veguita,MasterLeBui,1-2-0,2-1-0,masterlebui,veguita,masterlebui
33,Vina2-1-0,1,0,Ant43911-2-0,Vina,Ant4391,2-1-0,1-2-0,vina,vina,ant4391
34,PinkCrow111-2-0,0,1,MarlonAveer20212-1-0,PinkCrow11,MarlonAveer2021,1-2-0,2-1-0,marlonaveer2021,pinkcrow11,marlonaveer2021
35,ietomo202-1-0,1,0,MELTZakamudkip1-2-0,ietomo20,MELTZakamudkip,2-1-0,1-2-0,ietomo20,ietomo20,meltzakamudkip
36,rottenApple212-1-0,1,0,Donald Allard1-2-0,rottenApple21,Donald Allard,2-1-0,1-2-0,rottenapple21,rottenapple21,theorietcg
37,Lucas O2-1-0,1,0,KingD20x1-2-0,Lucas O,KingD20x,2-1-0,1-2-0,aoldale,aoldale,kingd20x
38,VolcanTurtleTCG1-2-0,0,1,boosakk692-1-0,VolcanTurtleTCG,boosakk69,1-2-0,2-1-0,boosakk69,volcanturtletcg,boosakk69
39,Digocoltro1-2-0,0,1,PokeDRUMMER972-1-0,Digocoltro,PokeDRUMMER97,1-2-0,2-1-0,pokedrummer97,digocoltro,pokedrummer97
40,Daj131-2-0,0,1,Kosuke N2-1-0,Daj13,Kosuke N,1-2-0,2-1-0,nomu,daj13,nomu
