Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,mike Laundrie10-1-1,2,1,Cameron Padilla7-4-1,mike Laundrie,Cameron Padilla,10-1-1,7-4-1,laundrieman,laundrieman,camycameron
2,Jerrick Gumila9-2-1,0,2,Doubllez8-2-2,Jerrick Gumila,Doubllez,9-2-1,8-2-2,doubllez,jmila7,doubllez
3,DreamQueen9-3-0,0,2,JthorneG8-2-2,DreamQueen,JthorneG,9-3-0,8-2-2,jthorneg,dreamqueen,jthorneg
4,Hypnotik9-3-0,0,2,wakingeyes9-3-0,Hypnotik,wakingeyes,9-3-0,9-3-0,wakingeyes,hypnotik,wakingeyes
5,Ajolt8-2-2,0,2,Connor Finton9-3-0,Ajolt,Connor Finton,8-2-2,9-3-0,conndor97,ajolt,conndor97
6,Thomas Harvey8-2-2,0,2,Gabe Shumway9-3-0,Thomas Harvey,Gabe Shumway,8-2-2,9-3-0,gabeshumway,csffarm,gabeshumway
7,Caleb Rogerson8-3-1,0,2,Zach Cohen9-3-0,Caleb Rogerson,Zach Cohen,8-3-1,9-3-0,zachthemudkip,memaanhc,zachthemudkip
8,Tate Whitesell9-2-1,2,1,Burdajow8-4-0,Tate Whitesell,Burdajow,9-2-1,8-4-0,leukocyte,leukocyte,burdajow
9,coronelzeta9-2-1,3,0,Matthew448-4-0,coronelzeta,Matthew44,9-2-1,8-4-0,coronelzeta,coronelzeta,matthew44
10,Jonathan Patricio Ch.9-2-1,2,0,kohawk21218-4-0,Jonathan Patricio Ch.,kohawk2121,9-2-1,8-4-0,jonah2705,jonah2705,kohawk2121
11,Dylan Gunn9-2-1,2,1,JRamVGC8-4-0,Dylan Gunn,JRamVGC,9-2-1,8-4-0,dylang615,dylang615,jramvgc
12,Jake Pilch-Courie9-2-1,2,1,Cobi Kawasaki8-4-0,Jake Pilch-Courie,Cobi Kawasaki,9-2-1,8-4-0,bigcole,bigcole,97kirby
13,sapocururu8-3-1,1,2,ely71729-3-0,sapocururu,ely7172,8-3-1,9-3-0,ely7172,sapocururu,ely7172
14,Cal Connor9-2-1,2,1,Pomu Rainpuff8-4-0,Cal Connor,Pomu Rainpuff,9-2-1,8-4-0,calcal206,calcal206,edgevnv
15,JacePatrick8-4-0,1,2,TheRicardoToddy9-3-0,JacePatrick,TheRicardoToddy,8-4-0,9-3-0,thericardotoddy,jacepatrick,thericardotoddy
16,James Simms9-3-0,2,1,TNYF06308-4-0,James Simms,TNYF0630,9-3-0,8-4-0,4600737,4600737,tnyf0630
