Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,mozwen5-1-0,0,1,Haru  Nishikawa6-0-0,mozwen,Haru  Nishikawa,5-1-0,6-0-0,harun,mozwen,harun
2,Redragus6-0-0,1,0,Felix Santiago5-1-0,Redragus,Felix Santiago,6-0-0,5-1-0,redragus,redragus,efrensa
3,Connor O5-1-0,0,1,rayhan haidar6-0-0,Connor O,rayhan haidar,5-1-0,6-0-0,shmkzhan,talonflame23185,shmkzhan
4,calvino5-1-0,0,1,Shuto5-1-0,calvino,Shuto,5-1-0,5-1-0,shuto,calvino,shuto
5,Mihawk1914-2-0,0,1,aquaticblaze5-1-0,Mihawk191,aquaticblaze,4-2-0,5-1-0,aquaticblaze,mihawk191,aquaticblaze
6,Peter L4-2-0,0,1,Cheech9275-1-0,Peter L,Cheech927,4-2-0,5-1-0,cheech927,aierala,cheech927
7,APackOfAlpacas5-1-0,1,0,YoongKaiJian4-2-0,APackOfAlpacas,YoongKaiJian,5-1-0,4-2-0,apackofalpacas,apackofalpacas,yoongkaijian
8,Pipps5-1-0,1,0,KingHeracross4-2-0,Pipps,KingHeracross,5-1-0,4-2-0,pipps,pipps,kingheracross
9,Juan Andree5-1-0,1,0,thegreatpagliacc4-2-0,Juan Andree,thegreatpagliacc,5-1-0,4-2-0,juanandree,juanandree,thegreatpagliacc
10,Tate Whitesell5-1-0,1,0,trickcointcg4-2-0,Tate Whitesell,trickcointcg,5-1-0,4-2-0,leukocyte,leukocyte,trickcointcg
11,Mikela G4-2-0,0,1,Andrew Hedrick5-1-0,Mikela G,Andrew Hedrick,4-2-0,5-1-0,pokehawkeye,realcloudberry,pokehawkeye
12,pokeoh094-2-0,0,1,Matsuji06205-1-0,pokeoh09,Matsuji0620,4-2-0,5-1-0,matsuji0620,pokeoh09,matsuji0620
13,Livvylance5-1-0,1,0,Hawtie4-2-0,Livvylance,Hawtie,5-1-0,4-2-0,livvylance,livvylance,hawtie
14,LeBronichu5-1-0,1,0,faris2384-2-0,LeBronichu,faris238,5-1-0,4-2-0,lebronichu,lebronichu,faris238
15,John Konkle4-2-0,0,1,Julio Jimenez5-1-0,John Konkle,Julio Jimenez,4-2-0,5-1-0,owohunt,jk338,owohunt
16,mille12164-2-0,0,1,Henry Brand5-1-0,mille1216,Henry Brand,4-2-0,5-1-0,henrybrand,mille1216,henrybrand
17,JulioPokeDad4-2-0,0,1,Ajolt5-1-0,JulioPokeDad,Ajolt,4-2-0,5-1-0,ajolt,juliopokedad,ajolt
18,UnholyFire4-2-0,0,1,Railton5-1-0,UnholyFire,Railton,4-2-0,5-1-0,railton,unholyfire,railton
19,Luke Morsa4-0-2,0,0,JorgeR3-2-1,Luke Morsa,JorgeR,4-0-2,3-2-1,celiosnetwork,celiosnetwork,jorger
20,Daltonfresh4-1-1,1,0,titallytan3-2-1,Daltonfresh,titallytan,4-1-1,3-2-1,daltonfresh,daltonfresh,titallytan
21,Dan Perez3-2-1,0,1,Victor García4-2-0,Dan Perez,Victor García,3-2-1,4-2-0,vicgar08,notoriousd13,vicgar08
22,Brady Morgan4-2-0,1,0,CaioCapetinha3-3-0,Brady Morgan,CaioCapetinha,4-2-0,3-3-0,blackninja,blackninja,caiocapetinha
23,jpwizard074-2-0,1,0,inosoycarly3-3-0,jpwizard07,inosoycarly,4-2-0,3-3-0,jpwizard07,jpwizard07,inosoycarly
24,Gabriel Pino Semedo4-2-0,1,0,Dougiefresh353-3-0,Gabriel Pino Semedo,Dougiefresh35,4-2-0,3-3-0,gabrielsemedo,gabrielsemedo,dougiefresh35
