Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,peppo5-1-0,0,1,cardleadersde6-0-0,peppo,cardleadersde,5-1-0,6-0-0,cardleadersde,peppo,cardleadersde
2,TAKITA6-0-0,1,0,TeachMePokemonPodcast5-1-0,TAKITA,TeachMePokemonPodcast,6-0-0,5-1-0,takita,takita,teachmepokemonpodcast
3,Hooligan8356-0-0,1,0,Alex Schemanske5-1-0,Hooligan835,Alex Schemanske,6-0-0,5-1-0,hooligan835,hooligan835,mewpip
4,MysteriousPlayer5-1-0,1,0,Bigboshops4-2-0,MysteriousPlayer,Bigboshops,5-1-0,4-2-0,mysteriousplayer,mysteriousplayer,bigboshops
5,AtomicGantner4-2-0,0,1,MrBacon5-1-0,AtomicGantner,MrBacon,4-2-0,5-1-0,mrbacon,atomicgantner,mrbacon
6,Jonathan Patricio Ch.4-2-0,0,1,Zhang Y5-1-0,Jonathan Patricio Ch.,Zhang Y,4-2-0,5-1-0,brian199988,jonah2705,brian199988
7,ProcioneKiller034-2-0,0,1,matsunoyushin5-1-0,ProcioneKiller03,matsunoyushin,4-2-0,5-1-0,matsunoyushin,procionekiller03,matsunoyushin
8,Artic5-1-0,1,0,Shun Takahashi4-2-0,Artic,Shun Takahashi,5-1-0,4-2-0,artic,artic,zero
9,Tomoki H5-1-0,1,0,rain4-2-0,Tomoki H,rain,5-1-0,4-2-0,tomokihonda,tomokihonda,rain
10,Jungwoongjin5-1-0,1,0,Richard M4-2-0,Jungwoongjin,Richard M,5-1-0,4-2-0,jungwoongjin,jungwoongjin,ambition
11,kyoroOJ5-1-0,1,0,piavgc4-2-0,kyoroOJ,piavgc,5-1-0,4-2-0,kyorooj,kyorooj,piavgc
12,u5d4-2-0,0,1,eggahat5-1-0,u5d,eggahat,4-2-0,5-1-0,eggahat,u5d,eggahat
13,edwynt19994-2-0,0,1,jamen5-1-0,edwynt1999,jamen,4-2-0,5-1-0,jamen,edwynt1999,jamen
14,nearby4-2-0,0,1,MasterLeBui5-1-0,nearby,MasterLeBui,4-2-0,5-1-0,masterlebui,nearby,masterlebui
15,Ryan Simons4-2-0,0,1,Harukim5-1-0,Ryan Simons,Harukim,4-2-0,5-1-0,harukim,variedits,harukim
16,Daniel7774-2-0,0,1,watanape5-1-0,Daniel777,watanape,4-2-0,5-1-0,watanape,daniel777,watanape
17,hgibbon134-2-0,0,1,wing11175-1-0,hgibbon13,wing1117,4-2-0,5-1-0,wing1117,hgibbon13,wing1117
18,kappadorcards4-2-0,0,1,roi855-1-0,kappadorcards,roi85,4-2-0,5-1-0,roi85,kappadorcards,roi85
19,hbjtrevo3-2-1,0,1,wei4-1-1,hbjtrevo,wei,3-2-1,4-1-1,wei,hbjtrevo,wei
20,Spring4-2-0,1,0,Elmenor213-3-0,Spring,Elmenor21,4-2-0,3-3-0,spring,spring,elmenor21
21,DiamondKing3-3-0,0,1,RobertBrianMM4-2-0,DiamondKing,RobertBrianMM,3-3-0,4-2-0,robertbrianmm,diamondking,robertbrianmm
22,beeswarm253-3-0,0,1,CasparWu09024-2-0,beeswarm25,CasparWu0902,3-3-0,4-2-0,casparwu0902,beeswarm25,casparwu0902
23,butadbut4-2-0,1,0,boltundtrainer3-3-0,butadbut,boltundtrainer,4-2-0,3-3-0,butadbut,butadbut,boltundtrainer
24,Adam2223-3-0,0,1,diamondsord0084-2-0,Adam222,diamondsord008,3-3-0,4-2-0,diamondsord008,adam222,diamondsord008
25,Martin E4-2-0,1,0,Mimi3-3-0,Martin E,Mimi,4-2-0,3-3-0,martinzander,martinzander,mimi
26,CHANG I-HSIANG4-2-0,1,0,DaBlockins3-3-0,CHANG I-HSIANG,DaBlockins,4-2-0,3-3-0,ted31625,ted31625,dablockins
27,nomura2222223-3-0,0,0,Natagorn19904-2-0,nomura222222,Natagorn1990,3-3-0,4-2-0,natagorn1990,nomura222222,natagorn1990
28,sokesoke3-3-0,0,1,DT Mark04-2-0,sokesoke,DT Mark0,3-3-0,4-2-0,mark0,sokesoke,mark0
29,Omar T4-2-0,1,0,IronLion3-3-0,Omar T,IronLion,4-2-0,3-3-0,ccot,ccot,ironlion
30,Greninjaboi3-3-0,0,1,Alex Hamilton4-2-0,Greninjaboi,Alex Hamilton,3-3-0,4-2-0,omegascizor456,greninjaboi,omegascizor456
31,bughalover334-2-0,1,0,Thiccboi5033-3-0,bughalover33,Thiccboi503,4-2-0,3-3-0,bughalover33,bughalover33,thiccboi503
32,fejoagui3-3-0,0,1,RiotTown4-2-0,fejoagui,RiotTown,3-3-0,4-2-0,riottown,fejoagui,riottown
33,HuGamingHD3-3-0,0,1,Lecho4-2-0,HuGamingHD,Lecho,3-3-0,4-2-0,lecho,hugaminghd,lecho
34,LOCO3-3-0,0,1,Edo09914-2-0,LOCO,Edo0991,3-3-0,4-2-0,edo0991,loco,edo0991
35,Spectorian3-3-0,0,1,hamadayu254-2-0,Spectorian,hamadayu25,3-3-0,4-2-0,hamadayu25,spectorian,hamadayu25
36,Sainsgz4-2-0,0,0,Ssong 73-3-0,Sainsgz,Ssong 7,4-2-0,3-3-0,sainsgz,sainsgz,king777
37,Yuien Feng Yap3-1-2,1,0,Rawcore2-3-1,Yuien Feng Yap,Rawcore,3-1-2,2-3-1,scoutjly,scoutjly,rawcore
38,Sahil P2-2-2,0,1,owntempo3-2-1,Sahil P,owntempo,2-2-2,3-2-1,owntempo,vncmdu5d9q755ta7gteyq2aci,owntempo
39,reshizard20202-3-1,0,1,Techster0113-2-1,reshizard2020,Techster011,2-3-1,3-2-1,techster011,reshizard2020,techster011
40,BoxxxyIsHere2-3-1,0,1,TheRgGuy3-3-0,BoxxxyIsHere,TheRgGuy,2-3-1,3-3-0,thergguy,boxxxyishere,thergguy
41,Jacob Quinn2-4-0,0,1,tomrrr3-3-0,Jacob Quinn,tomrrr,2-4-0,3-3-0,tomrrr,beastman66,tomrrr
42,PolarJace2-4-0,0,1,superNALE3-3-0,PolarJace,superNALE,2-4-0,3-3-0,supernale,polarjace,supernale
43,tridi02382-4-0,0,1,Vicente Canales-Loyola (MoeHawk)3-3-0,tridi0238,Vicente Canales-Loyola (MoeHawk),2-4-0,3-3-0,moehawk,tridi0238,moehawk
44,Leolatta092-4-0,0,1,Weston673-3-0,Leolatta09,Weston67,2-4-0,3-3-0,weston67,leolatta09,weston67
45,Neo Erlandsson2-4-0,0,1,MegaArvydeo3-3-0,Neo Erlandsson,MegaArvydeo,2-4-0,3-3-0,megaarvydeo,neoerlandsson,megaarvydeo
46,BraveVesperia2-4-0,0,1,Burn4u3-3-0,BraveVesperia,Burn4u,2-4-0,3-3-0,burn4u,bravevesperia,burn4u
47,THEPOSSU2-4-0,0,1,Ryota Saito3-3-0,THEPOSSU,Ryota Saito,2-4-0,3-3-0,mawssa2000,thepossu,mawssa2000
48,crestofmiracles3-3-0,1,0,João Victor2-4-0,crestofmiracles,João Victor,3-3-0,2-4-0,crestofmiracles,crestofmiracles,ijaoi
49,TMT20123-3-0,1,0,jossisadork1-5-0,TMT2012,jossisadork,3-3-0,1-5-0,tmt2012,tmt2012,jossisadork
50,BarbaricChu1-5-0,0,0,maims1231-5-0,BarbaricChu,maims123,1-5-0,1-5-0,-1,barbaricchu,maims123
51,Eddie Reyes2-4-0,1,0,Pokepino941-5-0,Eddie Reyes,Pokepino94,2-4-0,1-5-0,logik,logik,pokepino94
52,jikarom1-5-0,0,1,PhoenixYT98382-4-0,jikarom,PhoenixYT9838,1-5-0,2-4-0,phoenixyt9838,jikarom,phoenixyt9838
53,leoozaca1-5-0,,,bye,leoozaca,*Bye*,1-5-0,N/A,leoozaca,leoozaca,*Bye*
