Pairing,Player 1,Player 1 Score,Player 2 Score,Player 2,Player 1 Name,Player 2 Name,Player 1 Record,Player 2 Record,Winner ID,Player 1 ID,Player 2 ID
1,Nate Kirksey3-0-0,1,0,JW Kriewall2-1-0,Nate Kirksey,JW Kriewall,3-0-0,2-1-0,pokenate,pokenate,jwkriewall
2,fastandcool2-1-0,0,0,Voltagetcg3-0-0,fastandcool,Voltagetcg,2-1-0,3-0-0,voltagetcg,fastandcool,voltagetcg
3,Kashvinder Singh2-1-0,0,1,Lucas O3-0-0,Kashvinder Singh,Lucas O,2-1-0,3-0-0,aoldale,kashmann27,aoldale
4,LamLam07312-1-0,0,1,kikerda3-0-0,LamLam0731,kikerda,2-1-0,3-0-0,kikerda,lamlam0731,kikerda
5,bas2-1-0,0,1,Taylor Lowe3-0-0,bas,Taylor Lowe,2-1-0,3-0-0,lowet03,bas,lowet03
6,leonardolinny2-1-0,0,1,newton04283-0-0,leonardolinny,newton0428,2-1-0,3-0-0,newton0428,leonardolinny,newton0428
7,facufacio2-1-0,0,1,Andrew Hedrick3-0-0,facufacio,Andrew Hedrick,2-1-0,3-0-0,pokehawkeye,facufacio,pokehawkeye
8,Huntiemon2-1-0,0,1,Benny B3-0-0,Huntiemon,Benny B,2-1-0,3-0-0,bbillinger,huntiemon,bbillinger
9,Yoshimain1-1-1,0,1,EvanCampbell942-1-0,Yoshimain,EvanCampbell94,1-1-1,2-1-0,evancampbell94,yoshimain,evancampbell94
10,NickyFranchise2-1-0,1,0,CrabyHLong1-2-0,NickyFranchise,CrabyHLong,2-1-0,1-2-0,nickyfranchise,nickyfranchise,crabyhlong
11,SOLYSOMBRA1-2-0,0,1,Rvd169992-1-0,SOLYSOMBRA,Rvd16999,1-2-0,2-1-0,rvd16999,solysombra,rvd16999
12,Joaquin  Gonzalez2-1-0,1,0,allzgoode1-2-0,Joaquin  Gonzalez,allzgoode,2-1-0,1-2-0,sweetxyz,sweetxyz,allzgoode
13,arturoR2D26331272-1-0,1,0,Victor De Velasco1-2-0,arturoR2D2633127,Victor De Velasco,2-1-0,1-2-0,arturor2d2633127,arturor2d2633127,victor91dv
14,ogarico29511-2-0,0,0,Vaughn2-1-0,ogarico2951,Vaughn,1-2-0,2-1-0,vaughn,ogarico2951,vaughn
15,PrinceVortex2-1-0,0,0,kasimierswojcik1-2-0,PrinceVortex,kasimierswojcik,2-1-0,1-2-0,princevortex,princevortex,kasimierswojcik
16,camcho18922-1-0,1,0,mwarren25001-2-0,camcho1892,mwarren2500,2-1-0,1-2-0,camcho1892,camcho1892,mwarren2500
17,Joe Higashi1-2-0,0,1,Magundy2-1-0,Joe Higashi,Magundy,1-2-0,2-1-0,magundy,rotaryrocket,magundy
18,Jamie Chesnut2-1-0,1,0,HownTown1-2-0,Jamie Chesnut,HownTown,2-1-0,1-2-0,pianist3494,pianist3494,howntown
19,Oleksandr1-2-0,0,1,mkirby2-1-0,Oleksandr,mkirby,1-2-0,2-1-0,mkirby,oleksandr,mkirby
20,Evan P1-2-0,0,1,Iyla Sutherland2-1-0,Evan P,Iyla Sutherland,1-2-0,2-1-0,joshuasutherland21,evanp,joshuasutherland21
21,Benjamin Grove1-2-0,0,1,Max Johnson2-1-0,Benjamin Grove,Max Johnson,1-2-0,2-1-0,upstreampwnage,benjamingrove47,upstreampwnage
22,pepitojr20-3-0,0,0,thelivin0-3-0,pepitojr2,thelivin,0-3-0,0-3-0,-1,pepitojr2,thelivin
23,DJKNITEX0-3-0,0,0,Jade1813241-2-0,DJKNITEX,Jade181324,0-3-0,1-2-0,jade181324,djknitex,jade181324
24,jakenewton1-2-0,0,0,DT ZAPPETTO [0-3-0,jakenewton,DT ZAPPETTO [,1-2-0,0-3-0,jakenewton,jakenewton,zappetto
